,bvp_n_below_mean,bvp_n_above_mean,bvp_skewness,bvp_lineintegral,bvp_ptp,bvp_pct_95,bvp_kurtosis,bvp_iqr_5_95,bvp_peaks,bvp_svd_entropy,bvp_min,bvp_std,bvp_mean,bvp_entropy,bvp_sum,bvp_pct_5,bvp_rms,bvp_max,bvp_iqr,bvp_energy,bvp_n_sign_changes,bvp_perm_entropy
0,-0.00442165972444733 +/- 0.0035151779947202744,0.0007689842999038521 +/- 0.00635705315600988,-0.010925985261134275 +/- 0.00283504122117573,-0.026882409484139724 +/- 0.003134292392876386,-0.010413329061198356 +/- 0.0026353611041305,-0.016757449535405346 +/- 0.0038155720590704488,-0.03191284844601092 +/- 0.0023684355799521023,-0.02031400192246078 +/- 0.0019288583073748637,-0.03088753604613907 +/- 0.00417075042493379,0.018872156360140963 +/- 0.00235648523014378,-0.0017942966997757381 +/- 0.002032521823409642,-0.018455623197693068 +/- 0.0014414895071069476,-0.0004806151874399478 +/- 0.0010357725008167055,0.0 +/- 0.0,0.001345722524831755 +/- 0.0004001921178082947,-0.011694969561038155 +/- 0.0028197911449781175,-0.012784363985901982 +/- 0.002063849140043306,-0.030086510733739212 +/- 0.0037405737955590146,-0.012976610060877941 +/- 0.002487051377164371,-0.018776033322653023 +/- 0.0026584387712517235,-0.0733418776033323 +/- 0.0045458733431011965,-0.04046779878244157 +/- 0.0036279991900156094
