,bvp_rms,bvp_std,bvp_lineintegral,bvp_pct_95,bvp_svd_entropy,bvp_iqr,bvp_energy,bvp_peaks,bvp_min,bvp_pct_5,bvp_n_sign_changes,bvp_skewness,bvp_sum,bvp_mean,bvp_entropy,bvp_max,bvp_kurtosis,bvp_n_below_mean,bvp_n_above_mean,bvp_ptp,bvp_iqr_5_95,bvp_perm_entropy
0,0.14264658763216922 +/- 0.007376116663109614,0.19170137776353735 +/- 0.007805193274648903,-0.0028836911246394982 +/- 0.005813479489928477,-0.003941044537007343 +/- 0.006356810910267007,0.020474206984940745 +/- 0.003107978212111519,0.07324575456584433 +/- 0.0028413712627228726,0.023998718359500182 +/- 0.003907033293614973,0.02377443127202823 +/- 0.0026952567567847755,-0.022204421659724437 +/- 0.0027527313820882226,0.0030438961871195437 +/- 0.0011485708637574358,-0.025793015059275837 +/- 0.00471395059349152,0.015379685998077552 +/- 0.002745075295175111,0.0001281640499840031 +/- 0.0013907423527209544,0.0001281640499840031 +/- 0.0013907423527209544,0.0 +/- 0.0,-0.0012495994873437666 +/- 0.0009335983520880393,-0.0034924703620634267 +/- 0.001757588997360135,0.03181672540852295 +/- 0.005505183045847614,0.03181672540852295 +/- 0.005505183045847614,-0.01909644344761291 +/- 0.001944760128868113,-0.012271707785966013 +/- 0.001602371002890092,0.029253444408843365 +/- 0.0038182617337728926
