,bvp_n_below_mean,bvp_n_above_mean,bvp_skewness,bvp_lineintegral,bvp_ptp,bvp_pct_95,bvp_kurtosis,bvp_iqr_5_95,bvp_peaks,bvp_svd_entropy,bvp_min,bvp_std,bvp_mean,bvp_entropy,bvp_sum,bvp_pct_5,bvp_rms,bvp_max,bvp_iqr,bvp_energy,bvp_n_sign_changes,bvp_perm_entropy
0,0.06283634061411833 +/- 0.0022170213732058516,0.06793289015511235 +/- 0.003984582203877074,0.01620766065210503 +/- 0.0021083666736747943,0.011554289332067069 +/- 0.0020133053011912494,0.0012345679012345178 +/- 0.003115945493441661,0.014941437163659333 +/- 0.0025197529271455887,-0.0026274137385249086 +/- 0.001936173305903519,-0.0038303260525483496 +/- 0.001404666523098075,0.04865463754352638 +/- 0.004598348609196275,0.005064893953782801 +/- 0.0025005910298362194,0.015447926559037605 +/- 0.003361459690397801,-0.007312440645774032 +/- 0.002092384029080194,-3.165558721116568e-05 +/- 0.00047903595917760973,0.0 +/- 0.0,0.0006964229186450677 +/- 0.000597276424948168,-0.004621715732826892 +/- 0.002203192483862658,-0.008103830326052597 +/- 0.001633869946256914,0.012978790756568503 +/- 0.0032866976517676276,-0.007502374169040904 +/- 0.002952806297547719,0.001582779360557085 +/- 0.0017794832950370702,0.001772712883823957 +/- 0.004096188950838051,0.02652738208293758 +/- 0.0026778456451480434
