,bvp_pct_95,bvp_ptp,bvp_perm_entropy,bvp_max,bvp_min,bvp_svd_entropy,bvp_iqr,bvp_pct_5,bvp_mean,bvp_lineintegral,bvp_n_below_mean,bvp_energy,bvp_sum,bvp_entropy,bvp_rms,bvp_peaks,bvp_kurtosis,bvp_n_above_mean,bvp_iqr_5_95,bvp_n_sign_changes,bvp_std,bvp_skewness
0,0.009940119760479049 +/- 0.0024019366610936043,0.01934131736526945 +/- 0.0011764600421789555,0.025419161676646696 +/- 0.00495678553397154,-0.009790419161676656 +/- 0.003866914542058762,-0.011796407185628776 +/- 0.0025412090028650394,0.0008682634730538874 +/- 0.004413401142992263,0.025928143712574837 +/- 0.0036893225870058355,0.04625748502994009 +/- 0.004745768707828563,-0.0002095808383233977 +/- 0.00023383981065589474,0.0060179640718562525 +/- 0.0021608803084749786,0.011766467065868258 +/- 0.0013392975596613966,-0.004640718562874291 +/- 0.0014560259180584126,0.00011976047904190822 +/- 0.0003333990636425191,0.0 +/- 0.0,0.0004790419161676551 +/- 0.00110575959955805,0.047395209580838295 +/- 0.007416512747647012,-0.0003293413173652837 +/- 0.0030192053810668856,0.04658682634730538 +/- 0.006481465450411881,-0.005089820359281472 +/- 0.0017457939804926034,-0.005239520958083843 +/- 0.003186197103861184,0.013443113772455073 +/- 0.0017013260652904612,-0.0008083832335329611 +/- 0.0034451959338200415
