,bvp_rms,bvp_std,bvp_lineintegral,bvp_pct_95,bvp_svd_entropy,bvp_iqr,bvp_energy,bvp_peaks,bvp_min,bvp_pct_5,bvp_n_sign_changes,bvp_skewness,bvp_sum,bvp_mean,bvp_entropy,bvp_max,bvp_kurtosis,bvp_n_below_mean,bvp_n_above_mean,bvp_ptp,bvp_iqr_5_95,bvp_perm_entropy
0,0.2519443566234587 +/- 0.009505141773097026,0.1085994309200126 +/- 0.008693127852011102,0.0021182421751501203 +/- 0.001058531080795638,0.04274423016123928 +/- 0.004633162213524482,-0.003256402149857751 +/- 0.005413650279920802,-0.0029086310464749186 +/- 0.0036864333473660173,0.025324059437243064 +/- 0.0028329019088647123,-0.0012962377489725285 +/- 0.0024751163485361737,0.005659184318684762 +/- 0.003409353184466756,-9.48466645589896e-05 +/- 0.00115775108590583,0.015365159658551975 +/- 0.0038389147610902357,0.014132153019285453 +/- 0.003174333960789952,0.00047423332279477036 +/- 0.0006669308602506751,0.00047423332279477036 +/- 0.0006669308602506751,0.0 +/- 0.0,-0.00031615554852992833 +/- 0.0014829009673801507,0.004299715460006293 +/- 0.000814675860052167,0.02187796395826743 +/- 0.003327302463970359,0.02187796395826743 +/- 0.003327302463970359,-0.0002529244388239316 +/- 0.0030938045710338447,0.012551375276636056 +/- 0.004139223581033047,0.002845399936768844 +/- 0.0038875564082047
