,bvp_n_below_mean,bvp_n_above_mean,bvp_skewness,bvp_lineintegral,bvp_ptp,bvp_pct_95,bvp_kurtosis,bvp_iqr_5_95,bvp_peaks,bvp_svd_entropy,bvp_min,bvp_std,bvp_mean,bvp_entropy,bvp_sum,bvp_pct_5,bvp_rms,bvp_max,bvp_iqr,bvp_energy,bvp_n_sign_changes,bvp_perm_entropy
0,0.029322610578410124 +/- 0.0020831992874089473,0.027714197339931947 +/- 0.004099265142475542,0.012836374884008638 +/- 0.001491439956850109,0.009433962264150908 +/- 0.002319826786266606,0.009217445097432709 +/- 0.0013035142286239208,0.00736158366841938 +/- 0.001569882776424334,0.006495515001546525 +/- 0.0014241712877477604,0.006340859882462069 +/- 0.0013570931622938708,0.006217135787194539 +/- 0.0023977030592370542,0.004856170739251442 +/- 0.0026101459263581472,0.0020105165480977074 +/- 0.001684250342104812,0.0014537581193937222 +/- 0.001975957470298106,0.0009588617383235132 +/- 0.0006978357050837185,0.0 +/- 0.0,-0.0002474481905351489 +/- 0.0005997748045055707,-0.0006186204763377834 +/- 0.0005533109749458198,-0.0012372409526755558 +/- 0.001097942428041985,-0.0014537581193937777 +/- 0.0029247405258280537,-0.0023198267862666435 +/- 0.0015480969695319828,-0.002474481905351089 +/- 0.0008638564827571421,-0.011166099597896717 +/- 0.0014405358518026741,-0.01763068357562637 +/- 0.0021915236107538996
