,bvp_pct_95,bvp_ptp,bvp_perm_entropy,bvp_max,bvp_min,bvp_svd_entropy,bvp_iqr,bvp_pct_5,bvp_mean,bvp_lineintegral,bvp_n_below_mean,bvp_energy,bvp_sum,bvp_entropy,bvp_rms,bvp_peaks,bvp_kurtosis,bvp_n_above_mean,bvp_iqr_5_95,bvp_n_sign_changes,bvp_std,bvp_skewness
0,0.03649860810392822 +/- 0.0019365884123103427,0.03553974636560468 +/- 0.0021315492921769527,0.024404577791524884 +/- 0.0063892595057600966,0.013764305598515303 +/- 0.0026364048669793015,0.010516548097742029 +/- 0.0031875466818405843,0.006464583977729632 +/- 0.0034288822190418513,0.003649860810392791 +/- 0.004718983617579592,0.0021342406433652815 +/- 0.0014271910912538718,0.0019177234766470485 +/- 0.0012043255387523826,0.0014228270955768396 +/- 0.002925231158066662,0.0009279307145066307 +/- 0.0044716462402724965,0.0006804825239715484 +/- 0.002426853726685187,0.0006495515001546214 +/- 0.0006554166439967992,0.0 +/- 0.0,-0.0010207237859573449 +/- 0.0003672855579040456,-0.0012991030003093318 +/- 0.0027064203964401465,-0.0025672749768017476 +/- 0.0023558396565826925,-0.00918651407361586 +/- 0.0012906060034039845,-0.00949582431178474 +/- 0.0009488315280035985,-0.014259201979585545 +/- 0.0036557539175644175,-0.024590163934426278 +/- 0.0013918960717599646,-0.03547788431797093 +/- 0.004098915042253492
