,bvp_pct_95,bvp_ptp,bvp_perm_entropy,bvp_max,bvp_min,bvp_svd_entropy,bvp_iqr,bvp_pct_5,bvp_mean,bvp_lineintegral,bvp_n_below_mean,bvp_energy,bvp_sum,bvp_entropy,bvp_rms,bvp_peaks,bvp_kurtosis,bvp_n_above_mean,bvp_iqr_5_95,bvp_n_sign_changes,bvp_std,bvp_skewness
0,-0.010925985261134235 +/- 0.002849489225160732,-0.01704581864786926 +/- 0.0036834624449086583,-0.006055751361743011 +/- 0.004787853664368703,-0.024351169496956093 +/- 0.0028370321847072926,-0.02781159884652354 +/- 0.0021721821540119524,-0.0068567766741429005 +/- 0.002685335064371288,0.0012495994873438165 +/- 0.0051871816490914055,0.04367190003204102 +/- 0.0028480477229942884,-3.204101249599245e-05 +/- 9.612303748797735e-05,-0.004806151874399217 +/- 0.003073265955342981,-0.0035245113745594305 +/- 0.006149871509905834,-0.05161807113104773 +/- 0.0031013647814613866,0.0006408202499199045 +/- 0.0011006449238909167,0.0 +/- 0.0,0.00807433514899072 +/- 0.0023007142673522867,-0.05584748478051906 +/- 0.004907716769412304,-0.029573854533803245 +/- 0.0033758821919776935,-0.024383210509452087 +/- 0.003410374086805627,0.0004165331624479518 +/- 0.0029749868738073886,-0.03149631528356295 +/- 0.003802095144756676,0.0023389939122076377 +/- 0.0023634455118116,0.005543095161807121 +/- 0.0031329819329495986
