,bvp_rms,bvp_std,bvp_lineintegral,bvp_pct_95,bvp_svd_entropy,bvp_iqr,bvp_energy,bvp_peaks,bvp_min,bvp_pct_5,bvp_n_sign_changes,bvp_skewness,bvp_sum,bvp_mean,bvp_entropy,bvp_max,bvp_kurtosis,bvp_n_below_mean,bvp_n_above_mean,bvp_ptp,bvp_iqr_5_95,bvp_perm_entropy
0,0.2876232898504613 +/- 0.007055858799359483,0.06751511294941136 +/- 0.007149638895418722,0.03433025771555833 +/- 0.0011511328358336328,0.10900413617562835 +/- 0.006395401290106121,0.010054088450524934 +/- 0.0031663646973273335,-0.007190582246261579 +/- 0.0023902818925858045,-0.0015908367801463984 +/- 0.0027406752106087233,0.031244034362074413 +/- 0.0032346840667232383,0.015685650652243022 +/- 0.004793780156322111,-0.0053133948456888565 +/- 0.0019922968125298396,0.021730830416799185 +/- 0.003688683639803985,0.004167992363983408 +/- 0.0038085841905580106,-0.0007636016544702917 +/- 0.0010947916343675079,-0.0007636016544702917 +/- 0.0010947916343675079,0.0 +/- 0.0,0.00019090041361751186 +/- 0.00015586953501638714,0.012440343620744466 +/- 0.0009486510668708697,0.04912503977091946 +/- 0.0030854032255553557,0.04912503977091946 +/- 0.0030854032255553557,-0.0003499840916322272 +/- 0.0038770751813796576,0.030034998409163183 +/- 0.002961521165312141,-0.005599745466115214 +/- 0.004538097188590622
