,bvp_n_below_mean,bvp_n_above_mean,bvp_skewness,bvp_lineintegral,bvp_ptp,bvp_pct_95,bvp_kurtosis,bvp_iqr_5_95,bvp_peaks,bvp_svd_entropy,bvp_min,bvp_std,bvp_mean,bvp_entropy,bvp_sum,bvp_pct_5,bvp_rms,bvp_max,bvp_iqr,bvp_energy,bvp_n_sign_changes,bvp_perm_entropy
0,0.03461903256402149 +/- 0.0032984888835327175,0.017293708504584247 +/- 0.003632488295597196,-0.0169143218463484 +/- 0.0024088065316219334,-0.014606386342080313 +/- 0.0025559763428906453,-0.007334808725893161 +/- 0.002862211899527353,-0.014037306354726543 +/- 0.002445662928335604,-0.010275055327221016 +/- 0.0018339747091081953,-0.006038570976920665 +/- 0.00278306685130342,0.0466329434081568 +/- 0.005051073445675134,-0.0228580461587101 +/- 0.0037808026736632487,-0.031236168194751834 +/- 0.0020866266202971893,0.007777426493834938 +/- 0.0017839691406469687,0.0025608599430920085 +/- 0.000623556210032104,0.0 +/- 0.0,0.0024976288333860342 +/- 0.0009531971818957446,-0.011539677521340507 +/- 0.0018610259440735234,-0.011191906417957642 +/- 0.002168375365094183,-0.009168510907366433 +/- 0.0022798300824938235,-0.0187480240278217 +/- 0.00276721905306785,-0.0223205817262093 +/- 0.0017154170049004803,0.004457793234271257 +/- 0.001966528174528476,0.006070186531773614 +/- 0.004334445296645923
