,bvp_pct_95,bvp_ptp,bvp_perm_entropy,bvp_max,bvp_min,bvp_svd_entropy,bvp_iqr,bvp_pct_5,bvp_mean,bvp_lineintegral,bvp_n_below_mean,bvp_energy,bvp_sum,bvp_entropy,bvp_rms,bvp_peaks,bvp_kurtosis,bvp_n_above_mean,bvp_iqr_5_95,bvp_n_sign_changes,bvp_std,bvp_skewness
0,0.0031972789115646606 +/- 0.003259632258696853,0.010000000000000031 +/- 0.0027766437594501396,-0.06792517006802717 +/- 0.0026741270763266543,0.0035714285714286143 +/- 0.003084754616873652,-0.028673469387755068 +/- 0.003117583985850946,-0.026054421768707436 +/- 0.002302899439430022,-0.010816326530612208 +/- 0.004449936446646615,0.022312925170068054 +/- 0.0026530612244897865,-0.0006802721088435048 +/- 0.0011684057168243475,0.0013945578231293054 +/- 0.0042386193318732215,-0.01030612244897956 +/- 0.005063459567929547,0.007176870748299369 +/- 0.0018282115170580456,-0.0003061224489795622 +/- 0.0006533800242278594,0.0 +/- 0.0,0.00717687074829938 +/- 0.0008665128709426308,0.0024829931972789486 +/- 0.004810370466905512,0.01034013605442181 +/- 0.0014526637077593603,0.0020408163265306367 +/- 0.003297741399602953,-0.012006802721088372 +/- 0.001264007086806922,0.01782312925170073 +/- 0.0049715745280526575,0.006564625850340178 +/- 0.0016942053612805839,0.010646258503401396 +/- 0.0023665746648705976
