,bvp_rms,bvp_std,bvp_lineintegral,bvp_pct_95,bvp_svd_entropy,bvp_iqr,bvp_energy,bvp_peaks,bvp_min,bvp_pct_5,bvp_n_sign_changes,bvp_skewness,bvp_sum,bvp_mean,bvp_entropy,bvp_max,bvp_kurtosis,bvp_n_below_mean,bvp_n_above_mean,bvp_ptp,bvp_iqr_5_95,bvp_perm_entropy
0,0.4554918815663801 +/- 0.008202645805374735,0.21423113658070675 +/- 0.008079888018899669,0.11050620821394459 +/- 0.004916625738978833,0.1839859917223814 +/- 0.008131158445261544,0.012798471824259795 +/- 0.0025659906627965626,0.023718560967844617 +/- 0.00595317747554821,0.041579114931550455 +/- 0.006150722789289218,0.043903215536453336 +/- 0.0026539529508267878,0.12964024196115886 +/- 0.005684129616420693,-0.004584527220630375 +/- 0.0020935093566091783,-0.0014963387456224276 +/- 0.0046071332358309704,0.006876790830945545 +/- 0.0028016555237185565,-3.1836994587708387e-05 +/- 0.0018258453943253222,-3.1836994587708387e-05 +/- 0.0018258453943253222,0.0 +/- 0.0,0.006813116841770117 +/- 0.0020195799461513748,-0.0010187838268067573 +/- 0.001564878156949299,0.04253422476918177 +/- 0.004763222975935055,0.04253422476918177 +/- 0.004763222975935055,0.0690862782553327 +/- 0.0024371422106341575,0.06482012098057942 +/- 0.0047971494942597535,0.00910538045208531 +/- 0.0032128559851112054
