,bvp_n_below_mean,bvp_n_above_mean,bvp_skewness,bvp_lineintegral,bvp_ptp,bvp_pct_95,bvp_kurtosis,bvp_iqr_5_95,bvp_peaks,bvp_svd_entropy,bvp_min,bvp_std,bvp_mean,bvp_entropy,bvp_sum,bvp_pct_5,bvp_rms,bvp_max,bvp_iqr,bvp_energy,bvp_n_sign_changes,bvp_perm_entropy
0,0.04088435374149661 +/- 0.0050765804644368915,0.027619047619047644 +/- 0.003957289679523535,0.003809523809523807 +/- 0.0021821789023599206,0.01976190476190476 +/- 0.0024216636069833443,0.00921768707482994 +/- 0.0024120898845566368,0.009387755102040828 +/- 0.0028547122800486094,0.0032653061224489966 +/- 0.003031602714987385,-0.004965986394557786 +/- 0.0018704390591656457,0.05278911564625852 +/- 0.0040554717172214694,0.00486394557823131 +/- 0.002386048966978992,0.007891156462585047 +/- 0.004026843152911219,-0.0042517006802720745 +/- 0.0009650517659259181,-0.00020408163265304147 +/- 0.0009152125202091022,0.0 +/- 0.0,-0.0009523809523809268 +/- 0.0006768622021133495,-0.0033333333333333214 +/- 0.0020901076864948643,-0.002346938775510188 +/- 0.0018595832561682578,0.021428571428571443 +/- 0.0029377990315223234,0.01183673469387756 +/- 0.0030491067797299176,-0.002244897959183667 +/- 0.0012092781520157423,0.011836734693877572 +/- 0.002265418476917899,0.02438775510204084 +/- 0.0031581408276030207
