,bvp_n_below_mean,bvp_n_above_mean,bvp_skewness,bvp_lineintegral,bvp_ptp,bvp_pct_95,bvp_kurtosis,bvp_iqr_5_95,bvp_peaks,bvp_svd_entropy,bvp_min,bvp_std,bvp_mean,bvp_entropy,bvp_sum,bvp_pct_5,bvp_rms,bvp_max,bvp_iqr,bvp_energy,bvp_n_sign_changes,bvp_perm_entropy
0,0.013318284424379202 +/- 0.0038075463374694133,0.025411157691067353 +/- 0.0018792392498333972,-0.005836826830054831 +/- 0.0019479830132910466,-0.010996452757175113 +/- 0.0023407893510428517,-0.014833924540470856 +/- 0.002559578823990253,0.003514995162850687 +/- 0.0024578134811081838,-0.012060625604643683 +/- 0.0020251942558023135,0.004159948403740709 +/- 0.0015428408531319912,0.026894550145114438 +/- 0.0028524146259265933,0.010867462108997073 +/- 0.0021197779335111054,-0.010125765881973581 +/- 0.0024010977709108426,-0.0013221541438246053 +/- 0.0011931634956465834,-0.0007416962270235695 +/- 0.0007905611526688956,0.0 +/- 0.0,-9.67429861335578e-05 +/- 0.0005777643620499464,-0.011576910673976171 +/- 0.0017332930861498526,-0.006256046436633344 +/- 0.0021545686021915613,-0.013447275072557274 +/- 0.0015932433830423223,0.003321509190583649 +/- 0.0020499471235489075,-0.008513382779748491 +/- 0.0015001229731845297,-0.026604321186713985 +/- 0.0016204249630959284,-0.013221541438245754 +/- 0.0027057306628059277
