,bvp_pct_95,bvp_ptp,bvp_perm_entropy,bvp_max,bvp_min,bvp_svd_entropy,bvp_iqr,bvp_pct_5,bvp_mean,bvp_lineintegral,bvp_n_below_mean,bvp_energy,bvp_sum,bvp_entropy,bvp_rms,bvp_peaks,bvp_kurtosis,bvp_n_above_mean,bvp_iqr_5_95,bvp_n_sign_changes,bvp_std,bvp_skewness
0,0.027793605571383308 +/- 0.0019960598633028833,0.017758784425451046 +/- 0.0019069699882024811,0.021430832541943612 +/- 0.0032990225259114463,0.10148781259892367 +/- 0.0047191250784638684,0.010098132320354503 +/- 0.00389106275087119,-0.02345679012345685 +/- 0.0060782849126890595,-0.10924343146565371 +/- 0.002960939831965215,0.012092434314656486 +/- 0.0015234199956335704,0.0024058246280467934 +/- 0.0006039501116916538,-0.005286483064260872 +/- 0.0016813259544019704,0.03656220322886987 +/- 0.005517978378728524,-0.010699588477366295 +/- 0.001625260861411013,-0.0017094017094017478 +/- 0.0009086862991077965,0.0 +/- 0.0,-0.0004431782209560309 +/- 0.0032536030788299017,-0.03330167774612225 +/- 0.0058503773164351805,0.004178537511870794 +/- 0.0030024452551768006,-0.003323836657170065 +/- 0.0007656465098099458,0.0145299145299145 +/- 0.001616915832747341,-0.04371636593858821 +/- 0.00369286542249971,0.004178537511870806 +/- 0.0015878361765095867,0.004115226337448497 +/- 0.002583375215334376
