,bvp_rms,bvp_std,bvp_lineintegral,bvp_pct_95,bvp_svd_entropy,bvp_iqr,bvp_energy,bvp_peaks,bvp_min,bvp_pct_5,bvp_n_sign_changes,bvp_skewness,bvp_sum,bvp_mean,bvp_entropy,bvp_max,bvp_kurtosis,bvp_n_below_mean,bvp_n_above_mean,bvp_ptp,bvp_iqr_5_95,bvp_perm_entropy
0,0.31990422029332527 +/- 0.007755347376570675,0.14265190062855426 +/- 0.007255698022909849,0.0010176593834181125 +/- 0.005535565235985512,0.04672253816222682 +/- 0.0066248006090947244,0.005387608500448948 +/- 0.0024826628378722113,0.06342412451361865 +/- 0.004061052680244714,0.03959892247829988 +/- 0.004817057055167672,-0.025082310685423548 +/- 0.003280979253168434,0.018048488476503977 +/- 0.003308848603182562,0.014097575576174748 +/- 0.0018856629751571319,0.04166417240347198 +/- 0.0031414885994377442,0.009518108350793142 +/- 0.004754816747634965,0.0015564202334630295 +/- 0.0012470916884764793,0.0015564202334630295 +/- 0.0012470916884764793,0.0 +/- 0.0,0.0005088296917090673 +/- 0.001338896692388205,-0.0028733912002395167 +/- 0.0015849389158783544,0.05668961388805739 +/- 0.003070534236032854,0.05668961388805739 +/- 0.003070534236032854,-0.0008380724334031808 +/- 0.0011957488389966115,-0.001496557916791408 +/- 0.0039025455882686004,0.03900029931158333 +/- 0.0035843733714766477
