,bvp_n_below_mean,bvp_n_above_mean,bvp_skewness,bvp_lineintegral,bvp_ptp,bvp_pct_95,bvp_kurtosis,bvp_iqr_5_95,bvp_peaks,bvp_svd_entropy,bvp_min,bvp_std,bvp_mean,bvp_entropy,bvp_sum,bvp_pct_5,bvp_rms,bvp_max,bvp_iqr,bvp_energy,bvp_n_sign_changes,bvp_perm_entropy
0,0.0718421889914095 +/- 0.0024012678668931652,0.07836461979000957 +/- 0.0035144173358707203,0.024753420299077334 +/- 0.003712619063522722,0.0060133630289532555 +/- 0.002335660471171858,0.006076996500159093 +/- 0.0015745266346368044,0.011040407254215756 +/- 0.0018280092169549185,-0.007095132039452734 +/- 0.0018986355390182253,0.018071905822462642 +/- 0.0022578676422793714,-0.0007317849188673064 +/- 0.003568725960780767,0.030989500477251054 +/- 0.0017321867755413622,0.02255806554247537 +/- 0.0020345303568244525,0.0024817053770283203 +/- 0.0025325801771724525,0.00031816735602928635 +/- 0.000804906817732959,0.0 +/- 0.0,-0.0002545338848234047 +/- 0.0008631663993796147,0.00575882914412984 +/- 0.0014472243608710466,-0.0005727012408526577 +/- 0.0023758389694679425,0.013331212217626509 +/- 0.001631364141685569,-0.006649697741011751 +/- 0.003784586991597831,0.008590518612790343 +/- 0.001590836780146372,0.007763283487114259 +/- 0.001867184314492045,-0.003690741329939529 +/- 0.00363658468017298
