,bvp_n_below_mean,hrv_max,bvp_iqr_5_95,bvp_n_above_mean,bvp_std,bvp_svd_entropy,scl_min,hrv_energy,bvp_max,bvp_pct_5,hrv_mean,scr_ptp,scl_entropy,hrv_pct_5,bvp_mean,bvp_skewness,scl_rms,scr_svd_entropy,hrv_n_sign_changes,hrv_kurtosis,hrv_iqr,hrv_perm_entropy,hrv_iqr_5_95,hrv_entropy,bvp_ptp,bvp_sum,scl_mean,bvp_entropy,hrv_sum,hrv_ptp,hrv_std,scr_perm_entropy,hrv_n_above_mean,hrv_lineintegral,hrv_peaks,hrv_rms,hrv_n_below_mean,scr_n_sign_changes,scr_iqr,scr_entropy,scl_n_sign_changes,scr_sum,scr_mean,scr_max,scl_perm_entropy,scl_iqr,scr_pct_5,scr_pct_95,scr_n_above_mean,scr_lineintegral,scr_peaks,scr_rms,scr_energy,scr_skewness,scr_n_below_mean,scr_iqr_5_95,bvp_energy,bvp_kurtosis,bvp_rms,bvp_lineintegral,scl_std,scl_iqr_5_95,scl_n_below_mean,scl_lineintegral,scr_min,scl_pct_5,bvp_pct_95,scl_ptp,scl_energy,scl_peaks,scl_skewness,scl_kurtosis,bvp_iqr,scl_sum,hrv_skewness,scl_pct_95,scl_n_above_mean,scl_svd_entropy,hrv_svd_entropy,scr_std,bvp_perm_entropy,scl_max,scr_kurtosis,bvp_peaks,bvp_min,bvp_n_sign_changes,hrv_min,hrv_pct_95
0,0.0 +/- 0.0,0.00011634671320533973 +/- 0.001034112206784831,0.0 +/- 0.0,0.09220477021524134 +/- 0.006223461709036304,0.0 +/- 0.0,0.006515415939499647 +/- 0.0023094163166118694,0.04136125654450257 +/- 0.003126784095491946,0.0 +/- 0.0,0.000698080279232094 +/- 0.0012146953471681957,-0.00017452006980802625 +/- 0.0002665838100614192,0.0 +/- 0.0,0.0 +/- 0.0,0.005002908667830086 +/- 0.0017490746222655923,0.0 +/- 0.0,-0.0004653868528214034 +/- 0.00023269342641070171,-0.05212332751599773 +/- 0.004354849859735402,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-5.817335660267542e-05 +/- 0.00017452006980802625,0.0059918557300755685 +/- 0.0013020959444793006,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.07533449680046533 +/- 0.0025256885801154395,0.0 +/- 0.0,0.009365910413030743 +/- 0.0009179600836567394,0.0 +/- 0.0,0.0 +/- 0.0,-0.00040721349621876125 +/- 0.0014022071894350468,0.004363001745200656 +/- 0.0018805386707672438,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0021524141942990682 +/- 0.002253795302828456,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0008144269924374558 +/- 0.0005331676201228385,0.0 +/- 0.0,5.817335660267542e-05 +/- 0.00017452006980802625,0.0 +/- 0.0,0.0 +/- 0.0,-0.005119255381035548 +/- 0.0017217741229724958,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.009598603839441467 +/- 0.0020193781218976053,0.017219313554392046 +/- 0.0030025568122312774,0.0 +/- 0.0,0.0018615474112856135 +/- 0.0017986765367935034,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.009831297265852279 +/- 0.006464575599224946,0.0 +/- 0.0,0.00011634671320531753 +/- 0.0019949305642213452,0.0 +/- 0.0,0.0 +/- 0.0,0.0180337405468295 +/- 0.0037879745424315575,0.00046538685282139226 +/- 0.0009664483842836716,-0.0006399069226294518 +/- 0.0006073476735841271,0.037172774869109894 +/- 0.006042473019001096,0.016812100058173306 +/- 0.0023622967427861267,0.0 +/- 0.0,-0.007853403141361293 +/- 0.0011414436806485395,0.028155904595695114 +/- 0.004826636070434332,0.019022687609074974 +/- 0.002192911788827293,-0.0044793484584061075 +/- 0.0025629308635149095,0.0010471204188481243 +/- 0.0021263137734144548
