,bvp_n_below_mean,hrv_max,bvp_iqr_5_95,bvp_n_above_mean,bvp_std,bvp_svd_entropy,scl_min,hrv_energy,bvp_max,bvp_pct_5,hrv_mean,scr_ptp,scl_entropy,hrv_pct_5,bvp_mean,bvp_skewness,scl_rms,scr_svd_entropy,hrv_n_sign_changes,hrv_kurtosis,hrv_iqr,hrv_perm_entropy,hrv_iqr_5_95,hrv_entropy,bvp_ptp,bvp_sum,scl_mean,bvp_entropy,hrv_sum,hrv_ptp,hrv_std,scr_perm_entropy,hrv_n_above_mean,hrv_lineintegral,hrv_peaks,hrv_rms,hrv_n_below_mean,scr_n_sign_changes,scr_iqr,scr_entropy,scl_n_sign_changes,scr_sum,scr_mean,scr_max,scl_perm_entropy,scl_iqr,scr_pct_5,scr_pct_95,scr_n_above_mean,scr_lineintegral,scr_peaks,scr_rms,scr_energy,scr_skewness,scr_n_below_mean,scr_iqr_5_95,bvp_energy,bvp_kurtosis,bvp_rms,bvp_lineintegral,scl_std,scl_iqr_5_95,scl_n_below_mean,scl_lineintegral,scr_min,scl_pct_5,bvp_pct_95,scl_ptp,scl_energy,scl_peaks,scl_skewness,scl_kurtosis,bvp_iqr,scl_sum,hrv_skewness,scl_pct_95,scl_n_above_mean,scl_svd_entropy,hrv_svd_entropy,scr_std,bvp_perm_entropy,scl_max,scr_kurtosis,bvp_peaks,bvp_min,bvp_n_sign_changes,hrv_min,hrv_pct_95
0,0.028241262683201873 +/- 0.004658273041968231,0.00614430665163479 +/- 0.001699528008081317,0.0 +/- 0.0,0.083652762119504 +/- 0.005448949706243314,0.0013528748590755813 +/- 0.000721885483363354,0.0070462232243518 +/- 0.0005776184197271631,0.0 +/- 0.0,0.0 +/- 0.0,0.02485907553551301 +/- 0.003851752041906775,0.002593010146561492 +/- 0.0010455037762678388,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0002818489289740267 +/- 0.0003781400187429,0.0 +/- 0.0,-0.0006200676437429275 +/- 0.0009245332281204402,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0009019165727169876 +/- 0.0006764374295377591,0.0008455467869222466 +/- 0.0006787821070345298,-0.00112739571589624 +/- 0.0005041866916572289,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.026042841037204112 +/- 0.003236234519595806,0.0 +/- 0.0,0.0022547914317926133 +/- 0.0012089972147422403,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0038331454340473025 +/- 0.0017967731060326013,0.0007891770011274502 +/- 0.00045095828635852706,-0.002142051860202876 +/- 0.001033275241252738,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.004678692220969527 +/- 0.001492469255340881,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-5.636978579480756e-05 +/- 0.00016910935738442264,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0003945885005636529 +/- 0.0002583188103131521,3.3306690738754695e-17 +/- 0.0006669763002367183,0.0 +/- 0.0,0.0 +/- 0.0,-0.020856820744081118 +/- 0.0027151284281380617,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.01730552423900795 +/- 0.0027157135220847576,0.007553551296505134 +/- 0.0008436657016401208,0.0 +/- 0.0,0.007158962795941426 +/- 0.000507328072153347,0.00011273957158963732 +/- 0.00022547914317927464,-0.00022547914317921913 +/- 0.0006277073689774368,-0.0010146561443066028 +/- 0.0004218328508200605,0.0 +/- 0.0,0.04802705749718157 +/- 0.005889496228459514,0.0 +/- 0.0,0.0 +/- 0.0,0.012570462232243573 +/- 0.0023111612175873908,0.0 +/- 0.0,-0.003494926719278424 +/- 0.0007891770011273979,-0.00016910935738442267 +/- 0.0002583188103131521,-0.02491544532130775 +/- 0.0016102431631438304
