,hrv_rms,bvp_rms,bvp_std,bvp_lineintegral,hrv_std,hrv_svd_entropy,hrv_entropy,scl_entropy,hrv_n_above_mean,scr_rms,bvp_n_sign_changes,bvp_pct_5,bvp_kurtosis,bvp_iqr_5_95,hrv_perm_entropy,scl_kurtosis,scl_iqr_5_95,scl_n_below_mean,scl_n_above_mean,scl_lineintegral,hrv_pct_5,scr_std,bvp_skewness,scl_min,bvp_pct_95,scl_max,scr_entropy,scl_pct_95,scl_sum,scl_mean,bvp_svd_entropy,scr_n_sign_changes,bvp_ptp,scr_lineintegral,scr_n_above_mean,scr_n_below_mean,bvp_sum,bvp_mean,scl_ptp,scr_mean,scr_sum,scl_std,scr_perm_entropy,scr_energy,scl_peaks,bvp_entropy,scr_pct_5,hrv_n_sign_changes,scr_min,scl_iqr,hrv_pct_95,scl_perm_entropy,scr_skewness,scr_peaks,scr_iqr,scl_pct_5,scr_pct_95,scr_iqr_5_95,bvp_iqr,scl_energy,scr_max,scr_ptp,scr_kurtosis,bvp_min,hrv_kurtosis,scl_skewness,scl_rms,bvp_max,hrv_skewness,hrv_peaks,hrv_min,scr_svd_entropy,hrv_n_below_mean,bvp_energy,bvp_perm_entropy,scl_n_sign_changes,scl_svd_entropy,bvp_n_below_mean,bvp_n_above_mean,bvp_peaks,hrv_energy,hrv_iqr_5_95,hrv_ptp,hrv_iqr,hrv_lineintegral,hrv_sum,hrv_mean,hrv_max
0,0.3264830508474577 +/- 0.006189358365707763,0.47916666666666663 +/- 0.005296610169491536,0.48453389830508475 +/- 0.006499093919566923,0.021610169491525465 +/- 0.00584240618077584,0.021539548022598907 +/- 0.005678335007831962,0.09717514124293788 +/- 0.004355690379974365,0.07591807909604523 +/- 0.0038713192298490758,0.022245762711864424 +/- 0.0011496342228884205,0.05946327683615823 +/- 0.003542354859882634,0.13552259887005652 +/- 0.0018266267170024757,0.0 +/- 0.0,0.032838983050847495 +/- 0.004524736858655758,0.0032485875706215195 +/- 0.0014194739577854242,0.012923728813559365 +/- 0.004353972497683119,0.00360169491525425 +/- 0.0010209627326836846,-0.001129943502824826 +/- 0.0009043960787334358,0.010240112994350315 +/- 0.001349221269388616,0.0009887005649717785 +/- 0.0011901341487537216,0.0009887005649717785 +/- 0.0011901341487537216,0.028813559322033944 +/- 0.001752778763558006,0.0034604519774011576 +/- 0.001742791338877556,0.04498587570621472 +/- 0.004296316715891288,7.06214689265905e-05 +/- 0.0006662416053712233,0.003177966101694951 +/- 0.0012731466368163915,0.0021186440677966488 +/- 0.002277473940197344,0.006850282485875736 +/- 0.0016119650014849336,0.0016242937853107487 +/- 0.0007097369788927072,0.0012005649717514387 +/- 0.0007768361581920897,-0.00021186440677962716 +/- 0.00045219803936670056,-0.00021186440677962716 +/- 0.00045219803936670056,0.0008474576271186752 +/- 0.0007606164981828589,0.001765536723163863 +/- 0.0008503950973723335,-0.0018361581920903537 +/- 0.0022598870056497267,0.008898305084745806 +/- 0.00245047338600248,0.0009180790960452434 +/- 0.0007097369788927093,0.0009180790960452434 +/- 0.0007097369788927093,0.0004237288135593542 +/- 0.0004684498291462394,0.0004237288135593542 +/- 0.0004684498291462394,-7.062146892651277e-05 +/- 0.0021755539266595015,0.022881355932203418 +/- 0.00294923912681089,0.022881355932203418 +/- 0.00294923912681089,0.0 +/- 0.0,-0.0018361581920903647 +/- 0.0020997272241975087,0.0004237288135593431 +/- 0.00034597312751176554,0.0 +/- 0.0,0.0 +/- 0.0,-7.062146892654609e-05 +/- 0.00021186440677963824,0.0 +/- 0.0,0.0 +/- 0.0,-0.00021186440677961604 +/- 0.0010963400209223046,0.018714689265536766 +/- 0.003700052795884112,0.000776836158192118 +/- 0.0006662416053712399,1.1102230246251566e-17 +/- 0.0003158288103813171,-0.00014124293785309217 +/- 0.00028248587570618434,0.0024011299435028554 +/- 0.0006472564540898061,0.0004943502824859003 +/- 0.0005515713047956951,-0.0010593220338982689 +/- 0.0007236547151101446,-0.0010593220338982689 +/- 0.0007236547151101446,0.07966101694915258 +/- 0.005522942032773211,0.0 +/- 0.0,0.006709039548022611 +/- 0.0008503950973723565,0.006850282485875725 +/- 0.0008385834807230333,-0.001553672316384136 +/- 0.0008235807761081075,-0.0016949152542372504 +/- 0.0010086763317150907,-0.0008474576271185974 +/- 0.0005284826817477226,0.003460451977401169 +/- 0.0016242937853107372,0.0005649717514124575 +/- 0.0007606164981828362,0.00360169491525425 +/- 0.0017991157066182242,-0.004378531073446279 +/- 0.0025423728813559593,0.0012005649717514387 +/- 0.0010498636120987725,0.1082627118644068 +/- 0.005951089790333965,-0.0032485875706214197 +/- 0.0014541850481620047,0.02775423728813563 +/- 0.0027902183990308454,0.09449152542372882 +/- 0.0063934860439300994,0.0 +/- 0.0,-0.0003531073446327304 +/- 0.0008503950973723288,0.035946327683615865 +/- 0.004570796928046444,-0.002895480225988656 +/- 0.0015616768635237234,-0.002895480225988656 +/- 0.0015616768635237234,0.00882768361581926 +/- 0.003146422233043153,0.30275423728813566 +/- 0.0074608498643515455,0.10444915254237293 +/- 0.0037429378531073395,0.011158192090395513 +/- 0.004316583838964996,0.003954802259887036 +/- 0.0014880866882560422,0.0340395480225989 +/- 0.0059237901060765034,0.06800847457627122 +/- 0.0045114904671425095,0.06800847457627122 +/- 0.0045114904671425095,0.08742937853107347 +/- 0.005656775252683835
