,bvp_n_below_mean,bvp_energy,bvp_ptp,bvp_lineintegral,bvp_n_above_mean,bvp_min,hrv_energy,bvp_iqr,bvp_pct_95,bvp_rms,hrv_rms,bvp_std,scr_iqr_5_95,bvp_iqr_5_95,scr_std,hrv_pct_5,scr_max,hrv_sum,hrv_min,bvp_skewness,bvp_pct_5,scl_energy,bvp_max,scl_rms,hrv_mean,hrv_pct_95,scr_energy,scl_lineintegral,scr_ptp,scr_kurtosis,scr_pct_95,bvp_svd_entropy,scr_iqr,scr_perm_entropy,scr_lineintegral,scl_skewness,scl_iqr_5_95,bvp_mean,hrv_ptp,scr_pct_5,scl_kurtosis,scr_sum,hrv_kurtosis,scr_min,scr_entropy,hrv_n_below_mean,bvp_sum,scr_mean,hrv_std,scl_peaks,scr_n_sign_changes,hrv_n_sign_changes,scr_peaks,bvp_entropy,hrv_n_above_mean,hrv_skewness,scr_n_below_mean,scr_rms,scl_n_above_mean,scr_svd_entropy,hrv_perm_entropy,bvp_n_sign_changes,scr_n_above_mean,hrv_peaks,scl_n_below_mean,scr_skewness,bvp_kurtosis,hrv_max,scl_std,scl_perm_entropy,scl_min,hrv_svd_entropy,hrv_iqr,scl_pct_95,scl_ptp,hrv_entropy,bvp_perm_entropy,hrv_iqr_5_95,scl_max,scl_iqr,scl_sum,scl_mean,scl_pct_5,scl_n_sign_changes,hrv_lineintegral,bvp_peaks,scl_entropy,scl_svd_entropy
0,0.013948919449901776 +/- 0.0015869837349119327,0.00653241650294697 +/- 0.0009069835615235312,0.006139489194499037 +/- 0.0012080917363702338,0.0059430255402750706 +/- 0.0008633789701005311,0.005844793713163076 +/- 0.002201467075738235,0.0055992141453831135 +/- 0.001357590860617412,0.0045186640471513 +/- 0.001025570383979416,0.004273084479371347 +/- 0.001977487439999751,0.004273084479371347 +/- 0.0013549228118009515,0.004223968565815361 +/- 0.0010579891566079662,0.004125736738703356 +/- 0.00096247141170261,0.0037819253438114097 +/- 0.0012040914216239003,0.0034381139489194747 +/- 0.0007285067276125616,0.003143418467583492 +/- 0.0010349365179619606,0.002996070726915523 +/- 0.000675232175091726,0.0029469548133595367 +/- 0.0009574454169753513,0.002848722986247554 +/- 0.0008450221283931996,0.002701375245579574 +/- 0.0012665812336176523,0.0025540275049115934 +/- 0.0007218535587769773,0.0021611001964636613 +/- 0.0009624714117026224,0.002111984282907675 +/- 0.0007934918674559685,0.001866404715127712 +/- 0.0015960782720306369,0.0018172888015717038 +/- 0.000583219159481226,0.0017681728880157288 +/- 0.0009370719070893447,0.0016208251473477596 +/- 0.0010077742892280366,0.0015717092337917515 +/- 0.0012770137524557954,0.0013752455795677855 +/- 0.00048123570585129933,0.0013261296660117884 +/- 0.0006607870357108769,0.0012278978388998163 +/- 0.000395985154631558,0.0012278978388998052 +/- 0.0009383582109303742,0.0010805500982318695 +/- 0.0004812357058513061,0.0009823182711198419 +/- 0.001354032293918485,0.0009332023575638782 +/- 0.0013078120781624847,0.0005893909626719207 +/- 0.0003675498415298463,0.0004420432220039516 +/- 0.0007750360431266656,0.0003929273084479545 +/- 0.0005727850584327375,0.00034381139489196854 +/- 0.0004420432220039208,0.00029469548133598256 +/- 0.00024061785292568027,0.00029469548133597144 +/- 0.0008277160877383277,0.00029469548133596033 +/- 0.000500886003299868,0.0002455795677799966 +/- 0.0006309053329403206,0.00019646365422399948 +/- 0.0007015155627252285,0.00014734774066799128 +/- 0.00022507739169726432,9.823182711199419e-05 +/- 0.00019646365422398837,4.911591355599709e-05 +/- 0.00014734774066799128,4.911591355599709e-05 +/- 0.00014734774066799128,4.911591355599709e-05 +/- 0.00014734774066799128,2.2204460492503132e-17 +/- 0.0005380378757418069,1.1102230246251566e-17 +/- 0.001076075751483624,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-4.911591355597489e-05 +/- 0.00026449728915197893,-4.911591355597489e-05 +/- 0.00026449728915197893,-4.911591355597489e-05 +/- 0.0005127851919897027,-9.823182711197199e-05 +/- 0.0007545329811265962,-0.00014734774066794688 +/- 0.0006232110776252165,-0.00014734774066796908 +/- 0.0015383555759691321,-0.00019646365422393286 +/- 0.00032579811300149534,-0.00019646365422395506 +/- 0.0011664383189624783,-0.00024557956777991884 +/- 0.0004528263485900214,-0.0002946954813359048 +/- 0.0004501547833944826,-0.00029469548133591593 +/- 0.0005008860032998832,-0.000343811394891913 +/- 0.00031449529653401303,-0.00034381139489194636 +/- 0.000933202357563846,-0.0004911591355598932 +/- 0.0006589591289292114,-0.0005893909626718763 +/- 0.0009003095667889943,-0.0007367387033398564 +/- 0.0005914339184082748,-0.0009332023575638337 +/- 0.0011081055179448442,-0.0010314341846758169 +/- 0.000890881981690442,-0.001031434184675828 +/- 0.0008633789701005614,-0.001080550098231825 +/- 0.00042818260742054153,-0.001375245579567752 +/- 0.0010255703839794437,-0.0017681728880157177 +/- 0.0013031924520060425,-0.0020137524557956588 +/- 0.0010861171113701507,-0.002259332023575633 +/- 0.0006289905930680504,-0.003290766208251461 +/- 0.0008799839325721348,-0.003929273084479346 +/- 0.0006946039107922779,-0.004862475442043224 +/- 0.00165032393088522,-0.005697445972495085 +/- 0.0008840864440078873,-0.006139489194499015 +/- 0.0011879554638946877,-0.010510805500982334 +/- 0.0007015155627252519,-0.012475442043221985 +/- 0.0011243146505166518,-0.013948919449901754 +/- 0.0016466654827347858,-0.014096267190569722 +/- 0.0010771960805236525,-0.03344793713163065 +/- 0.0017218613107031575
