,bvp_n_below_mean,bvp_min,bvp_pct_5,bvp_std,bvp_n_above_mean,scr_sum,scr_mean,scr_pct_95,hrv_pct_5,scr_iqr_5_95,bvp_max,bvp_ptp,scr_lineintegral,scr_rms,hrv_rms,hrv_max,bvp_skewness,hrv_energy,scr_max,scr_std,bvp_rms,scr_iqr,scr_energy,scr_kurtosis,scr_ptp,scr_svd_entropy,hrv_sum,scr_n_below_mean,hrv_skewness,hrv_kurtosis,hrv_perm_entropy,scl_kurtosis,hrv_n_below_mean,bvp_lineintegral,scl_lineintegral,scl_iqr,scr_skewness,scr_n_above_mean,scl_skewness,hrv_mean,scl_n_above_mean,bvp_entropy,scr_entropy,scr_peaks,bvp_sum,scr_min,scl_peaks,scr_n_sign_changes,hrv_n_sign_changes,bvp_mean,scr_pct_5,hrv_n_above_mean,scl_iqr_5_95,hrv_pct_95,hrv_peaks,scr_perm_entropy,scl_ptp,hrv_ptp,bvp_n_sign_changes,bvp_energy,scl_std,bvp_iqr_5_95,scl_perm_entropy,hrv_iqr,bvp_iqr,bvp_pct_95,scl_n_below_mean,hrv_std,hrv_iqr_5_95,scl_energy,hrv_entropy,bvp_kurtosis,hrv_min,bvp_svd_entropy,hrv_svd_entropy,scl_max,bvp_perm_entropy,scl_n_sign_changes,scl_rms,scl_pct_95,hrv_lineintegral,bvp_peaks,scl_mean,scl_min,scl_pct_5,scl_sum,scl_entropy,scl_svd_entropy
0,0.01231845077998921 +/- 0.0016744897704436049,-0.0005917159763313862 +/- 0.000561608741738075,0.0037116729424421457 +/- 0.0006109637811511815,0.002582033351264101 +/- 0.0008936658271025429,0.016675632060247424 +/- 0.0013819507884524104,-0.0036578805809575287 +/- 0.0006718663796017645,0.001559978483055402 +/- 0.0004468329135512702,-0.0015061861215707518 +/- 0.000527055350787122,0.001559978483055402 +/- 0.0006993006993006918,-0.004626143087681589 +/- 0.0007683085990901263,-0.00043033889187737984 +/- 0.0010971532035702624,-0.0024206562668101284 +/- 0.0006014168847498161,-0.0046799354491662394 +/- 0.0009332625913339003,0.0024744486282947563 +/- 0.0006888783472224644,0.0055944055944055935 +/- 0.0006888783472224887,0.0010220548682087216 +/- 0.0011398397041644474,0.00855298547606237 +/- 0.001237224314147385,0.0006993006993006978 +/- 0.0008350820170123762,-0.007100591715976346 +/- 0.0008263739373715455,5.379236148467248e-05 +/- 0.00037654653039270736,0.001344809037116723 +/- 0.0006014168847498061,-0.005110274341043608 +/- 0.0009081195812874602,0.0036578805809574953 +/- 0.00032275416890801265,0.0012372243141473781 +/- 0.0005406065422873035,-0.0010758472296934275 +/- 0.0003402127660213284,-0.007261968800430363 +/- 0.0008068854222700502,0.003604088219472834 +/- 0.00024650756831393875,0.002313071543840772 +/- 0.0006825485497821124,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0006455083378160253 +/- 0.0004025451734022302,-0.00365788058095754 +/- 0.0008263739373715601,0.0 +/- 0.0005379236148467248,-0.0014523937600860793 +/- 0.000540606542287287,0.00026896180742334017 +/- 0.00043368788317903586,0.0 +/- 0.0,-0.0003227541689080349 +/- 0.00035681815926364753,0.007154384077460996 +/- 0.0005406065422872881,0.00010758472296934496 +/- 0.00021516944593868992,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0006993006993007422 +/- 0.0003444391736112556,0.0 +/- 0.0,-0.006401291016675648 +/- 0.0008140261404207211,0.0003227541689079905 +/- 0.0009976996767612535,0.0 +/- 0.0,0.00016137708445401744 +/- 0.00024650756831393875,-0.004034427111350225 +/- 0.0008419836386497666,0.0044109736417428545 +/- 0.0005793614639197821,0.0012372243141474005 +/- 0.0006825485497821115,-0.006132329209252307 +/- 0.0005485766017851289,0.0003227541689080349 +/- 0.00026352767539358026,-0.00037654653039270736 +/- 0.0009332625913339079,0.00037654653039268513 +/- 0.0004201317738518799,0.0010220548682086882 +/- 0.00028968073195987867,0.0036578805809574953 +/- 0.0007136363185272431,0.0045185583647121995 +/- 0.0009682625067240577,0.0 +/- 0.0,0.003657880580957473 +/- 0.0006718663796017645,0.0034427111350188166 +/- 0.0011834319526627288,0.001452393760086057 +/- 0.0022185681148253257,0.0026358257127487737 +/- 0.0006109637811511785,-0.0011296395911780666 +/- 0.0010049242438014854,0.0 +/- 0.0,0.0029585798816567864 +/- 0.0010277016231599015,0.0016137708445400523 +/- 0.0009001183717418603,-0.006401291016675648 +/- 0.000814026140420743,0.03109198493813876 +/- 0.0016101806936090002,0.0 +/- 0.0,0.00043033889187733544 +/- 0.0020384395181814265,-0.0061861215707369795 +/- 0.0009394432058403912,0.005433028509951565 +/- 0.001189529014927178,0.006347498655190931 +/- 0.0015553342974503504,0.0008068854222700317 +/- 0.0009081195812874667,0.004464766003227516 +/- 0.0018010402412892246,0.009037116729424411 +/- 0.0021082214031485197,0.002259279182356089 +/- 0.0014790454098835347,0.002635825712748763 +/- 0.0006109637811511774,-0.0031199569661108486 +/- 0.0011736107708053554
