,accy_pct_95,accz_sum,accy_perm_entropy,accy_max,bvp_n_below_mean,accx_lineintegral,scl_rms,bvp_pct_95,accx_energy,accx_perm_entropy,accy_mean,bvp_n_sign_changes,accy_n_sign_changes,accy_sum,hrv_max,accx_peaks,accz_mean,bvp_peaks,accz_ptp,scl_energy,accx_mean,scl_iqr_5_95,accx_ptp,bvp_skewness,hrv_energy,scl_n_below_mean,bvp_n_above_mean,scr_max,hrv_sum,accz_skewness,accy_pct_5,accy_skewness,accz_perm_entropy,accx_skewness,bvp_iqr_5_95,scl_lineintegral,accz_svd_entropy,accz_pct_95,hrv_min,hrv_std,hrv_n_above_mean,hrv_mean,hrv_perm_entropy,hrv_svd_entropy,hrv_pct_95,hrv_entropy,hrv_iqr,hrv_iqr_5_95,hrv_ptp,accz_entropy,hrv_peaks,hrv_lineintegral,hrv_kurtosis,hrv_skewness,hrv_n_below_mean,hrv_n_sign_changes,accz_peaks,accy_lineintegral,accx_kurtosis,accx_n_below_mean,accx_std,accy_kurtosis,accy_n_above_mean,accy_n_below_mean,accy_rms,accy_peaks,accy_svd_entropy,accy_iqr_5_95,accy_entropy,accx_svd_entropy,accx_iqr_5_95,accy_ptp,accy_min,accy_energy,scr_svd_entropy,scr_perm_entropy,accx_sum,accx_iqr,accx_pct_95,accy_iqr,accz_kurtosis,accz_min,accz_energy,accz_rms,accz_n_above_mean,accz_pct_5,accz_lineintegral,accz_iqr_5_95,accz_iqr,accz_n_below_mean,bvp_kurtosis,bvp_pct_5,scl_iqr,scl_n_above_mean,scl_pct_5,scl_entropy,scl_pct_95,scl_kurtosis,accx_n_above_mean,accx_rms,accx_entropy,scr_lineintegral,scr_entropy,scr_pct_95,scr_pct_5,scr_iqr_5_95,scr_ptp,scr_sum,scr_energy,scr_skewness,scl_perm_entropy,scr_min,scr_std,scr_mean,scl_n_sign_changes,scr_rms,scr_peaks,scr_kurtosis,scr_iqr,scr_n_sign_changes,scr_n_below_mean,scr_n_above_mean,bvp_max,bvp_energy,bvp_entropy,bvp_perm_entropy,scl_mean,bvp_iqr,bvp_rms,bvp_lineintegral,scl_min,scl_std,bvp_svd_entropy,scl_peaks,scl_sum,scl_ptp,scl_max,scl_skewness,bvp_std,bvp_min,bvp_sum,bvp_ptp,bvp_mean,accz_std,accx_max,scl_svd_entropy,hrv_pct_5,accy_std,accx_min,accx_n_sign_changes,accz_n_sign_changes,accx_pct_5,accz_max,hrv_rms
0,0.20517476168860646 +/- 0.0048423550987179605,0.0 +/- 0.0,0.07453472537448931 +/- 0.003467712983165551,0.00036314117113027676 +/- 0.0011802088061733994,0.023150249659555144 +/- 0.002040145715319494,0.0 +/- 0.0,0.02487517022242396 +/- 0.0020582449475723343,0.06595551520653652 +/- 0.003659953653254877,0.0 +/- 0.0,0.004584657285519744 +/- 0.001156399382919382,0.015751248297775754 +/- 0.002139241337802665,0.012301407172038125 +/- 0.001691751716167428,0.030231502496595543 +/- 0.00308001733158191,0.003994552882433044 +/- 0.0016838163405348526,0.0 +/- 0.0,0.0 +/- 0.0,0.005265546981389013 +/- 0.000998638220608261,9.078529278256919e-05 +/- 0.0004888937636980937,0.0023150249659555145 +/- 0.0010635837052982277,0.002950522015433499 +/- 0.0009788406106603638,0.00018157058556513838 +/- 0.00022237764346647092,0.0 +/- 0.0,0.0 +/- 0.0,0.002042669087607807 +/- 0.000583079100257155,0.0 +/- 0.0,0.0 +/- 0.0,0.037267362687244655 +/- 0.0024143597180158326,0.0 +/- 0.0,0.0 +/- 0.0,-0.00027235587834770756 +/- 0.00036314117113027676,0.00036314117113027676 +/- 0.0008320609523297029,0.0004085338175215614 +/- 0.0010635837052982277,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.01125737630503858 +/- 0.001475086410283424,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.006763504312301405 +/- 0.0007979299060938238,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.001997276441216522 +/- 0.0008170676350431227,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.001906491148433953 +/- 0.0008564667391789924,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0015433499773036762 +/- 0.0007914478335979432,0.0 +/- 0.0,-0.005674080798910575 +/- 0.001760977280188,-0.0015433499773036762 +/- 0.0007090558035321518,0.0 +/- 0.0,0.00889695869269178 +/- 0.0017603921406868187,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.006945074897866543 +/- 0.0020101307149781684,0.0 +/- 0.0,0.0 +/- 0.0,0.00045392646391284597 +/- 0.0004060041720380915,0.0 +/- 0.0,0.0 +/- 0.0,-0.0007262823422605535 +/- 0.00036314117113027676,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.012800726282342256 +/- 0.0022678158868446284,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,4.5392646391284595e-05 +/- 0.0005155613568588535,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.01352700862460281 +/- 0.0015698244635306924,0.0 +/- 0.0,-0.015024965955515201 +/- 0.0017865336953385767,-0.00027235587834770756 +/- 0.00030110075264234217,0.00022696323195642298 +/- 0.00022696323195642298,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.010531093962778026 +/- 0.002107705268496395,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.006309577848388559 +/- 0.0005540878627205493,0.01243758511121198 +/- 0.001748648232796933,0.0 +/- 0.0,0.0 +/- 0.0,0.0018610985020426686 +/- 0.0009180094605609023,0.014434861552428502 +/- 0.0022311767094769864,0.0 +/- 0.0,0.000998638220608261 +/- 0.0024088060211387373,4.5392646391284595e-05 +/- 0.0005540878627205492,0.0 +/- 0.0
