,bvp_rms,hrv_rms,bvp_std,accz_energy,hrv_mean,hrv_sum,accz_perm_entropy,accx_energy,hrv_min,hrv_max,accz_rms,hrv_lineintegral,accy_energy,scl_rms,accy_rms,accy_lineintegral,scl_svd_entropy,scr_rms,accy_pct_95,scl_pct_95,scl_pct_5,hrv_energy,accz_peaks,scl_min,hrv_pct_5,scl_mean,scl_sum,accz_lineintegral,accy_pct_5,hrv_iqr,accy_peaks,accy_perm_entropy,scl_energy,accz_svd_entropy,accz_mean,accz_sum,scl_max,hrv_pct_95,hrv_std,bvp_peaks,hrv_n_above_mean,accz_min,bvp_pct_5,bvp_lineintegral,accx_pct_95,scr_lineintegral,accy_n_sign_changes,accx_lineintegral,accz_ptp,accx_kurtosis,scr_iqr_5_95,hrv_n_below_mean,accy_std,scr_pct_95,accx_mean,accx_sum,accx_max,scr_kurtosis,hrv_iqr_5_95,scl_entropy,accx_iqr_5_95,accx_peaks,scr_std,accz_pct_95,accx_entropy,bvp_max,hrv_svd_entropy,accz_n_sign_changes,scl_perm_entropy,accz_kurtosis,scl_lineintegral,bvp_svd_entropy,scr_n_below_mean,scr_n_above_mean,bvp_n_sign_changes,accx_skewness,accy_entropy,scr_mean,scr_sum,accy_mean,accy_sum,scl_n_below_mean,scl_n_above_mean,bvp_perm_entropy,accx_svd_entropy,scr_min,hrv_kurtosis,hrv_perm_entropy,scl_std,accx_n_sign_changes,bvp_entropy,hrv_n_sign_changes,scl_peaks,scl_iqr,accy_kurtosis,scr_skewness,bvp_sum,bvp_mean,accx_ptp,scr_pct_5,accy_n_above_mean,accy_iqr,scr_energy,accy_n_below_mean,scr_entropy,bvp_iqr_5_95,accz_iqr_5_95,accy_iqr_5_95,accz_n_below_mean,scr_iqr,scl_iqr_5_95,scl_ptp,accx_rms,accz_std,bvp_kurtosis,scr_peaks,scr_n_sign_changes,accx_min,accx_pct_5,accy_skewness,scl_kurtosis,scr_ptp,scr_max,accx_perm_entropy,hrv_skewness,accx_n_below_mean,accy_ptp,accz_iqr,scl_n_sign_changes,hrv_entropy,accz_max,accz_entropy,accx_n_above_mean,bvp_ptp,accy_min,accz_skewness,accz_pct_5,hrv_peaks,bvp_energy,accz_n_above_mean,bvp_n_above_mean,bvp_n_below_mean,scl_skewness,scr_perm_entropy,accy_max,accx_iqr,accy_svd_entropy,scr_svd_entropy,bvp_iqr,hrv_ptp,bvp_min,bvp_pct_95,bvp_skewness,accx_std
0,0.5185201997276442 +/- 0.009333792203510645,0.13985474353154795 +/- 0.0053148179250897395,0.28288697231048576 +/- 0.00856177993852189,0.3712210621879256 +/- 0.012284226368854416,0.0042669087607807524 +/- 0.0015082385588593868,0.0042669087607807524 +/- 0.0015082385588593868,0.30122560145256466 +/- 0.006191397226192468,0.08057194734453026 +/- 0.005831674388835642,0.12809804811620523 +/- 0.0043812722694557054,0.06513844757149341 +/- 0.0047358694228842434,0.2580571947344531 +/- 0.008193969923521865,0.03576940535633226 +/- 0.004109476276988206,0.11829323649568776 +/- 0.007215003717223974,0.008715388107126642 +/- 0.003023300191619919,0.27362687244666367 +/- 0.004124490854870828,0.1293236495687699 +/- 0.00501152084803813,0.022378574670903307 +/- 0.0014071720381298224,0.17321833862914213 +/- 0.006705832160733321,0.07703132092601003 +/- 0.004761037313736687,-0.00045392646391284597 +/- 0.0010150104300952287,0.035315478892419414 +/- 0.0021655670343852127,0.02755333635950975 +/- 0.00345133398189203,0.06264185201997274 +/- 0.004039690505907759,-0.01588742623694961 +/- 0.0029904074610986107,0.0604176123467998 +/- 0.0035187353565653175,-0.002042669087607807 +/- 0.0010400761904121286,-0.002042669087607807 +/- 0.0010400761904121286,0.21139355424421247 +/- 0.0044938719927371746,0.035133908306854277 +/- 0.004254334821192911,0.00022696323195642298 +/- 0.001134816159782115,0.005719473445301859 +/- 0.00427848267560533,0.10717203812982304 +/- 0.003088368351007543,-0.0005901044030866998 +/- 0.00020801523808242572,-0.002814344076259645 +/- 0.0036865983666358507,0.014979573309123917 +/- 0.002670075564203856,0.014979573309123917 +/- 0.002670075564203856,0.015569677712210617 +/- 0.00349287491660656,0.05905583295506126 +/- 0.003645286702299382,0.04602814344076258 +/- 0.0032556370543878528,0.009214707217430774 +/- 0.002110147852777023,0.011030413073082158 +/- 0.001999853905756757,0.00453926463912846 +/- 0.0010548297810823648,0.046073536087153866 +/- 0.0021698444671297535,0.02419428052655469 +/- 0.002350357415524215,0.0014071720381298226 +/- 0.0008480046160812254,-0.03213799364502949 +/- 0.001743928525855519,0.02192464820699046 +/- 0.00554478189838853,-0.007399001361779389 +/- 0.0032987058191600825,0.004493871992737175 +/- 0.0015116500958099596,0.00022696323195642298 +/- 0.0009135093870857058,0.054471175669541516 +/- 0.0025191896369517208,0.001906491148433953 +/- 0.0022032975214728266,0.002496595551520653 +/- 0.0008431309859739766,0.05224693599636857 +/- 0.0029588903291388577,0.008125283704039943 +/- 0.0018432991833179251,0.008125283704039943 +/- 0.0018432991833179251,0.01420789832047208 +/- 0.0017934404235259562,0.004584657285519744 +/- 0.001225601452564684,0.0061280072628234206 +/- 0.003422557375604957,-0.017612346799818424 +/- 0.0013280743384773298,0.004584657285519744 +/- 0.000940186798783839,0.01579664094416704 +/- 0.0019021631266234185,-0.03309123921924647 +/- 0.0038860453428641822,0.0 +/- 0.00028708830323816414,0.0005447117566954151 +/- 0.0018912997418065957,0.0021788470267816605 +/- 0.0004888937636980937,0.006945074897866543 +/- 0.002461688036850884,0.01352700862460281 +/- 0.0007809646179793577,-0.00013617793917385378 +/- 0.0005759681135020207,4.5392646391284595e-05 +/- 0.0005155613568588535,0.01933726736268724 +/- 0.001287103665797351,-0.0004085338175215614 +/- 0.0023538614911419275,0.00022696323195642298 +/- 0.0005465998447023283,0.00022696323195642298 +/- 0.0005465998447023283,0.01184748070812528 +/- 0.0026735459505451142,-0.00013617793917385378 +/- 0.0011845654426418416,0.00045392646391284597 +/- 0.0013917121849074795,-0.03558783477076712 +/- 0.0021976792441053476,-0.03558783477076712 +/- 0.0021976792441053476,-0.0005447117566954151 +/- 0.0004888937636980937,-0.0005447117566954151 +/- 0.0004888937636980937,0.0018157058556513839 +/- 0.0005741766064763283,0.0018157058556513839 +/- 0.0005741766064763283,-0.0005447117566954151 +/- 0.0010894235133908305,-0.0006354970494779844 +/- 0.0017129334783579848,0.0 +/- 0.0,0.000680889695869269 +/- 0.001134816159782115,0.0003177485247389922 +/- 0.0005390078114860605,-0.02419428052655469 +/- 0.001915655728189667,0.0005447117566954151 +/- 0.00039572391679897165,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.05111211983658646 +/- 0.0017129334783579848,-0.00022696323195642298 +/- 0.0007663160697291932,0.0 +/- 0.0006090062580571372,-0.00022696323195642298 +/- 0.000583079100257155,-0.00018157058556513838 +/- 0.0006157358132660251,0.0026327734906945064 +/- 0.0016591617687241997,0.0008624602814344074 +/- 0.00024444688184904685,0.000998638220608261 +/- 0.0007809646179793577,0.0016341352700862456 +/- 0.000998638220608261,-0.0011802088061733996 +/- 0.0005813095086185063,-0.0007262823422605535 +/- 0.0008895105738658838,0.00167952791647753 +/- 0.0007609194105419975,-0.0042669087607807524 +/- 0.0009564824106085098,0.0012709940989559688 +/- 0.0007262823422605535,-0.004630049931911029 +/- 0.0011447589843775294,-0.00018157058556513838 +/- 0.0011155883547384934,-0.002587380844303222 +/- 0.0006748102018755561,0.05910122560145255 +/- 0.002833315757481113,-0.011484339536995004 +/- 0.0012188580646479844,-0.0006354970494779844 +/- 0.0005447117566954151,0.0015433499773036762 +/- 0.0011339079434223142,-0.0009078529278256919 +/- 0.0006090062580571372,-0.008443032228778935 +/- 0.000998638220608261,-0.00036314117113027676 +/- 0.0004888937636980936,-0.0039037675896504754 +/- 0.0021882833941341707,0.010848842487517019 +/- 0.001727904340506062,0.000680889695869269 +/- 0.0015359894975659214,0.00045392646391284597 +/- 0.0007319344301678209,-0.003132092600998637 +/- 0.0007716749886518381,-0.0035406264185201984 +/- 0.0007262823422605535,-0.005220154334997729 +/- 0.0024633615163350215,0.0006354970494779844 +/- 0.000615735813266025,-0.0004085338175215614 +/- 0.0008719642629277595,-0.005901044030866998 +/- 0.0014638688603356418,0.0008170676350431228 +/- 0.0004888937636980937,0.005265546981389013 +/- 0.0008419081702674263,0.004493871992737175 +/- 0.0019728836869814547,-0.00036314117113027676 +/- 0.0009693216751730648,0.0010440308669995458 +/- 0.0007333406455471406,0.004176123467998183 +/- 0.001475086410283424,-0.004947798456650021 +/- 0.0009830416626285842,0.0004085338175215614 +/- 0.00047391314157560363,0.00036314117113027676 +/- 0.0011081757254410983,0.0015887426236949609 +/- 0.0007105073010666602,-0.0018610985020426686 +/- 0.0012587766340319603,-0.024330458465728545 +/- 0.0020013987911982386,0.001361779391738538 +/- 0.0008612649097144926,0.00444847934634589 +/- 0.0008069173324843928,0.00444847934634589 +/- 0.0008069173324843928,-0.0010894235133908302 +/- 0.0008170676350431228,0.002496595551520653 +/- 0.0008431309859739766,-0.013254652746255102 +/- 0.0015299409483751894,0.0003177485247389922 +/- 0.0011845654426418416,0.0010894235133908302 +/- 0.001019062384051005,-0.01420789832047208 +/- 0.0016622635881616478,-0.02614616432137993 +/- 0.0017603921406868187,0.006445755787562413 +/- 0.004114487224194155,-0.009123921924648204 +/- 0.0016548094537955679,-0.023513390830685422 +/- 0.0028114139931369984,-0.000680889695869269 +/- 0.001818540683069462,0.000680889695869269 +/- 0.0010597019999935313
