,accy_pct_95,accy_sum,accz_pct_5,bvp_n_above_mean,accy_pct_5,accy_iqr,accy_energy,accy_mean,scl_std,accy_perm_entropy,accy_rms,accy_max,accx_entropy,bvp_kurtosis,accz_pct_95,bvp_svd_entropy,accx_pct_95,bvp_peaks,bvp_energy,accz_iqr,bvp_iqr,scl_entropy,hrv_std,hrv_sum,accy_lineintegral,accz_ptp,accx_pct_5,accx_std,hrv_n_above_mean,accx_sum,accy_min,hrv_iqr,scr_lineintegral,accz_perm_entropy,accz_n_below_mean,accy_n_below_mean,accz_energy,hrv_skewness,hrv_mean,accx_iqr_5_95,scr_ptp,bvp_rms,accx_max,scl_iqr_5_95,scr_iqr,accz_peaks,bvp_sum,accx_skewness,accx_ptp,scl_kurtosis,hrv_perm_entropy,hrv_n_sign_changes,scr_peaks,scl_peaks,bvp_entropy,scr_n_sign_changes,hrv_peaks,hrv_kurtosis,scr_entropy,scr_rms,bvp_mean,scr_perm_entropy,scr_svd_entropy,scr_n_below_mean,scl_n_below_mean,scr_skewness,scr_min,scl_n_above_mean,scr_pct_5,accy_skewness,hrv_entropy,accz_entropy,accx_lineintegral,scr_kurtosis,scr_max,scl_perm_entropy,bvp_skewness,accz_kurtosis,hrv_lineintegral,scr_sum,hrv_iqr_5_95,accy_n_above_mean,scl_skewness,accz_max,accz_n_above_mean,bvp_min,accz_iqr_5_95,scr_pct_95,accy_kurtosis,scl_svd_entropy,scl_n_sign_changes,scr_n_above_mean,accy_peaks,scl_iqr,accx_perm_entropy,accx_peaks,scr_std,accy_entropy,accz_lineintegral,scl_sum,accz_std,hrv_pct_95,accx_n_above_mean,accx_kurtosis,accx_iqr,hrv_n_below_mean,scl_lineintegral,accx_svd_entropy,hrv_ptp,accz_svd_entropy,scr_energy,scl_ptp,bvp_n_sign_changes,accy_iqr_5_95,scr_iqr_5_95,accx_rms,bvp_pct_95,accz_skewness,accx_n_sign_changes,hrv_svd_entropy,accz_rms,bvp_pct_5,scr_mean,bvp_max,scl_max,scl_pct_5,bvp_std,accx_min,accy_n_sign_changes,scl_mean,hrv_rms,accx_n_below_mean,accz_min,hrv_pct_5,accy_svd_entropy,accx_energy,accz_n_sign_changes,accz_mean,accy_ptp,accy_std,accx_mean,scl_pct_95,hrv_min,scl_min,accz_sum,bvp_lineintegral,hrv_max,bvp_ptp,bvp_perm_entropy,scl_energy,bvp_iqr_5_95,scl_rms,bvp_n_below_mean,hrv_energy
0,-0.01098993288590605 +/- 0.001041080003858299,-0.010570469798657722 +/- 0.0005564806695227332,0.0 +/- 0.0,-0.000838926174496657 +/- 0.0004594987898533139,-0.00046140939597320017 +/- 0.00022588778553416164,-0.000587248322147671 +/- 0.0003355704697986572,-0.0019295302013422888 +/- 0.0005371748521336381,-0.013380872483221484 +/- 0.0009647651006711447,0.0 +/- 0.0,-0.001006711409395966 +/- 0.000205494105938162,-0.0007969798657718186 +/- 0.0003484322090150045,-0.004781879194630878 +/- 0.0010644779815813228,-0.0003355704697986961 +/- 0.00025167785234900817,-0.0001258389261745152 +/- 0.00019222213485555855,-0.0001677852348993536 +/- 0.00020549410593821636,-0.0001258389261745152 +/- 0.00019222213485555855,-0.00046140939597320017 +/- 0.00022588778553416164,-0.00033557046979868497 +/- 0.00036567944157220203,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0007550335570470024 +/- 0.00025167785234896377,-0.0006291946308725205 +/- 0.00020973154362413648,-0.0002516778523490193 +/- 0.0002782403347613766,-0.0003775167785235123 +/- 0.0003484322090150272,-0.0016359060402684645 +/- 0.0003484322090150165,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.000587248322147671 +/- 0.0004277700934221938,4.19463087248273e-05 +/- 0.00012583892617448189,-0.00041946308724836177 +/- 0.0002652917500141298,-8.38926174496768e-05 +/- 0.0001677852348993536,-0.0010906040268456208 +/- 0.000205494105938162,-8.38926174496768e-05 +/- 0.0001677852348993536,-4.19463087248384e-05 +/- 0.0001258389261745152,-0.001006711409395966 +/- 0.000205494105938162,0.0 +/- 0.0,-0.0002516778523490304 +/- 0.0002054941059382164,-0.000713087248322175 +/- 0.00019222213485550768,-0.0003355704697987072 +/- 0.0001677852348993536,-0.0006711409395973367 +/- 0.0002782403347613532,0.0001677852348993092 +/- 0.000205494105938162,0.0 +/- 0.0,0.0 +/- 0.0,-0.0003775167785235345 +/- 0.00022588778553417604,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0013003355704698017 +/- 0.0003957206850694844,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-8.38926174496768e-05 +/- 0.0001677852348993536,0.0 +/- 0.0,0.0 +/- 0.0,-0.0001258389261745152 +/- 0.00019222213485555855,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.001090604026845643 +/- 0.0004277700934221938,0.0 +/- 0.0,-0.000838926174496657 +/- 0.0002652917500140947,0.0 +/- 0.0,0.0 +/- 0.0,-4.19463087248384e-05 +/- 0.0001258389261745152,-8.38926174496768e-05 +/- 0.0001677852348993536,0.0 +/- 0.0,-0.001216442953020125 +/- 0.00043793232000461984,0.0 +/- 0.0,-0.0005033557046980163 +/- 0.0003138974317763362,-0.0002516778523490193 +/- 0.0002782403347613766,0.0 +/- 0.0,-0.00037751677852352337 +/- 0.0002936241610738339,0.0 +/- 0.0,-0.0003775167785235012 +/- 0.000395720685069495,-0.00037751677852352337 +/- 0.0002936241610738339,-0.0006291946308725205 +/- 0.00020973154362413648,0.0 +/- 0.0,-0.0007969798657718296 +/- 0.0002936241610737911,0.0 +/- 0.0,0.0 +/- 0.0,-0.0005872483221476821 +/- 0.00027824033476134984,0.0 +/- 0.0,-0.0013842281879194672 +/- 0.00046140939597314574,0.0 +/- 0.0,0.0 +/- 0.0,-0.0004614093959731891 +/- 0.00029362416107382597,-0.0006291946308725205 +/- 0.00020973154362413648,-4.19463087248384e-05 +/- 0.0001258389261745152,-0.0005872483221476821 +/- 0.00027824033476134984,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0003355704697987072 +/- 0.0001677852348993536,-0.0011744966442952976 +/- 0.0003138974317763362,-0.000587248322147671 +/- 0.0003844442697110493,-4.19463087248384e-05 +/- 0.0001258389261745152,-4.19463087248384e-05 +/- 0.0001258389261745152,0.0 +/- 0.0,-0.00041946308724836177 +/- 0.0002652917500141298,-0.0015100671140939493 +/- 0.0003844442697110638,0.0 +/- 0.0,-0.0005033557046980053 +/- 0.0004109882118763648,0.0001677852348993092 +/- 0.000205494105938162,0.0 +/- 0.0,0.0 +/- 0.0,-0.0005033557046980163 +/- 0.0003138974317763362,-0.0010906040268456318 +/- 0.00027824033476134984,0.00012583892617448189 +/- 0.00019222213485550768,0.0 +/- 0.0,-0.0002516778523490193 +/- 0.0002782403347613766,-0.000209731543624192 +/- 0.000209731543624192,-0.0003355704697986961 +/- 0.00025167785234900817,-0.0004194630872483507 +/- 0.000324914710252305,-0.0016359060402684534 +/- 0.00047641848538593863,-0.00037751677852352337 +/- 0.0002936241610738339,-8.38926174496768e-05 +/- 0.0001677852348993536,0.0 +/- 0.0,-8.38926174496768e-05 +/- 0.0001677852348993536,0.0 +/- 0.0,-0.0002516778523490193 +/- 0.0002782403347613766,-4.19463087248384e-05 +/- 0.0001258389261745152,-0.000461409395973178 +/- 0.0005120199503243794,0.0 +/- 0.0,-0.0002936241610738577 +/- 0.00026858742606683116,-0.000419463087248384 +/- 0.0,-0.0003775167785235456 +/- 0.0001258389261745152,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.000209731543624192 +/- 0.000209731543624192,-0.0004194630872483507 +/- 0.000324914710252305,-0.0013003355704697794 +/- 0.00022588778553417606,-0.0010067114093959772 +/- 0.00033557046979864057,-0.000838926174496657 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.000838926174496657 +/- 0.0,-0.000838926174496657 +/- 0.0002652917500140947,0.000125838926174493 +/- 0.00026858742606681213,0.0 +/- 0.0
