,hrv_svd_entropy,hrv_lineintegral,hrv_ptp,hrv_std,hrv_iqr,hrv_kurtosis,hrv_iqr_5_95,hrv_energy,hrv_sum,hrv_skewness,hrv_max,hrv_entropy,hrv_perm_entropy,hrv_n_sign_changes,hrv_n_below_mean,hrv_peaks,hrv_rms,hrv_n_above_mean,hrv_mean,hrv_pct_95,hrv_pct_5,hrv_min
0,-0.014899713467048681 +/- 0.004406405673809854,-0.008054759630690845 +/- 0.005188648783036144,0.006303724928366794 +/- 0.002347317235423988,-0.000573065902578751 +/- 0.0024775646556311703,0.0016555237185609916 +/- 0.002272724393196413,-0.004457179242279508 +/- 0.0008776853710340905,-0.005189430117796867 +/- 0.0012975284223059492,-0.0026743075453676936 +/- 0.0020295927985366762,-0.001878382680674917 +/- 0.002849188681544786,-0.01235275390003181 +/- 0.0024404670992342345,0.007736389684813794 +/- 0.0031614953181352064,0.0026424705507800293 +/- 0.0027091393058904507,-9.551098376312517e-05 +/- 0.0027128781143295412,0.0 +/- 0.0,-0.0002546959567016449 +/- 0.0020175714126399145,-0.007354345749761182 +/- 0.0026577693936250054,-0.007163323782234943 +/- 0.0017040972545141863,-0.0014326647564469775 +/- 0.0018902168237882524,-0.00767271569563831 +/- 0.0019284390602875272,-0.0029926774912447883 +/- 0.0031779636328475693,0.0027698185291308852 +/- 0.0022514405868496743,-0.0022922636103151596 +/- 0.003975929516905248
