,hrv_svd_entropy,hrv_lineintegral,hrv_ptp,hrv_std,hrv_iqr,hrv_kurtosis,hrv_iqr_5_95,hrv_energy,hrv_sum,hrv_skewness,hrv_max,hrv_entropy,hrv_perm_entropy,hrv_n_sign_changes,hrv_n_below_mean,hrv_peaks,hrv_rms,hrv_n_above_mean,hrv_mean,hrv_pct_95,hrv_pct_5,hrv_min
0,0.035219728106228275 +/- 0.0032494885001655813,0.03452418589946258 +/- 0.005949775274712732,-0.012772684160606996 +/- 0.0024085990458098025,-0.011666139740752424 +/- 0.002224126757756766,-0.006101802086626584 +/- 0.00439228703530296,-0.006702497628833381 +/- 0.0012063726859525125,-0.014511539677521312 +/- 0.0037845020900802487,-0.01052797976604487 +/- 0.0023996601845268336,-0.0053114132153019075 +/- 0.001804026888104608,-0.006259879860891537 +/- 0.001610842769883918,0.00581726209294976 +/- 0.0023155021718116306,-0.015902624091052787 +/- 0.002181473284856141,0.0024660132785330746 +/- 0.0013766387010481912,0.0 +/- 0.0,-0.008631046474865612 +/- 0.0020344799928164637,-0.0031299399304457686 +/- 0.0015322947601710513,-0.012298450837812192 +/- 0.003047090053504135,-0.004331331014859274 +/- 0.0017887252810389709,-0.010338286436926946 +/- 0.0018219449300314859,-0.011128675308251634 +/- 0.0029448323799418363,-0.020107492886500135 +/- 0.0033104369554747787,-0.014859310780904179 +/- 0.002876841774537424
