,hrv_svd_entropy,hrv_pct_95,hrv_lineintegral,hrv_energy,hrv_iqr,hrv_perm_entropy,hrv_entropy,hrv_mean,hrv_iqr_5_95,hrv_skewness,hrv_ptp,hrv_n_below_mean,hrv_rms,hrv_n_sign_changes,hrv_std,hrv_peaks,hrv_n_above_mean,hrv_kurtosis,hrv_sum,hrv_pct_5,hrv_min,hrv_max
0,0.023772455089820364 +/- 0.005189582373572149,0.028502994011976056 +/- 0.0043196859393704,0.08982035928143713 +/- 0.0063752070060088826,0.02664670658682635 +/- 0.002052591197724864,-0.0016167664670658443 +/- 0.0029280151325503257,0.0032634730538922295 +/- 0.0023362887634610172,0.0036826347305389364 +/- 0.0009377520816386784,0.006766467065868276 +/- 0.0008383233532934235,0.0009281437125748914 +/- 0.0019562151166370805,0.017664670658682657 +/- 0.0028022416662988256,0.014520958083832336 +/- 0.0026954423201319133,0.0007185628742515049 +/- 0.00100377572540361,-0.0019161676646706539 +/- 0.0018611102117269444,0.0 +/- 0.0,-0.0011676646706586745 +/- 0.0014135415130674127,0.004550898203592835 +/- 0.001126639983366858,0.006437125748503014 +/- 0.001468287405417885,-0.005658682634730528 +/- 0.0029041916167664617,-0.003203592814371248 +/- 0.002183987571836759,0.0028742514970060084 +/- 0.00309181572297619,0.0007784431137724867 +/- 0.004652197508875474,-0.02910179640718561 +/- 0.006957197424652646
