,hrv_lineintegral,hrv_rms,hrv_pct_5,hrv_n_above_mean,hrv_sum,hrv_mean,hrv_ptp,hrv_pct_95,hrv_iqr,hrv_n_below_mean,hrv_iqr_5_95,hrv_max,hrv_entropy,hrv_std,hrv_peaks,hrv_kurtosis,hrv_svd_entropy,hrv_n_sign_changes,hrv_skewness,hrv_perm_entropy,hrv_min,hrv_energy
0,0.22982908739116414 +/- 0.009946770317429294,0.12947436310867463 +/- 0.005137913846176738,0.10764269590454696 +/- 0.0055195338007957735,0.13724604966139956 +/- 0.00643047814167225,0.2742986133505321 +/- 0.004717867122315804,0.2742986133505321 +/- 0.004717867122315804,0.17774911318929382 +/- 0.0069848763526203185,0.07068687520154789 +/- 0.0037959210498709466,0.0470815865849726 +/- 0.0036169170958555113,0.15246694614640438 +/- 0.006309014226486418,0.025411157691067433 +/- 0.00640390178645163,0.2509513060303128 +/- 0.00470815865849725,0.007191228635923907 +/- 0.0050332185629497475,-9.67429861334912e-05 +/- 0.0030183880578835624,0.0009029345372460584 +/- 0.0035083322203054877,-0.001483392454047061 +/- 0.0024312256465618596,0.006449532408900361 +/- 0.003237639573817781,0.0 +/- 0.0,-0.0017413737504030635 +/- 0.0006640200026434789,-0.0036439858110286936 +/- 0.0013985971262303334,0.22254111576910676 +/- 0.007993843537630347,0.0198000644953241 +/- 0.003691477077395461
