,hrv_lineintegral,hrv_rms,hrv_pct_5,hrv_n_above_mean,hrv_sum,hrv_mean,hrv_ptp,hrv_pct_95,hrv_iqr,hrv_n_below_mean,hrv_iqr_5_95,hrv_max,hrv_entropy,hrv_std,hrv_peaks,hrv_kurtosis,hrv_svd_entropy,hrv_n_sign_changes,hrv_skewness,hrv_perm_entropy,hrv_min,hrv_energy
0,0.13446107784431133 +/- 0.006848961910383458,0.1934131736526946 +/- 0.004752846666583096,0.17865269461077843 +/- 0.0044247607455486235,0.0898203592814371 +/- 0.007274894634005971,0.00041916167664669547 +/- 0.004580349079583978,0.00041916167664669547 +/- 0.004580349079583978,0.12353293413173652 +/- 0.007656947830843745,0.13751497005988023 +/- 0.003976629529640186,0.09688622754491015 +/- 0.006488376951288379,0.04197604790419159 +/- 0.0031538189418595475,0.03149700598802394 +/- 0.004678329337634641,-0.0229041916167665 +/- 0.002985767090765521,0.07407185628742513 +/- 0.004131736526946098,-0.02449101796407187 +/- 0.0029844157591322525,0.01523952095808383 +/- 0.0034096262687608827,-0.0035329341317365424 +/- 0.001739621442674726,-0.0034431137724550975 +/- 0.0015800329104142283,0.0 +/- 0.0,0.007275449101796383 +/- 0.001595839277992392,-0.00038922155688624337 +/- 0.0016726320626902205,-0.05416167664670661 +/- 0.00459646662862962,-0.07808383233532937 +/- 0.005149004269869627
