,hrv_svd_entropy,hrv_lineintegral,hrv_ptp,hrv_std,hrv_iqr,hrv_kurtosis,hrv_iqr_5_95,hrv_energy,hrv_sum,hrv_skewness,hrv_max,hrv_entropy,hrv_perm_entropy,hrv_n_sign_changes,hrv_n_below_mean,hrv_peaks,hrv_rms,hrv_n_above_mean,hrv_mean,hrv_pct_95,hrv_pct_5,hrv_min
0,0.0015590200445434466 +/- 0.0032956056718959474,0.015558383709831392 +/- 0.006790395066560256,-0.0027044225262487843 +/- 0.002737903584876354,0.0016862869869551766 +/- 0.0022812843487423936,-0.014476614699331824 +/- 0.001823573640586331,0.0041043588927776155 +/- 0.0018739490070158607,-0.007858733693922981 +/- 0.0018500275863960066,-0.01476296531975817 +/- 0.0020678430555866227,0.0006681514476615025 +/- 0.001322979502786639,-0.0029271396754692812 +/- 0.0021522792905234187,0.012026726057906478 +/- 0.003103722150367737,-0.010976773783009852 +/- 0.0014804187240384094,-0.0064587973273941834 +/- 0.0020962858937358005,0.0 +/- 0.0,-0.0013363028953229162 +/- 0.0014977540306636823,-0.00964047088768688 +/- 0.0020720000197473635,-0.0010499522748965817 +/- 0.0024274730588879968,0.0023862551702195645 +/- 0.001806843253515821,-0.007349665924276128 +/- 0.0019584745016242465,-0.0025135221126312167 +/- 0.002238279648356524,-0.007349665924276138 +/- 0.002441610568622279,-0.014126630607699631 +/- 0.002696738161045764
