,hrv_svd_entropy,hrv_pct_95,hrv_lineintegral,hrv_energy,hrv_iqr,hrv_perm_entropy,hrv_entropy,hrv_mean,hrv_iqr_5_95,hrv_skewness,hrv_ptp,hrv_n_below_mean,hrv_rms,hrv_n_sign_changes,hrv_std,hrv_peaks,hrv_n_above_mean,hrv_kurtosis,hrv_sum,hrv_pct_5,hrv_min,hrv_max
0,0.03393823623049985 +/- 0.0032629424961015956,0.08261700095510988 +/- 0.0036612543775867462,0.11407195160776824 +/- 0.006470120173616019,-0.004998408150270606 +/- 0.0013660259759901304,0.040974212034383964 +/- 0.005133659847326335,0.006335561922954503 +/- 0.0018091146316682985,0.01079274116523402 +/- 0.002030840933946787,0.024673670805475965 +/- 0.002274730426984555,-0.0007322508755173262 +/- 0.002861966968222748,0.007768226679401491 +/- 0.0034058144846396262,0.011206622094874264 +/- 0.003154273435593968,0.017510347023241023 +/- 0.0026674766081698034,0.00448901623686726 +/- 0.0010977994046206172,0.0 +/- 0.0,-0.01009232728430436 +/- 0.0027277821029470855,-0.00254695956701686 +/- 0.0011478991644266287,0.0030881884750079912 +/- 0.002466288494984309,-0.006717605858006981 +/- 0.0015430271653680524,0.007831900668576896 +/- 0.0020789338067258188,0.028016555237185624 +/- 0.0032993941822430156,0.045558739255014344 +/- 0.007105358169863123,0.06389684813753584 +/- 0.004459566377633539
