,hrv_svd_entropy,hrv_lineintegral,hrv_ptp,hrv_std,hrv_iqr,hrv_kurtosis,hrv_iqr_5_95,hrv_energy,hrv_sum,hrv_skewness,hrv_max,hrv_entropy,hrv_perm_entropy,hrv_n_sign_changes,hrv_n_below_mean,hrv_peaks,hrv_rms,hrv_n_above_mean,hrv_mean,hrv_pct_95,hrv_pct_5,hrv_min
0,0.009577555627217006 +/- 0.004970849231069103,0.018252176717187974 +/- 0.0024054248563652376,0.005546597871654268 +/- 0.0032144303887461077,-0.004708158658497297 +/- 0.0019034317398740647,-0.002192841019026159 +/- 0.0033599526030651263,0.0019348597226700904 +/- 0.0018412257237820529,-0.002192841019026137 +/- 0.0023644376368685337,-0.005062882940986802 +/- 0.0017188336628489388,-0.003547242824895247 +/- 0.0019240804759982238,-0.0037084811351177248 +/- 0.0028671417904411753,0.014027732989358244 +/- 0.003273574520932982,-0.0069009996775234225 +/- 0.0019034317398740647,0.0004514672686229737 +/- 0.0013997119905972617,0.0 +/- 0.0,-0.00719122863592393 +/- 0.001694460452166362,-0.0011286681715576119 +/- 0.001208749746145847,-0.0030957755562721844 +/- 0.0019088872733890655,-0.004901644630764324 +/- 0.0014550808349149968,-0.004772653982586294 +/- 0.001630341781330495,-0.00802966784908098 +/- 0.002184526224371477,-0.011834891970332172 +/- 0.0029309914046796613,-0.02147694292163823 +/- 0.002183335811649222
