,hrv_svd_entropy,hrv_pct_95,hrv_lineintegral,hrv_energy,hrv_iqr,hrv_perm_entropy,hrv_entropy,hrv_mean,hrv_iqr_5_95,hrv_skewness,hrv_ptp,hrv_n_below_mean,hrv_rms,hrv_n_sign_changes,hrv_std,hrv_peaks,hrv_n_above_mean,hrv_kurtosis,hrv_sum,hrv_pct_5,hrv_min,hrv_max
0,-0.018043684710351414 +/- 0.0034182171539583737,0.010319721430832507 +/- 0.004834503627885406,0.05444761000316552 +/- 0.004619980854487634,-0.00807217473884143 +/- 0.001634176574756601,0.016999050332383626 +/- 0.001250696186460162,0.01285216840772393 +/- 0.0035959409486959067,0.0014561570117125223 +/- 0.001202912314023415,-0.019119974675530248 +/- 0.00115184586252991,0.0028173472617916808 +/- 0.0030542310589508894,-0.003482114593225738 +/- 0.003098368927696655,0.009116809116809076 +/- 0.0029315193169459288,-0.005413105413105457 +/- 0.0018644576540205388,-0.0027856916745805926 +/- 0.001449259024027803,0.0 +/- 0.0,0.00572966128521678 +/- 0.0017988062861887132,0.006236150680595087 +/- 0.0025484222301460756,0.0016777461221905376 +/- 0.0018515136202456107,0.00560303893637224 +/- 0.0020663607369886187,-0.001266223488445739 +/- 0.0018239772448101297,-0.00015827793605576178 +/- 0.0051067634710040164,0.038588160810383 +/- 0.006558820721899467,0.02959797404241845 +/- 0.007094313020264297
