,hrv_lineintegral,hrv_rms,hrv_pct_5,hrv_n_above_mean,hrv_sum,hrv_mean,hrv_ptp,hrv_pct_95,hrv_iqr,hrv_n_below_mean,hrv_iqr_5_95,hrv_max,hrv_entropy,hrv_std,hrv_peaks,hrv_kurtosis,hrv_svd_entropy,hrv_n_sign_changes,hrv_skewness,hrv_perm_entropy,hrv_min,hrv_energy
0,0.16487511855833073 +/- 0.009497567366974909,0.030888397091368945 +/- 0.011281969884216252,0.0020233955105912415 +/- 0.009582382089384207,0.08033512488144168 +/- 0.009052709888973082,0.2754030983243756 +/- 0.011828992697449895,0.2754030983243756 +/- 0.011828992697449895,0.10556433765412583 +/- 0.005317525802358376,-0.012551375276636089 +/- 0.009316723698143051,0.07818526715143852 +/- 0.007165022252317373,0.16503319633259564 +/- 0.008189588268725014,0.0008220044261776915 +/- 0.0035522154676416546,0.23860259247549798 +/- 0.011550759299004922,0.01742017072399623 +/- 0.004818546618734337,0.01362630414163769 +/- 0.007143226607346335,0.0010433133101485858 +/- 0.003751608898762432,0.006607650964274447 +/- 0.0018186502710426538,0.008030350932658904 +/- 0.003212364412489523,0.0 +/- 0.0,-0.00018969332911791258 +/- 0.0009075371542464427,-0.00467910211824214 +/- 0.0012865627536753554,0.19323427126146064 +/- 0.00700953285751644,-0.028264306038570962 +/- 0.00673967700404466
