,hrv_svd_entropy,hrv_lineintegral,hrv_ptp,hrv_std,hrv_iqr,hrv_kurtosis,hrv_iqr_5_95,hrv_energy,hrv_sum,hrv_skewness,hrv_max,hrv_entropy,hrv_perm_entropy,hrv_n_sign_changes,hrv_n_below_mean,hrv_peaks,hrv_rms,hrv_n_above_mean,hrv_mean,hrv_pct_95,hrv_pct_5,hrv_min
0,0.0449118465821219 +/- 0.0034631698118845417,0.02193009588617386 +/- 0.004194433871413764,0.018465821218682364 +/- 0.0031996794895576995,0.01289823693164246 +/- 0.0021162336508626306,0.009279307145066518 +/- 0.0021958848560839983,0.006990411382616801 +/- 0.0018413703762619462,0.003464274667491518 +/- 0.001969895864904511,0.002969378286421287 +/- 0.001804633732856782,0.002072378595731539 +/- 0.0015029422348600623,0.001422827095576884 +/- 0.0039031961780012048,0.0009588617383235687 +/- 0.002965025420724488,0.0007732755954222182 +/- 0.0021440800279150275,0.0003711722858026789 +/- 0.0021014893599088156,0.0 +/- 0.0,-0.0003402412619857298 +/- 0.002299945740182033,-0.002412619857717291 +/- 0.0016060321665013586,-0.003371481596040815 +/- 0.0011527773061295787,-0.0038354469532941417 +/- 0.0012387865384782344,-0.0041756882152799045 +/- 0.002103537041252006,-0.011691927002783764 +/- 0.0034714476576797205,-0.012217754407670856 +/- 0.0026254955586651526,-0.014630374265388168 +/- 0.002528220981988184
