,hrv_lineintegral,hrv_rms,hrv_pct_5,hrv_n_above_mean,hrv_sum,hrv_mean,hrv_ptp,hrv_pct_95,hrv_iqr,hrv_n_below_mean,hrv_iqr_5_95,hrv_max,hrv_entropy,hrv_std,hrv_peaks,hrv_kurtosis,hrv_svd_entropy,hrv_n_sign_changes,hrv_skewness,hrv_perm_entropy,hrv_min,hrv_energy
0,0.1448639455782313 +/- 0.010567726700184485,0.1829591836734694 +/- 0.006098687829652863,0.12666666666666668 +/- 0.0055478682526808884,0.08425170068027213 +/- 0.0035251291096846803,0.06397959183673471 +/- 0.006331374782106657,0.06397959183673471 +/- 0.006331374782106657,0.07438775510204085 +/- 0.011036406041746261,0.11687074829931973 +/- 0.006809860199510577,0.04707482993197282 +/- 0.0064414261571514525,0.10908163265306126 +/- 0.0063379496098556086,0.010918367346938795 +/- 0.005009246852413456,0.022823129251700703 +/- 0.009747672670707417,0.03476190476190479 +/- 0.005613378570306474,0.02187074829931974 +/- 0.004450586366533042,0.03374149659863947 +/- 0.003716054498978947,-0.003299319727891159 +/- 0.0008056271620630576,-0.020442176870748285 +/- 0.0032782128704876142,0.0 +/- 0.0,-0.004727891156462572 +/- 0.0016344236430930529,0.0014965986394558039 +/- 0.0005930474753116689,-0.006224489795918342 +/- 0.007479977747404778,0.009897959183673487 +/- 0.0027984330846362714
