,hrv_svd_entropy,hrv_lineintegral,hrv_ptp,hrv_std,hrv_iqr,hrv_kurtosis,hrv_iqr_5_95,hrv_energy,hrv_sum,hrv_skewness,hrv_max,hrv_entropy,hrv_perm_entropy,hrv_n_sign_changes,hrv_n_below_mean,hrv_peaks,hrv_rms,hrv_n_above_mean,hrv_mean,hrv_pct_95,hrv_pct_5,hrv_min
0,0.02383233532934127 +/- 0.006025630413458337,0.04763473053892211 +/- 0.0059390965170449325,0.007335329341317321 +/- 0.0032502616724563163,0.002305389221556853 +/- 0.0019079633492640516,0.007634730538922119 +/- 0.002712019612444814,0.0023053892215568195 +/- 0.0016014466012354816,-0.004491017964071908 +/- 0.0012912490211286001,-0.0024850299401197986 +/- 0.0017201895116434936,0.0012574850299400752 +/- 0.0013105430316310955,0.0009880239520957735 +/- 0.0028687884709484458,-0.006467065868263533 +/- 0.0030125176594264177,0.00613772455089816 +/- 0.002339356270133848,0.003742514970059829 +/- 0.002621257057558159,0.0 +/- 0.0,-0.0031437125748503213 +/- 0.0015104189527699891,0.0029341317365268794 +/- 0.002609432164012072,-0.007664670658682693 +/- 0.002100934705730383,-0.0019161676646706981 +/- 0.0017924107242030783,0.0034131736526945566 +/- 0.0012995529589347873,-0.01571856287425155 +/- 0.00211390815665914,0.005479041916167637 +/- 0.0025158609770713583,-0.008323353293413226 +/- 0.0022074621067265476
