,hrv_svd_entropy,hrv_pct_95,hrv_lineintegral,hrv_energy,hrv_iqr,hrv_perm_entropy,hrv_entropy,hrv_mean,hrv_iqr_5_95,hrv_skewness,hrv_ptp,hrv_n_below_mean,hrv_rms,hrv_n_sign_changes,hrv_std,hrv_peaks,hrv_n_above_mean,hrv_kurtosis,hrv_sum,hrv_pct_5,hrv_min,hrv_max
0,0.00420486879544738 +/- 0.006708236675854854,0.05112235219728108 +/- 0.0033220411904340127,0.06838444514701236 +/- 0.005706673333871975,0.030572241542839097 +/- 0.002690296098577922,-0.01435346190325637 +/- 0.003934072774025256,0.010622826430603893 +/- 0.0034086201636278402,-0.005469490989566827 +/- 0.0015620131934284715,-0.003161555485298728 +/- 0.001272501536357786,-0.0006006955422067417 +/- 0.0033531869436614894,0.011729370850458453 +/- 0.00292661692264755,-0.0036990199177995287 +/- 0.002489612029416391,-0.00467910211824214 +/- 0.0009672499867706799,0.03439772368005062 +/- 0.002129302338347482,0.0 +/- 0.0,-0.0030983243755927647 +/- 0.0024562661523307087,-0.00398355991147642 +/- 0.002298170325056744,-0.0029718621561807936 +/- 0.00138676650012403,-0.0012646221941194692 +/- 0.0013338617205013476,0.014353461903256436 +/- 0.0016919491824545945,0.028201074928865033 +/- 0.005050182874295406,0.025102750553272248 +/- 0.003304392698186257,0.07306354726525452 +/- 0.008384323547842656
