,hrv_svd_entropy,hrv_pct_95,hrv_lineintegral,hrv_energy,hrv_iqr,hrv_perm_entropy,hrv_entropy,hrv_mean,hrv_iqr_5_95,hrv_skewness,hrv_ptp,hrv_n_below_mean,hrv_rms,hrv_n_sign_changes,hrv_std,hrv_peaks,hrv_n_above_mean,hrv_kurtosis,hrv_sum,hrv_pct_5,hrv_min,hrv_max
0,0.018936238385132968 +/- 0.0020438549738951623,-0.05341236783082345 +/- 0.004750397530286638,-0.002371034924703619 +/- 0.005601590112528074,-0.0008971483498878552 +/- 0.0009802664877140916,0.0008651073373918683 +/- 0.0028516501121435473,0.012976610060877936 +/- 0.004273002688771995,0.0024991989746876 +/- 0.001861690361593585,0.004742069849407238 +/- 0.003065908033042162,0.0017302146747837255 +/- 0.0034574613163002193,-0.015636014098045492 +/- 0.0029183716851613347,-0.0001602050624799789 +/- 0.002607949470698443,-0.0036206344120474077 +/- 0.0013445777160113544,-0.009484139698814486 +/- 0.002140761690290299,0.0 +/- 0.0,0.016276834347965403 +/- 0.0018000092156601314,-0.0015700096123037355 +/- 0.0016113157270977536,-0.008619032361422618 +/- 0.002303612876388157,-0.0025312399871835977 +/- 0.0018980074616622763,0.003043896187119499 +/- 0.0009849680326138586,0.01736622877282923 +/- 0.0047325345562670255,0.014642742710669671 +/- 0.0037858595208974553,0.044793335469400834 +/- 0.007197184572047001
