,hrv_svd_entropy,hrv_lineintegral,hrv_ptp,hrv_std,hrv_iqr,hrv_kurtosis,hrv_iqr_5_95,hrv_energy,hrv_sum,hrv_skewness,hrv_max,hrv_entropy,hrv_perm_entropy,hrv_n_sign_changes,hrv_n_below_mean,hrv_peaks,hrv_rms,hrv_n_above_mean,hrv_mean,hrv_pct_95,hrv_pct_5,hrv_min
0,0.01196581196581199 +/- 0.003816566476252376,0.023741690408357097 +/- 0.004228124813438175,-0.0028806584362139785 +/- 0.0020242256763213884,-0.002690724912947118 +/- 0.0028848297792020985,-0.0005698005698005382 +/- 0.001975876737489995,-9.496676163339712e-05 +/- 0.001335925789554226,-0.0039569484013928236 +/- 0.0017921088768240816,-0.006710984488762228 +/- 0.0019758767374899993,-0.0020892687559353807 +/- 0.0016153657261377733,-0.0031655587211142366 +/- 0.0016810279262237104,-0.008958531180753381 +/- 0.003956441879577989,-0.005349794238683103 +/- 0.0019485550359622963,-0.0002532446976891145 +/- 0.0024306874099971555,0.0 +/- 0.0,-0.00015827793605569518 +/- 0.0013523272784611519,-0.0017410572966128357 +/- 0.0017696011217946945,-0.002374169040835694 +/- 0.0022350279339162886,-0.0009180120291231164 +/- 0.002478250398993324,-0.007407407407407363 +/- 0.003576380941436814,-0.0045900601456156705 +/- 0.003448134877431578,-0.005571383349161107 +/- 0.0027892865808054022,-0.0038303260525482607 +/- 0.002864612018332679
