,hrv_svd_entropy,hrv_pct_95,hrv_lineintegral,hrv_energy,hrv_iqr,hrv_perm_entropy,hrv_entropy,hrv_mean,hrv_iqr_5_95,hrv_skewness,hrv_ptp,hrv_n_below_mean,hrv_rms,hrv_n_sign_changes,hrv_std,hrv_peaks,hrv_n_above_mean,hrv_kurtosis,hrv_sum,hrv_pct_5,hrv_min,hrv_max
0,0.042984409799554535 +/- 0.00570123587216604,0.03391664015272029 +/- 0.0037000551727920297,0.085141584473433 +/- 0.006110470132707426,0.04362074451161306 +/- 0.0018412518353458868,0.03474387527839641 +/- 0.004130787748550412,0.004772510340439029 +/- 0.0028243513867225157,-0.0001909004136176118 +/- 0.002312794380577327,-0.02243079860006366 +/- 0.0018235736405863346,0.03487114222080813 +/- 0.002947816690270553,0.023035316576519204 +/- 0.002577744715307555,0.013903913458479134 +/- 0.00256928758933789,-0.003913458479160081 +/- 0.001506178858230308,-0.0005408845052498168 +/- 0.0018335385980558668,0.0 +/- 0.0,-0.017435571110404093 +/- 0.001325654893795705,0.006299713649379546 +/- 0.0014566367346178259,-0.0009226853324849294 +/- 0.0022063936936157673,-0.006967865097041092 +/- 0.0021222025002421087,0.003754374801145355 +/- 0.0011185743449727602,0.030512249443207108 +/- 0.003326180644149976,0.024848870505886043 +/- 0.007788864245473776,0.07419662742602606 +/- 0.0062214532987891315
