,hrv_lineintegral,hrv_rms,hrv_pct_5,hrv_n_above_mean,hrv_sum,hrv_mean,hrv_ptp,hrv_pct_95,hrv_iqr,hrv_n_below_mean,hrv_iqr_5_95,hrv_max,hrv_entropy,hrv_std,hrv_peaks,hrv_kurtosis,hrv_svd_entropy,hrv_n_sign_changes,hrv_skewness,hrv_perm_entropy,hrv_min,hrv_energy
0,0.12268781801855733 +/- 0.008374789449440888,0.1476204729123017 +/- 0.007627220306557832,0.11520502843460045 +/- 0.0059704221047157,0.08808739898234064 +/- 0.00534428354636058,0.09117030829093087 +/- 0.006610924964874456,0.09117030829093087 +/- 0.006610924964874456,0.0926070038910506 +/- 0.008431028741793828,0.07491768931457647 +/- 0.0044957556331942285,0.0870697395989225 +/- 0.009046392423946817,0.059114037713259515 +/- 0.0061431834037035974,0.004040706375336711 +/- 0.00276032795251829,0.06216701586351392 +/- 0.007877128010248759,0.05612092187967675 +/- 0.008345642140439162,0.007991619275665962 +/- 0.005923118358279048,-0.005627057767135568 +/- 0.00398163164281732,-0.0029033223585752665 +/- 0.0014543586486987488,-0.0063154744088596 +/- 0.0021352058457960784,0.0 +/- 0.0,-0.0009877282250823072 +/- 0.002141908490010749,-0.001287039808440582 +/- 0.0014968571984495592,0.010386111942532195 +/- 0.005694869914035105,0.005806644717150533 +/- 0.001326460329611509
