,hrv_lineintegral,hrv_rms,hrv_pct_5,hrv_n_above_mean,hrv_sum,hrv_mean,hrv_ptp,hrv_pct_95,hrv_iqr,hrv_n_below_mean,hrv_iqr_5_95,hrv_max,hrv_entropy,hrv_std,hrv_peaks,hrv_kurtosis,hrv_svd_entropy,hrv_n_sign_changes,hrv_skewness,hrv_perm_entropy,hrv_min,hrv_energy
0,0.07834757834757837 +/- 0.008185586431373432,0.09816397594175377 +/- 0.007454134645086576,0.08075340297562524 +/- 0.00658778553222987,0.07274453941120612 +/- 0.009342206851794628,0.0408990186767965 +/- 0.007582553933057254,0.0408990186767965 +/- 0.007582553933057254,0.06717315606204499 +/- 0.006522587463470479,0.05834124723013616 +/- 0.00572791209074294,0.05321304210193103 +/- 0.004334504205251255,0.02776194998417224 +/- 0.007988317382235653,0.000316555872111457 +/- 0.0028490028490028526,0.061380183602405866 +/- 0.00448449186548055,0.0287749287749288 +/- 0.0045355950375155175,0.0030389363722697405 +/- 0.005968064720878469,0.011269389047166867 +/- 0.004051915163026277,0.0005064893953782956 +/- 0.0008749778386252335,0.0020576131687243147 +/- 0.0015131900478274408,0.0 +/- 0.0,-0.00028490028490028017 +/- 0.0004115226337448473,-0.0035137701804367925 +/- 0.00220432926350792,0.042133586578031054 +/- 0.004870127474473085,-0.003861981639759371 +/- 0.003467117839846316
