,accy_iqr_5_95,accy_pct_95,accz_perm_entropy,accx_lineintegral,accy_min,accz_mean,accy_pct_5,accy_n_sign_changes,accx_svd_entropy,accy_svd_entropy,accx_perm_entropy,accx_pct_95,accy_rms,accz_pct_95,accx_kurtosis,accz_min,accz_pct_5,accz_kurtosis,accy_n_above_mean,accy_sum,accx_skewness,accz_max,accx_mean,accy_skewness,accx_n_sign_changes,accz_n_above_mean,accz_svd_entropy,accz_entropy,accz_std,accz_ptp,accz_skewness,accz_lineintegral,accz_n_sign_changes,accz_iqr,accx_ptp,accx_rms,accx_iqr_5_95,accx_pct_5,accy_entropy,accy_lineintegral,accy_iqr,accy_n_below_mean,accz_sum,accz_energy,accz_rms,accy_kurtosis,accy_std,accx_entropy,accy_energy,accy_peaks,accx_std,accx_min,accx_sum,accx_energy,accy_mean,accx_n_below_mean,accx_n_above_mean,accx_iqr,accz_n_below_mean,accy_ptp,accy_perm_entropy,accy_max,accz_iqr_5_95,accz_peaks,accx_peaks,accx_max
0,0.1657653307580879 +/- 0.004976254754415461,0.12496378561081604 +/- 0.00490428350578256,-0.008063737324963793 +/- 0.0019199319509484206,0.05142443264123612 +/- 0.0031236878782493227,0.09719942056977306 +/- 0.004335252143945449,0.0 +/- 0.0,0.05118300338000966 +/- 0.003380009657170421,0.009464027040077271 +/- 0.0016188367565659395,0.03824239497827138 +/- 0.0029275724560548825,0.029550941574118805 +/- 0.0037076492168908698,0.12544664413326895 +/- 0.006943095883348602,0.0 +/- 0.0,0.00444229840656688 +/- 0.0007417813373122662,4.828585224528892e-05 +/- 0.00014485755673586677,0.0 +/- 0.0,0.02201834862385319 +/- 0.00491567999715091,0.00381458232737808 +/- 0.0013390076894120842,0.0012554321583776117 +/- 0.0006183606216738442,0.0 +/- 0.0,0.028054080154514716 +/- 0.002916801218838997,0.00048285852245292247 +/- 0.00048285852245293364,0.0021728633510381457 +/- 0.0006202430023498349,0.0 +/- 0.0,0.003524867213906324 +/- 0.0012600664752003797,-0.011926605504587151 +/- 0.0012600664752003654,0.01390632544664414 +/- 0.003732718124594419,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0006277160791888003 +/- 0.0004345726702076471,0.07069048768710769 +/- 0.0038093834714275354,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00038628681796232245 +/- 0.0002897151134717557,-0.0024625784645099015 +/- 0.0009523458678568662,0.0 +/- 0.0,0.0 +/- 0.0,0.0015451472718493453 +/- 0.0008850942916380151,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.005842588121680359 +/- 0.0008487878238168394,0.0 +/- 0.0,0.0 +/- 0.0,0.008401738290680827 +/- 0.001589770896490059,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-4.828585224530002e-05 +/- 0.0007306975350276001,0.0 +/- 0.0,0.004780299372283914 +/- 0.0006980604681217171,-0.018058908739739244 +/- 0.001262838902039787,0.0032834379526798683 +/- 0.000858348084723886,0.0 +/- 0.0,0.0012071463061322895 +/- 0.0009224999118562285,0.00033800096571703355 +/- 0.0018329553738389381
