,accz_perm_entropy,accz_rms,accx_mean,accy_lineintegral,accx_sum,accy_perm_entropy,accz_energy,accy_rms,accz_svd_entropy,accy_energy,accz_peaks,accx_energy,accy_pct_95,accy_pct_5,accx_std,accy_peaks,accx_svd_entropy,accy_n_sign_changes,accz_n_sign_changes,accx_peaks,accx_entropy,accx_n_above_mean,accz_sum,accz_mean,accy_std,accx_rms,accz_lineintegral,accz_skewness,accz_pct_95,accy_n_above_mean,accx_iqr_5_95,accy_svd_entropy,accz_iqr,accz_max,accx_iqr,accx_skewness,accy_min,accy_sum,accy_mean,accx_n_below_mean,accz_ptp,accy_max,accz_std,accx_n_sign_changes,accy_iqr,accz_n_above_mean,accx_min,accx_pct_95,accz_entropy,accy_entropy,accx_lineintegral,accy_ptp,accz_kurtosis,accy_skewness,accy_n_below_mean,accx_ptp,accy_iqr_5_95,accx_perm_entropy,accz_iqr_5_95,accy_kurtosis,accz_n_below_mean,accz_pct_5,accx_pct_5,accx_kurtosis,accz_min,accx_max
0,0.21312598840274122 +/- 0.0075071890326883104,0.1709014232999473 +/- 0.008364231300073244,0.3078545071164998 +/- 0.01052185551913518,0.04312071692145496 +/- 0.004949581273297005,0.1605166051660517 +/- 0.004838576634339957,0.03632050606220351 +/- 0.004463360434528095,0.2810753821823933 +/- 0.009464621323469192,0.0690036900369004 +/- 0.004741110602382145,0.012124406958355339 +/- 0.005083632451762228,0.022087506589351692 +/- 0.0027938850817079723,0.03247232472324725 +/- 0.006487135503601528,0.18782287822878233 +/- 0.006709707376065567,0.026251976805482413 +/- 0.0029801357986510247,-0.009277807063784883 +/- 0.002720819799802593,0.009172377438060143 +/- 0.0028795994272530715,0.03500263574064314 +/- 0.004411697617903567,0.018713758566157146 +/- 0.0036004641679555508,0.0015287295730100348 +/- 0.001786868872607114,-0.009066947812335224 +/- 0.001150101435385929,0.012546125461254665 +/- 0.0023432905398938363,0.022351080653663723 +/- 0.0020579041956713976,0.006852925672113907 +/- 0.0026671820011963288,0.0026357406431207543 +/- 0.0018562801119303084,0.0026357406431207543 +/- 0.0018562801119303084,0.002530311017395914 +/- 0.0014684647630136087,0.01660516605166057 +/- 0.003442644568741317,-0.0013178703215603327 +/- 0.0013593881874778783,-0.001001581444385835 +/- 0.0031048085023989954,0.000685292567211404 +/- 0.0012261152714404854,0.009752240379546695 +/- 0.0025744049440326548,0.00010542962572483994 +/- 0.0005164975735968845,0.010384818133895645 +/- 0.0020010809589986666,-0.0022667369530837813 +/- 0.0009734415030374,-5.2714812862386665e-05 +/- 0.0009561601026471887,-0.0004217185028992709 +/- 0.0006993410206337274,0.004217185028993165 +/- 0.0016835761120370378,-0.0015814443858723991 +/- 0.001527820426588248,-0.0021085925144965433 +/- 0.0014339979450432709,-0.0021085925144965433 +/- 0.0014339979450432709,-0.004744333157617265 +/- 0.00228565981957605,-0.0015814443858724104 +/- 0.0018711902318712635,-0.0033737480231944895 +/- 0.0026060531564171393,0.0032683183974697274 +/- 0.0019267967192933102,-0.0008961518186610063 +/- 0.0007836620320147009,0.00010542962572487324 +/- 0.0005677559100827025,0.000790722192936244 +/- 0.0008581349813442322,-0.0004744333157617131 +/- 0.0005503588038434759,-0.0032683183974696606 +/- 0.0017451708336580771,-0.00426989984185554 +/- 0.0006852925672113938,-0.0033210332103320696 +/- 0.0018719326204074559,5.2714812862442176e-05 +/- 0.0030958454106538753,-0.00010542962572479553 +/- 0.0009069399332675398,0.0008961518186610728 +/- 0.0008836612869921002,0.002899314707432832 +/- 0.000889928466849463,-0.0056404849762783146 +/- 0.0020827355050224896,-0.01386399578281492 +/- 0.001987145685289507,-0.0061149182920400506 +/- 0.002637848392872268,-0.012124406958355238 +/- 0.002646262603692375,-0.007432788613600394 +/- 0.0021145146146685735,5.271481286241997e-05 +/- 0.00015814443858725992,0.0003162888771745309 +/- 0.0008234317001483013,-0.003531892461781727 +/- 0.0012261152714404969,-0.0038481813389562246 +/- 0.0014542028702302261,-0.012124406958355238 +/- 0.001202082683288507,-0.0026357406431206988 +/- 0.0017798569336988865,-0.021823932525039502 +/- 0.001670319400923022
