,accy_pct_95,accy_min,accz_pct_95,accy_n_sign_changes,accz_sum,accz_max,accx_perm_entropy,accx_n_sign_changes,accx_min,accx_entropy,accz_pct_5,accx_sum,accx_mean,accz_lineintegral,accx_iqr,accy_rms,accz_mean,accz_iqr_5_95,accx_pct_95,accy_perm_entropy,accy_skewness,accx_std,accz_peaks,accz_svd_entropy,accy_pct_5,accx_energy,accz_skewness,accz_n_below_mean,accx_rms,accy_entropy,accz_energy,accy_svd_entropy,accx_svd_entropy,accx_pct_5,accz_entropy,accy_n_below_mean,accz_rms,accy_kurtosis,accy_peaks,accz_n_above_mean,accx_kurtosis,accy_iqr_5_95,accz_n_sign_changes,accx_n_below_mean,accx_n_above_mean,accy_sum,accz_std,accz_kurtosis,accx_skewness,accy_ptp,accy_lineintegral,accy_std,accz_perm_entropy,accx_lineintegral,accy_energy,accy_iqr,accy_n_above_mean,accz_iqr,accx_peaks,accx_iqr_5_95,accy_mean,accz_ptp,accy_max,accx_max,accz_min,accx_ptp
0,0.004320078546882655 +/- 0.0008998675886020273,-0.0009818360333824216 +/- 0.0005808620307412465,0.0015709376534118746 +/- 0.0007214991878595492,-0.0010309278350515427 +/- 0.0006381934216985741,0.0 +/- 0.0,-0.0008836524300441795 +/- 0.00042797240486408035,-0.0006872852233676952 +/- 0.00044993379430101365,0.0 +/- 0.0006942629172180118,9.818360333824216e-05 +/- 0.00019636720667648433,0.0 +/- 0.0,-0.00019636720667648433 +/- 0.00024049972928651638,-0.0007854688267059373 +/- 0.00032563817283803517,-0.00039273441335296866 +/- 0.0002945508100147265,-0.00014727540500736325 +/- 0.00022496689715050683,0.0 +/- 0.0,0.001129111438389785 +/- 0.0003834192280759267,-0.00014727540500736325 +/- 0.0002249668971505068,-0.00014727540500736325 +/- 0.00022496689715050683,-0.001129111438389785 +/- 0.00031434090512679554,-0.0007363770250368162 +/- 0.0003957907583848071,-0.00014727540500736325 +/- 0.00022496689715050683,-0.0002945508100147265 +/- 0.0005466631676809035,-0.0002454590083456054 +/- 0.0002454590083456054,-4.909180166912108e-05 +/- 0.00014727540500736325,4.909180166912108e-05 +/- 0.00026436744266737774,0.0006381934216985741 +/- 0.0005400098183603319,-0.00014727540500736325 +/- 0.0002249668971505068,0.0 +/- 0.0,-9.818360333824216e-05 +/- 0.00042797240486408035,0.0 +/- 0.0,0.0002454590083456054 +/- 0.0003293178170102771,-0.0002454590083456054 +/- 0.0002454590083456054,-0.000589101620029453 +/- 0.000754162567291957,-0.0003436426116838476 +/- 0.00022496689715050683,0.0 +/- 0.0,-4.909180166912108e-05 +/- 0.00014727540500736325,0.0 +/- 0.0004390904226803695,0.0 +/- 0.0,-9.818360333824216e-05 +/- 0.00019636720667648433,0.0 +/- 0.0,0.0 +/- 0.0,-0.0006872852233676952 +/- 0.00024049972928651638,-9.818360333824216e-05 +/- 0.00019636720667648433,0.0 +/- 0.0,0.0 +/- 0.0,0.003534609720176718 +/- 0.0005287348853347555,-0.0002454590083456054 +/- 0.0003293178170102771,-0.00019636720667648433 +/- 0.00024049972928651638,-0.00039273441335296866 +/- 0.00019636720667648433,-0.00044182621502208974 +/- 0.0004077871312183626,-0.0004909180166912108 +/- 0.0003104838154313567,4.909180166912108e-05 +/- 0.00014727540500736325,-0.0007363770250368162 +/- 0.000503041274715737,-0.00044182621502208974 +/- 0.00026436744266737774,0.0008836524300441795 +/- 0.0002945508100147265,0.0006872852233676952 +/- 0.00032563817283803517,-0.0003436426116838476 +/- 0.00022496689715050683,0.0 +/- 0.0,-0.0008345606283750584 +/- 0.0005400098183603319,4.909180166912108e-05 +/- 0.0005992418073506951,0.0026509572901325384 +/- 0.0004499337943010136,-0.0015218458517427536 +/- 0.00046313113068515316,-0.0007854688267059373 +/- 0.000589101620029453,-0.0009327442317133006 +/- 0.00034364261168384763,-0.0002454590083456054 +/- 0.0002454590083456054,-9.818360333824216e-05 +/- 0.00019636720667648433
