,accy_pct_95,accy_min,accz_pct_95,accy_n_sign_changes,accz_sum,accz_max,accx_perm_entropy,accx_n_sign_changes,accx_min,accx_entropy,accz_pct_5,accx_sum,accx_mean,accz_lineintegral,accx_iqr,accy_rms,accz_mean,accz_iqr_5_95,accx_pct_95,accy_perm_entropy,accy_skewness,accx_std,accz_peaks,accz_svd_entropy,accy_pct_5,accx_energy,accz_skewness,accz_n_below_mean,accx_rms,accy_entropy,accz_energy,accy_svd_entropy,accx_svd_entropy,accx_pct_5,accz_entropy,accy_n_below_mean,accz_rms,accy_kurtosis,accy_peaks,accz_n_above_mean,accx_kurtosis,accy_iqr_5_95,accz_n_sign_changes,accx_n_below_mean,accx_n_above_mean,accy_sum,accz_std,accz_kurtosis,accx_skewness,accy_ptp,accy_lineintegral,accy_std,accz_perm_entropy,accx_lineintegral,accy_energy,accy_iqr,accy_n_above_mean,accz_iqr,accx_peaks,accx_iqr_5_95,accy_mean,accz_ptp,accy_max,accx_max,accz_min,accx_ptp
0,0.003283437952679802 +/- 0.0025348922739558966,0.0037662964751327354 +/- 0.0009848420113168024,-2.2204460492503132e-17 +/- 0.00030538654371497175,4.828585224525561e-05 +/- 0.00045552781902736747,-0.00014485755673591117 +/- 0.0005733627275247735,0.00019314340898114458 +/- 0.0003202921091603497,0.0019797199420569234 +/- 0.0011517972420933464,0.0002897151134717113 +/- 0.0004924210056584072,-9.657170449062225e-05 +/- 0.0003613382314605682,-0.00024142926122651122 +/- 0.0003239113439159803,-0.0015934331240946898 +/- 0.0004345726702076471,-9.657170449062225e-05 +/- 0.0003613382314605682,-0.00043457267020767797 +/- 0.0003380009657170652,-0.0004828585224529669 +/- 0.0005289450096621648,0.0 +/- 0.0,-0.0005311443746982225 +/- 0.000663820718728523,-4.828585224533333e-05 +/- 0.00045552781902737105,0.00014485755673584454 +/- 0.0004345726702076323,-0.00033800096571707795 +/- 0.00037712456184969416,0.001448575567358712 +/- 0.0004828585224529336,0.00019314340898113347 +/- 0.0004924210056584028,9.657170449054454e-05 +/- 0.0004209463006799477,0.00014485755673585566 +/- 0.0003091803108369334,-0.000531144374698278 +/- 0.00026002727219384913,0.0009174311926604895 +/- 0.0008487878238168558,-0.0009174311926606005 +/- 0.0002600272721938265,-0.0003380009657171001 +/- 0.00022127357290954074,-0.0005794302269435559 +/- 0.0004731027991855557,-4.828585224531112e-05 +/- 0.0002600272721938636,0.0007242877836793338 +/- 0.0003892929863977795,-0.0007242877836794337 +/- 0.00038929298639780015,-0.0009174311926606005 +/- 0.0004010924125020532,0.0013520038628681119 +/- 0.0004731027991855557,0.00019314340898115567 +/- 0.0003202921091603263,0.0 +/- 0.0,4.828585224526671e-05 +/- 0.0004555278190273663,-0.0002897151134718112 +/- 0.0003202921091603732,0.0010140028971510674 +/- 0.0005041190974847831,0.00014485755673586674 +/- 0.00022127357290948986,-0.0002414292612265001 +/- 0.00024142926122650013,-0.0004828585224530002 +/- 0.0,0.0 +/- 0.0,0.00024142926122643348 +/- 0.00038929298639780015,4.828585224528892e-05 +/- 0.00014485755673586677,0.0 +/- 0.0,-0.0008691453404153004 +/- 0.0010311036457780148,-0.0004345726702077002 +/- 0.00014485755673590006,-0.00014485755673588897 +/- 0.0003091803108369524,-4.828585224532222e-05 +/- 0.0003380009657170652,0.0006760019314340337 +/- 0.0005376884947204152,-0.0002414292612265001 +/- 0.00024142926122650013,9.657170449054454e-05 +/- 0.00052005454438769,-4.828585224533333e-05 +/- 0.0005041190974848319,0.000627716079188756 +/- 0.0006496197029007084,0.00038628681796228916 +/- 0.0006405842183206829,-0.001979719942057023 +/- 0.0007919468598192436,0.000579430226943467 +/- 0.0004731027991855171,0.0 +/- 0.0,-0.00024142926122651122 +/- 0.00032391134391598024,-0.0006277160791888448 +/- 0.0004345726702076324,4.8285852245233406e-05 +/- 0.0007306975350275972,-0.00014485755673588897 +/- 0.0004345726702076422,0.004538870111057414 +/- 0.000841892601359847,-0.002510864316755246 +/- 0.00047310279918551723,-0.0019314340898117343 +/- 0.0005713259085562249,-0.0008208594881700226 +/- 0.0003091803108369108
