,accy_iqr_5_95,accy_pct_95,accz_perm_entropy,accx_lineintegral,accy_min,accz_mean,accy_pct_5,accy_n_sign_changes,accx_svd_entropy,accy_svd_entropy,accx_perm_entropy,accx_pct_95,accy_rms,accz_pct_95,accx_kurtosis,accz_min,accz_pct_5,accz_kurtosis,accy_n_above_mean,accy_sum,accx_skewness,accz_max,accx_mean,accy_skewness,accx_n_sign_changes,accz_n_above_mean,accz_svd_entropy,accz_entropy,accz_std,accz_ptp,accz_skewness,accz_lineintegral,accz_n_sign_changes,accz_iqr,accx_ptp,accx_rms,accx_iqr_5_95,accx_pct_5,accy_entropy,accy_lineintegral,accy_iqr,accy_n_below_mean,accz_sum,accz_energy,accz_rms,accy_kurtosis,accy_std,accx_entropy,accy_energy,accy_peaks,accx_std,accx_min,accx_sum,accx_energy,accy_mean,accx_n_below_mean,accx_n_above_mean,accx_iqr,accz_n_below_mean,accy_ptp,accy_perm_entropy,accy_max,accz_iqr_5_95,accz_peaks,accx_peaks,accx_max
0,0.0 +/- 0.0,0.15112279025322506 +/- 0.010789967025278803,0.03779264214046822 +/- 0.0014562590209391431,0.11595795508838988 +/- 0.008687378915571232,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.051887243191591007 +/- 0.0051423312172283586,0.0029622551361681458 +/- 0.0015961101852355682,0.0 +/- 0.0,0.20549450549450549 +/- 0.007696461206483077,0.0 +/- 0.0,0.06435738174868608 +/- 0.002537653459128427,-0.0005255613951266391 +/- 0.002748395034547478,0.0 +/- 0.0,0.00797897754419492 +/- 0.0013855709507883368,0.0019111323459149565 +/- 0.0022713548636416124,0.0 +/- 0.0,0.0 +/- 0.0,0.015384615384615363 +/- 0.0015378382168591536,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.008504538939321538 +/- 0.0018231040638641964,0.024558050645007157 +/- 0.0018281057305025346,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0010033444816053283 +/- 0.0008398660215598057,0.0 +/- 0.0,0.0 +/- 0.0,0.01806020066889631 +/- 0.0013309496681494638,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.03702818920210223 +/- 0.0023528088394161656,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.021500238891543212 +/- 0.001787700614798833,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.011419015766841867 +/- 0.0010347065373964598,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.023698041089345413 +/- 0.0029078115728051342,0.0 +/- 0.0,0.012709030100334428 +/- 0.001404389723525951,0.006020066889632092 +/- 0.0014205512419797825,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.023506927854753924 +/- 0.003612242364345119,0.0021978021978021787 +/- 0.0024567530114060904,0.010559006211180121 +/- 0.0021627272427627926
