,accy_iqr_5_95,accy_pct_95,accz_perm_entropy,accx_lineintegral,accy_min,accz_mean,accy_pct_5,accy_n_sign_changes,accx_svd_entropy,accy_svd_entropy,accx_perm_entropy,accx_pct_95,accy_rms,accz_pct_95,accx_kurtosis,accz_min,accz_pct_5,accz_kurtosis,accy_n_above_mean,accy_sum,accx_skewness,accz_max,accx_mean,accy_skewness,accx_n_sign_changes,accz_n_above_mean,accz_svd_entropy,accz_entropy,accz_std,accz_ptp,accz_skewness,accz_lineintegral,accz_n_sign_changes,accz_iqr,accx_ptp,accx_rms,accx_iqr_5_95,accx_pct_5,accy_entropy,accy_lineintegral,accy_iqr,accy_n_below_mean,accz_sum,accz_energy,accz_rms,accy_kurtosis,accy_std,accx_entropy,accy_energy,accy_peaks,accx_std,accx_min,accx_sum,accx_energy,accy_mean,accx_n_below_mean,accx_n_above_mean,accx_iqr,accz_n_below_mean,accy_ptp,accy_perm_entropy,accy_max,accz_iqr_5_95,accz_peaks,accx_peaks,accx_max
0,0.0 +/- 0.0,0.11692145492883506 +/- 0.004618491536912903,0.013178703215603637 +/- 0.0033671522240740943,0.029309435951502393 +/- 0.002452230542880959,0.038587243015287334 +/- 0.0028757367837608542,0.0 +/- 0.0,0.0236689509752241 +/- 0.00199273148881768,-0.0001581444385872155 +/- 0.0003375394959110496,0.056457564575645804 +/- 0.0033790976300553275,0.0 +/- 0.0,0.08745387453874542 +/- 0.006301349777131919,0.0 +/- 0.0,0.0 +/- 0.0,0.0024248813916710743 +/- 0.0015849548105822857,0.0 +/- 0.0,0.00026357406431211096 +/- 0.0003536217149446291,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.003162888771744887 +/- 0.0018260946837837457,0.0 +/- 0.0,0.0012651555086979794 +/- 0.0006750789918221235,0.0 +/- 0.0,-0.00021085925144963545 +/- 0.00025824878679841053,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0013178703215603882 +/- 0.0007169989725216477,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0067474960463890675 +/- 0.000699341020633729,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.002635740643120743 +/- 0.000527148128624133,0.03194517659462313 +/- 0.0031381921067237164,0.0064839219820770014 +/- 0.0015646623173068966,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0012651555086979794 +/- 0.0004831392403748892,0.0 +/- 0.0,0.0 +/- 0.0,-0.011702688455455934 +/- 0.00130834724786408,0.010226673695308419 +/- 0.0025846390452569823,-0.006273062730627277 +/- 0.0019646436640573775,0.0 +/- 0.0,0.0 +/- 0.0,0.010595677385345337 +/- 0.0029012309764506017,0.00031628887717451983 +/- 0.0015494927207906194,0.0010542962572483105 +/- 0.0007455000328798614,0.0017923036373221235 +/- 0.0009191141683796887,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0026357406431206988 +/- 0.0009720131214858033,0.0 +/- 0.0
