,accz_perm_entropy,accz_rms,accx_mean,accy_lineintegral,accx_sum,accy_perm_entropy,accz_energy,accy_rms,accz_svd_entropy,accy_energy,accz_peaks,accx_energy,accy_pct_95,accy_pct_5,accx_std,accy_peaks,accx_svd_entropy,accy_n_sign_changes,accz_n_sign_changes,accx_peaks,accx_entropy,accx_n_above_mean,accz_sum,accz_mean,accy_std,accx_rms,accz_lineintegral,accz_skewness,accz_pct_95,accy_n_above_mean,accx_iqr_5_95,accy_svd_entropy,accz_iqr,accz_max,accx_iqr,accx_skewness,accy_min,accy_sum,accy_mean,accx_n_below_mean,accz_ptp,accy_max,accz_std,accx_n_sign_changes,accy_iqr,accz_n_above_mean,accx_min,accx_pct_95,accz_entropy,accy_entropy,accx_lineintegral,accy_ptp,accz_kurtosis,accy_skewness,accy_n_below_mean,accx_ptp,accy_iqr_5_95,accx_perm_entropy,accz_iqr_5_95,accy_kurtosis,accz_n_below_mean,accz_pct_5,accx_pct_5,accx_kurtosis,accz_min,accx_max
0,0.3331723804925157 +/- 0.004539897353372513,0.025446644133268935 +/- 0.005925797485652281,0.2043940125543216 +/- 0.007165366675143716,0.15403186866248186 +/- 0.0027057316709071678,0.1721873491067117 +/- 0.006173039812456539,0.10188314823756635 +/- 0.006149578165111716,0.2664896185417673 +/- 0.008069517989762225,0.009608884596813094 +/- 0.0031102236436867077,0.006566875905359715 +/- 0.003240552725362134,0.05712216320618056 +/- 0.005598036059828078,0.0563495895702559 +/- 0.004335252143945471,0.2264606470304201 +/- 0.008800750625301243,0.04075325929502653 +/- 0.0023576157635410047,0.015596330275229341 +/- 0.002757371614730918,0.0021245774987928233 +/- 0.0009462055983710967,0.04089811685176241 +/- 0.003581300172049946,-0.0020762916465475677 +/- 0.0017010057898414661,-0.051231289232254965 +/- 0.0038231297376759964,0.03220666344760984 +/- 0.002306123406327291,0.0020280057943022458 +/- 0.0013623115383549786,-0.011395461129888962 +/- 0.002117982829498915,0.023466924191211946 +/- 0.0031382089443306206,0.0041525832930951025 +/- 0.0020508701672231097,0.0041525832930951025 +/- 0.0020508701672231097,-0.00038628681796235573 +/- 0.0007725736359246698,0.0015451472718493232 +/- 0.0004209463006799477,-0.0052631578947368585 +/- 0.0013563082477246087,0.0012554321583775562 +/- 0.0007542491236993356,-0.002945436986962835 +/- 0.0010893784811857308,-0.0009657170449058561 +/- 0.0012023080249144254,-9.657170449057783e-05 +/- 0.00019314340898115567,0.03399323998068564 +/- 0.0043414325046815935,-0.0008691453404152671 +/- 0.001412722244164926,-0.004587155963302792 +/- 0.0019702757859104947,-0.0034282955094157574 +/- 0.0010893784811857442,-0.0025591501690004903 +/- 0.0011021450710297716,0.0002897151134717335 +/- 0.0006549811668880001,-4.828585224530002e-05 +/- 0.00045552781902735104,-4.828585224530002e-05 +/- 0.00045552781902735104,0.01564461612747463 +/- 0.0039711994582234756,0.0040560115886045245 +/- 0.0011866929722302774,4.828585224526671e-05 +/- 0.0012110030134219435,-0.0004828585224529447 +/- 0.0009161596311448743,-0.00014485755673586674 +/- 0.0002212735729094899,0.0014485755673587452 +/- 0.001259140976379087,0.0009657170449058117 +/- 0.0007161949287393177,-0.002945436986962824 +/- 0.0008208594881699455,0.0020280057943022566 +/- 0.00042094630067992476,-0.0022694350555287346 +/- 0.0008916554955393075,-0.0002897151134717335 +/- 0.00023655139959275856,-0.005408015451472736 +/- 0.001683785202719726,-0.0015934331240946675 +/- 0.0006496197029007281,-0.0003380009657170446 +/- 0.0004345726702076323,-0.0014002897151134896 +/- 0.0005484218585997394,-0.00028971511347176683 +/- 0.0006549811668880017,-0.000241429261226489 +/- 0.0008432761562806732,0.000820859488169956 +/- 0.0012784357600071198,-0.001014002897151156 +/- 0.0008758260331828653,-0.0009174311926605672 +/- 0.0008758260331828684,-0.00014485755673587786 +/- 0.0005311443746981952,-0.0032834379526798683 +/- 0.0010753769894408472,-0.000917431192660556 +/- 0.000976520927868501,0.0009174311926605117 +/- 0.00033800096571705735,0.0031868662481892573 +/- 0.0014517910553715977,0.007098020280057937 +/- 0.001659376173581799,0.014630613230323507 +/- 0.0013835392353350505
