,F1 Score,Accuracy,mAUC,mAP,mAUPRC,Kappa,mTPR@1%FPR,mTPR@5%FPR,mEER,Fitted Models,Test IX
0,0.665366000190728,0.33334763440657994,0.5985936436913959,0.3740139545819014,0.3738821157138333,0.0013951671507358432,0.1637868227289613,0.07042843099086075,0.432768670348694,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[  2646   2647   2648 ... 208122 208123 208124]
1,0.48384497502410145,0.3308393306214617,0.6860274146466617,0.46159325122923506,0.4614842678943889,-0.0055414383558163305,0.24799817263287383,0.13693704317694946,0.35091568890458685,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[ 13816  13817  13818 ... 203665 203666 203667]
2,0.7326099804503513,0.3333333333333333,0.5002853715576668,0.3363399898661396,0.3361945955077457,0.0,0.09516176475870199,0.044899367636721366,0.49639372986259245,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[ 35975  35976  35977 ... 183381 183382 183383]
3,0.6484944205773432,0.32521702700942196,0.561184336140114,0.3541100730546716,0.35402430569900706,-0.02529057283627223,0.10466604913569029,0.04063965183190197,0.44210333753849573,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[  4904   4905   4906 ... 214841 214842 214843]
4,0.5755035322848712,0.3763224077302347,0.6777030711647276,0.46557596526340794,0.46541214728414215,0.11998818701305025,0.22968196107493924,0.14141931461549137,0.3577145103126294,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[     0      1      2 ... 212597 212598 212599]
5,0.6284300605372759,0.3329173686071421,0.6061872179709821,0.3932507302676464,0.39302089893519804,-0.0015815750505843162,0.17308878100051137,0.10147472037538692,0.4262857109204284,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[  1186   1187   1188 ... 217074 217075 217076]
6,0.6616467385843375,0.33043372806200594,0.5798233334028254,0.35948646230445375,0.3593376584260087,-0.011013507426639091,0.1293291348802503,0.05469396002613754,0.43429687599800254,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[  6102   6103   6104 ... 194752 194753 194754]
7,0.5245416650842298,0.3292805726169034,0.606936177284728,0.3924198863527493,0.39228185704816676,-0.012122103464643708,0.1599850169185823,0.07637003816582642,0.4136230701804597,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[ 12546  12547  12548 ... 210361 210362 210363]
8,0.741394164101119,0.33170610928457406,0.5159952523271837,0.3415127198953103,0.34141204812892484,-0.006826921082166315,0.11997743339496818,0.07341393327236118,0.49504027624276237,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[ 19617  19618  19619 ... 182167 182168 182169]
9,0.6580481605763805,0.33329281879874406,0.5902967537074196,0.3680358464645443,0.36787059778574904,-0.00014793816206326582,0.14867790697209998,0.06896694657860374,0.4390460699036529,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[ 33497  33498  33499 ... 201473 201474 201475]
