,bvp_rms,hrv_mean,hrv_sum,bvp_std,hrv_rms,accy_perm_entropy,accz_perm_entropy,accz_energy,accx_energy,accz_lineintegral,hrv_std,scl_energy,accz_rms,hrv_n_above_mean,hrv_n_below_mean,hrv_min,accy_rms,hrv_iqr_5_95,hrv_energy,scr_rms,hrv_lineintegral,accx_rms,hrv_pct_95,accy_pct_95,accx_max,bvp_lineintegral,hrv_pct_5,hrv_max,accy_energy,accy_peaks,scl_std,bvp_min,scr_iqr_5_95,bvp_pct_5,scr_pct_95,bvp_iqr_5_95,scl_svd_entropy,bvp_pct_95,accz_ptp,bvp_peaks,accz_min,accx_ptp,accx_std,accz_peaks,scl_pct_5,accz_pct_95,accz_n_sign_changes,accy_min,accx_skewness,bvp_n_sign_changes,scl_n_sign_changes,accx_perm_entropy,scl_ptp,scl_sum,scl_mean,accx_n_above_mean,bvp_n_above_mean,bvp_n_below_mean,scl_min,accy_pct_5,accz_kurtosis,accz_skewness,scl_iqr,accx_peaks,bvp_skewness,accy_svd_entropy,accz_std,hrv_svd_entropy,accy_skewness,accy_lineintegral,accz_n_below_mean,accy_n_above_mean,accz_n_above_mean,bvp_ptp,bvp_kurtosis,scl_rms,bvp_svd_entropy,accy_ptp,accx_kurtosis,accy_iqr,accy_std,scr_entropy,accz_iqr_5_95,hrv_perm_entropy,scr_perm_entropy,scr_lineintegral,hrv_entropy,hrv_ptp,hrv_iqr,accy_n_below_mean,scr_svd_entropy,accz_sum,accz_mean,hrv_skewness,accz_svd_entropy,accy_n_sign_changes,scr_skewness,accz_max,scr_pct_5,accz_pct_5,accx_iqr,accy_kurtosis,accx_iqr_5_95,bvp_entropy,scl_peaks,hrv_n_sign_changes,bvp_sum,bvp_mean,scr_n_above_mean,scr_n_below_mean,scr_kurtosis,scr_min,accz_iqr,hrv_kurtosis,scl_pct_95,scl_max,hrv_peaks,accx_n_sign_changes,scl_kurtosis,scl_n_above_mean,scl_n_below_mean,bvp_perm_entropy,scr_n_sign_changes,accy_mean,accy_sum,scl_perm_entropy,scr_energy,accx_n_below_mean,accx_lineintegral,scr_peaks,accx_min,scl_skewness,scl_lineintegral,scr_max,accz_entropy,scr_ptp,accx_pct_5,scr_std,scl_iqr_5_95,scr_mean,scr_sum,scr_iqr,accx_svd_entropy,accx_pct_95,accy_entropy,accy_max,accx_sum,accx_mean,scl_entropy,bvp_energy,bvp_max,accx_entropy,bvp_iqr,accy_iqr_5_95
0,0.4232372351510941 +/- 0.007214787958748472,0.34022229940951715 +/- 0.00700952972233781,0.34022229940951715 +/- 0.00700952972233781,0.24890587009378257 +/- 0.008739244934662738,0.24039597082320247 +/- 0.006021065434556375,0.13987495658214652 +/- 0.00485298965843488,0.1342132684960055 +/- 0.006012543470399408,0.13386592566863492 +/- 0.004611164091775242,0.11344216741924278 +/- 0.004584925321292111,0.10910038207711008 +/- 0.00381903399205263,0.10086835706842652 +/- 0.005479216126908232,0.08763459534560608 +/- 0.0035287364551778427,0.07759638763459531 +/- 0.005154736077551696,0.06880861410211878 +/- 0.004910818340235436,0.06238277179576238 +/- 0.004985791418130786,0.060125043417853394 +/- 0.004209732018231642,0.05863146926015976 +/- 0.00279087314020154,0.051719346995484514 +/- 0.0031278216783196147,0.05092045849253209 +/- 0.002496039489158989,0.05081625564432093 +/- 0.00302427711719907,0.048732198680097226 +/- 0.002019672352915129,0.0483153872872525 +/- 0.0024778474229957183,0.047933310177144785 +/- 0.003811286342298089,0.04637026745397706 +/- 0.0025677540226851326,0.044147273358805104 +/- 0.003607853810233729,0.042306356373740826 +/- 0.003209116905161816,0.03796457103160816 +/- 0.0026409478159458767,0.037790899617922855 +/- 0.0027865468732381615,0.03463007988885025 +/- 0.0016369394467451437,0.03209447724904476 +/- 0.004590185074451337,0.03021882598124348 +/- 0.0014654409940763557,0.028898923237235107 +/- 0.0024892633368765412,0.02504341785342129 +/- 0.001549086705173865,0.02358457797846473 +/- 0.0015412787587588677,0.02334143799930529 +/- 0.0012211459417330345,0.021847863841611637 +/- 0.0017328891536320026,0.020944772490448037 +/- 0.0014984129635375555,0.019868009725599135 +/- 0.001559565426929035,0.016776658562000658 +/- 0.002839089418120124,0.01566516151441468 +/- 0.00261062277514604,0.014310524487669318 +/- 0.0027252581098899634,0.013025356026398005 +/- 0.002020866718692437,0.012851684612712733 +/- 0.0018379654818093747,0.012608544633553287 +/- 0.0022080187669764133,0.012261201806182676 +/- 0.0027789596997526427,0.010976033344911384 +/- 0.0011645053570156472,0.010072941993747798 +/- 0.0017227643998106565,0.009864536297325432 +/- 0.0017171527744783996,0.009412990621743611 +/- 0.0015951319907197075,0.008857242097950635 +/- 0.002148196748324593,0.008162556443209412 +/- 0.000868357068426524,0.00788468218131293 +/- 0.001389805420197474,0.007884682181312918 +/- 0.0009581878585712747,0.007502605071205271 +/- 0.0013470454622900416,0.007502605071205271 +/- 0.0013470454622900416,0.007502605071205237 +/- 0.0020025752421534678,0.006773185133726966 +/- 0.002176096576266372,0.006773185133726966 +/- 0.002176096576266372,0.005626953803403933 +/- 0.001191137770023116,0.005557485237929816 +/- 0.0034525248043873994,0.005105939562347994 +/- 0.001120685363313781,0.004307051059395583 +/- 0.0009346039629783764,0.0042723167766585135 +/- 0.000516362235057967,0.0041333796457103 +/- 0.001533431056244832,0.003924973949287913 +/- 0.0012907887583231837,0.0032650225772837493 +/- 0.002558103874890177,0.0028482111844390203 +/- 0.0013876335085403328,0.00274400833622781 +/- 0.0016618094774443527,0.0026050712052795855 +/- 0.001450962040583916,0.002361931226120162 +/- 0.0011287305876534835,0.0022924626606460217 +/- 0.0003867846031837453,0.002222994095171904 +/- 0.001779263421308183,0.0022229940951718928 +/- 0.0003867846031837333,0.0020840569642236683 +/- 0.0007118409701951913,0.0020145883987495285 +/- 0.00067352273114504,0.0019451198332754217 +/- 0.0008676621046750208,0.0019451198332754104 +/- 0.0014996202254201265,0.0018756512678012927 +/- 0.0004448158553270147,0.0018756512678012815 +/- 0.000934603962978378,0.0018409169850642226 +/- 0.0007617822924439456,0.0018061827023271749 +/- 0.0005557485237929844,0.001736714136853046 +/- 0.0009057592782497658,0.0017019798541159758 +/- 0.0009117335705735925,0.001563042723167718 +/- 0.0007327204970381869,0.0014588398749565633 +/- 0.0008479719080051185,0.0013546370267453645 +/- 0.000548097736646741,0.0013546370267453422 +/- 0.0007024573954899854,0.0013546370267453422 +/- 0.0012275510279313934,0.0012504341785341878 +/- 0.0007318967525427353,0.001042028482111823 +/- 0.0008508126928736343,0.0009725599166376941 +/- 0.0005770492436900393,0.0009030913511635541 +/- 0.0020443124653785508,0.0009030913511635541 +/- 0.0020443124653785508,0.0008336227856894252 +/- 0.0009216046656076195,0.0006252170892670717 +/- 0.004844903306471062,0.0006252170892670605 +/- 0.0016930958814802216,0.00045154567558177707 +/- 0.00044072863982109296,0.00045154567558176596 +/- 0.00027128342048996455,0.00038207711010764813 +/- 0.00024313997915941242,0.00017367141368526128 +/- 0.0005210142410559244,0.00013893713094821348 +/- 0.000779782713464525,3.4734282737025615e-05 +/- 0.0006672237829905642,3.473428273701451e-05 +/- 0.0003626365581421024,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-4.4408920985006264e-17 +/- 0.0005381011943323988,-4.4408920985006264e-17 +/- 0.0005381011943323988,-0.0001389371309482912 +/- 0.0007951040737936354,-0.0001389371309482912 +/- 0.0007951040737936354,-0.00020840569642240902 +/- 0.0009848868967528822,-0.00020840569642243122 +/- 0.00023040116640193333,-0.0003126085446335969 +/- 0.0013038085709707312,-0.000312608544633608 +/- 0.0008984034148230344,-0.0003473428273706558 +/- 0.0014236819403903606,-0.0003820771101077147 +/- 0.001401905944467568,-0.0004862799583189026 +/- 0.0013107302719078278,-0.0005210142410559615 +/- 0.0006451606676278728,-0.0007294199374783261 +/- 0.0009879446094705091,-0.0009030913511636318 +/- 0.0005643652938267189,-0.0009030913511636318 +/- 0.0005643652938267189,-0.0009378256339006907 +/- 0.0005822526785078041,-0.0009725599166377607 +/- 0.0006912034992057263,-0.0010072941993748198 +/- 0.0008138502614699362,-0.0010072941993748198 +/- 0.0008138502614699362,-0.0011114970475859854 +/- 0.0014801858806990217,-0.0014588398749565857 +/- 0.00037409967399333843,-0.0019451198332754772 +/- 0.0013911069395276749,-0.0020145883987495727 +/- 0.0006735227311450274,-0.0021535255296978306 +/- 0.0005335981763020942,-0.0021882598124349007 +/- 0.001995634931882361,-0.002917679749913182 +/- 0.001234900231652055,-0.002987148315387289 +/- 0.00023040116640188644,-0.003230288294546746 +/- 0.0006026172828377086,-0.003299756860020875 +/- 0.0016011713194326092,-0.003403959708232052 +/- 0.0005335981763021028,-0.0035081625564432396 +/- 0.0024631970338994686,-0.0035081625564432396 +/- 0.000963211158309276,-0.0036818339701285563 +/- 0.001225091496252058,-0.003959708232025039 +/- 0.0007318967525427354,-0.003959708232025039 +/- 0.0007318967525427354,-0.004098645362973297 +/- 0.0005770492436900488,-0.005036470996873943 +/- 0.0008821413754220424,-0.006981590830149387 +/- 0.0017467580355234628,-0.007051059395623516 +/- 0.0013898054201974602,-0.0071205279610976335 +/- 0.0006815358412764477,-0.007467870788468245 +/- 0.001941705433744183,-0.007467870788468245 +/- 0.001941705433744183,-0.008336227856894807 +/- 0.0010762023886648085,-0.00892671066342482 +/- 0.0015223763112755236,-0.009551927752691947 +/- 0.0016676073475731725,-0.010003473428273724 +/- 0.0013253757574393102,-0.010871830496700296 +/- 0.0032880360748979032,-0.011253907606807967 +/- 0.0015703583960343791
