,accy_pct_95,accy_energy,accx_perm_entropy,accz_mean,accz_sum,accy_max,bvp_iqr_5_95,accy_perm_entropy,bvp_n_below_mean,hrv_ptp,scl_std,accy_iqr_5_95,accx_rms,accx_pct_95,accy_iqr,accy_min,accz_pct_5,accz_lineintegral,bvp_kurtosis,accx_svd_entropy,accz_kurtosis,accz_pct_95,accx_std,accy_mean,accz_iqr,accy_rms,accz_perm_entropy,accy_ptp,scl_kurtosis,bvp_skewness,scl_ptp,scl_energy,hrv_max,scl_rms,accx_kurtosis,bvp_min,accx_n_above_mean,accz_min,accy_lineintegral,accx_n_sign_changes,scr_kurtosis,bvp_ptp,scl_perm_entropy,accx_pct_5,accy_skewness,accx_iqr,hrv_iqr,hrv_pct_5,hrv_iqr_5_95,hrv_perm_entropy,hrv_svd_entropy,hrv_n_sign_changes,hrv_rms,hrv_sum,hrv_n_below_mean,hrv_n_above_mean,hrv_std,accz_svd_entropy,bvp_pct_5,bvp_pct_95,bvp_entropy,bvp_perm_entropy,scl_mean,hrv_energy,hrv_min,accz_entropy,hrv_peaks,hrv_kurtosis,accy_sum,accx_entropy,accx_iqr_5_95,accz_energy,accy_entropy,accy_pct_5,scr_perm_entropy,accx_sum,accx_min,accy_kurtosis,accy_n_below_mean,accz_std,accy_n_above_mean,accy_peaks,accy_svd_entropy,accz_n_above_mean,accz_n_below_mean,accz_skewness,accz_ptp,accz_rms,accz_n_sign_changes,accz_iqr_5_95,bvp_mean,bvp_peaks,bvp_lineintegral,bvp_sum,bvp_n_sign_changes,scl_iqr,accx_ptp,scr_svd_entropy,accx_n_below_mean,accx_energy,accx_peaks,accx_lineintegral,accy_std,scr_n_sign_changes,scr_iqr,scr_entropy,scl_n_above_mean,scr_ptp,scr_std,scr_max,scr_mean,scl_svd_entropy,scr_pct_5,scr_pct_95,scr_n_above_mean,scr_rms,scr_peaks,scr_skewness,scr_sum,scr_energy,scr_n_below_mean,scr_iqr_5_95,bvp_iqr,scl_n_sign_changes,bvp_svd_entropy,scl_max,scl_min,bvp_n_above_mean,scl_lineintegral,scl_n_below_mean,scr_min,scl_sum,scl_skewness,scl_peaks,hrv_lineintegral,accx_mean,accx_max,bvp_energy,hrv_mean,accx_skewness,hrv_entropy,accz_peaks,bvp_std,hrv_pct_95,hrv_skewness,bvp_rms,scl_pct_5,scl_entropy,scr_lineintegral,bvp_max,accy_n_sign_changes,scl_pct_95,accz_max,scl_iqr_5_95
0,0.12280645161290318 +/- 0.005372783767380755,0.003935483870967727 +/- 0.0015855749325734878,0.06748387096774192 +/- 0.0035507323627914926,0.0 +/- 0.0,0.0 +/- 0.0,0.0704516129032258 +/- 0.003959209288404208,0.033870967741935466 +/- 0.003833148587745265,0.04590322580645158 +/- 0.004198632154249928,-0.000290322580645197 +/- 9.6774193548399e-05,0.0013548387096773973 +/- 0.00037619044482873156,0.0 +/- 0.0,0.07641935483870965 +/- 0.00463989396699688,0.008354838709677403 +/- 0.0015500662937721107,0.0008387096774193137 +/- 0.0004827945015192316,0.0 +/- 0.0,0.0 +/- 0.0,0.011935483870967711 +/- 0.0016064386578050103,0.0 +/- 0.0,0.004645161290322564 +/- 0.0009032258064516058,0.013999999999999967 +/- 0.0018316218795584969,0.0 +/- 0.0,-0.000129032258064532 +/- 0.00015803159630861156,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.006129032258064504 +/- 0.000776877069599511,0.0 +/- 0.0,0.0 +/- 0.0,-0.0004516129032258065 +/- 0.0003592106040535242,6.45161290322438e-05 +/- 0.0001290322580644876,0.0 +/- 0.0,0.0016774193548386939 +/- 0.0025919108937549158,0.0 +/- 0.0,9.67741935483657e-05 +/- 0.00014782502241789762,0.0029999999999999805 +/- 0.001973023055919121,0.0 +/- 0.0,0.028387096774193522 +/- 0.005797484114713369,-0.0010645161290322557 +/- 0.000677419354838701,0.002677419354838684 +/- 0.0010307448586239006,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.000129032258064532 +/- 0.00015803159630861156,0.0004838709677419062 +/- 0.0003884385347997624,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.000709677419354815 +/- 0.00024139725075963882,-3.225806451616631e-05 +/- 0.0002679556084812171,0.0013225806451612643 +/- 0.0003663811836000207,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,9.67741935483657e-05 +/- 0.00014782502241789762,0.0 +/- 0.0,0.0 +/- 0.0,0.0021290322580645115 +/- 0.0010620695247196346,0.0 +/- 0.0,0.010354838709677383 +/- 0.0019645664488496983,0.0 +/- 0.0,0.0 +/- 0.0,0.0011290322580644885 +/- 0.0005049185755644847,0.0 +/- 0.0,0.00032258064516125227 +/- 0.00028852490032255177,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.008870967741935454 +/- 0.003618802786947927,0.0 +/- 0.0,0.0002258064516128644 +/- 0.00020655239475587522,0.0 +/- 0.0,0.0 +/- 0.0,0.003419354838709665 +/- 0.0010118959446037412,0.0020322580645160903 +/- 0.0005779507376506119,0.003451612903225787 +/- 0.0013067502645502632,0.0 +/- 0.0,-0.0010645161290322557 +/- 0.0003548387096774287,0.0 +/- 0.0,0.0018709677419354587 +/- 0.0016811373188123106,0.0005161290322580503 +/- 0.001331597899390315,0.0009354838709677238 +/- 0.0011216347516589521,-0.0004516129032258287 +/- 0.00021397579292613432,0.005999999999999961 +/- 0.002444812299547921,0.0076451612903225665 +/- 0.0024055520241938132,0.0 +/- 0.0,0.010322580645161273 +/- 0.0012983620514514793,0.0 +/- 0.0,-6.4516129032266e-05 +/- 0.000129032258064532,0.001645161290322572 +/- 0.0006835361322715292,0.0 +/- 0.0,3.22580645161219e-05 +/- 9.677419354836571e-05,0.0 +/- 0.0,0.0 +/- 0.0,-0.0013870967741935636 +/- 0.0012330009582978447,0.017258064516129 +/- 0.0023362055559354666,0.04187096774193547 +/- 0.0033733977967487262,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.000709677419354815 +/- 0.0009869070026308669,0.0 +/- 0.0,0.0022258064516128885 +/- 0.0008217896259907766,0.02167741935483869 +/- 0.0017774164276072083,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.001129032258064544 +/- 0.00021639367524194176,0.0 +/- 0.0,-3.2258064516144104e-05 +/- 0.0002679556084812064,0.0 +/- 0.0,0.0020967741935483896 +/- 0.0007934434758870227,0.0 +/- 0.0,-9.6774193548399e-05 +/- 0.0002519435379324611,-0.0002580645161290418 +/- 0.001312709028991995,0.0 +/- 0.0,-0.00032258064516133 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.006419354838709657 +/- 0.0007828813612588024,0.0003870967741935183 +/- 0.0008006241061929513,0.0 +/- 0.0,0.0 +/- 0.0,0.0001290322580644876 +/- 0.00015803159630855718,0.0 +/- 0.0,0.0040322580645161255 +/- 0.0007934434758870092,0.0 +/- 0.0,0.02487096774193547 +/- 0.0026539978286550447,0.0 +/- 0.0,-0.0010322580645161338 +/- 0.0004029030966708624,-0.012258064516129064 +/- 0.001360969232885748,0.0006129032258064271 +/- 0.0016222310917006666,0.004096774193548369 +/- 0.0010800431640505227,0.0 +/- 0.0,0.0013870967741935413 +/- 0.0014357556828559917,0.0 +/- 0.0,-0.0018064516129032483 +/- 0.0016077336508873662,0.0 +/- 0.0
