,accy_pct_95,accy_max,bvp_n_below_mean,accx_perm_entropy,bvp_perm_entropy,bvp_max,accx_n_above_mean,bvp_kurtosis,accz_entropy,accz_ptp,accz_lineintegral,accz_pct_5,accy_iqr,accy_ptp,accy_iqr_5_95,scr_max,hrv_rms,scr_pct_95,accx_svd_entropy,accz_max,scl_ptp,accz_iqr_5_95,hrv_energy,scr_energy,scr_pct_5,accz_skewness,hrv_lineintegral,scr_std,accz_kurtosis,scr_sum,scl_std,accy_mean,accx_energy,scr_n_below_mean,accx_iqr_5_95,accx_iqr,accx_n_sign_changes,accz_svd_entropy,accy_std,scl_svd_entropy,accz_n_above_mean,accy_n_sign_changes,scl_lineintegral,bvp_svd_entropy,bvp_skewness,accz_iqr,hrv_perm_entropy,hrv_n_below_mean,hrv_std,scr_entropy,scl_n_below_mean,accx_max,accy_kurtosis,accy_min,hrv_kurtosis,hrv_n_sign_changes,scr_min,bvp_sum,scr_n_sign_changes,scr_n_above_mean,scr_ptp,scr_skewness,scr_kurtosis,scl_n_above_mean,scl_n_sign_changes,scr_peaks,bvp_entropy,scl_peaks,bvp_mean,accx_ptp,scr_perm_entropy,hrv_svd_entropy,accy_n_below_mean,accx_n_below_mean,scl_perm_entropy,accz_peaks,scl_kurtosis,accx_skewness,hrv_peaks,accz_std,bvp_pct_5,scr_rms,accz_min,accy_skewness,hrv_pct_5,hrv_mean,scr_mean,accz_n_sign_changes,bvp_energy,accz_n_below_mean,accx_entropy,scl_pct_95,bvp_n_sign_changes,scr_iqr,accy_rms,scl_min,accy_entropy,accx_peaks,accy_pct_5,accx_lineintegral,scl_iqr_5_95,hrv_iqr,scl_entropy,scr_iqr_5_95,accy_energy,accx_kurtosis,scl_iqr,bvp_lineintegral,scl_skewness,accy_peaks,accx_std,hrv_ptp,accx_min,hrv_max,scr_svd_entropy,hrv_n_above_mean,bvp_iqr,hrv_entropy,accy_svd_entropy,hrv_min,accy_lineintegral,scr_lineintegral,scl_rms,scl_mean,scl_pct_5,accy_n_above_mean,hrv_skewness,accy_sum,accz_perm_entropy,accz_pct_95,hrv_iqr_5_95,hrv_sum,scl_sum,accy_perm_entropy,hrv_pct_95,scl_energy,bvp_peaks,scl_max,bvp_pct_95,bvp_rms,bvp_ptp,bvp_n_above_mean,accx_mean,bvp_std,bvp_iqr_5_95,accx_pct_95,accx_rms,accx_sum,accz_energy,accz_rms,bvp_min,accx_pct_5,accz_mean,accz_sum
0,0.002308265078183225 +/- 0.0021047347766347626,0.003909158600148954 +/- 0.0024540809378521115,-0.0029039463886820103 +/- 0.0008457048914073572,-0.0005584512285926379 +/- 0.0008028242238587916,-0.001675353685778036 +/- 0.0009157389334511634,-0.003574087862993258 +/- 0.0011678620358420088,-0.0013030528667162256 +/- 0.0007305069571984003,0.0004095309009680026 +/- 0.00042285244570365805,-0.0011541325390915125 +/- 0.0007529318099834955,-0.0013402829486224067 +/- 0.0005815524702834574,-0.0012658227848100557 +/- 0.0007103046920453767,-0.002271034996276933 +/- 0.001819709517475794,-0.00014892032762464646 +/- 0.0012257689972564488,0.0009307520476545372 +/- 0.0013855393943357141,0.002531645569620311 +/- 0.0009389069406492017,-0.0003350707371555628 +/- 0.0009484541476438367,-0.003201787043931459 +/- 0.0006274124924182093,-0.0012285927029038746 +/- 0.0005779662954676003,0.0010796723752792615 +/- 0.0007342919926774285,-0.0002606105733432118 +/- 0.0013325041078311988,0.0004467609828741947 +/- 0.000721918072586185,-0.0008935219657482451 +/- 0.0005572088438978268,-0.0017125837676842171 +/- 0.0005815524702834574,-0.0016381236038718549 +/- 0.0006274124924182093,-7.446016381229548e-05 +/- 0.00046500357396857543,0.00011169024571854314 +/- 0.00017060966846448044,-0.0004095309009679249 +/- 0.00048399106478030744,-0.0017125837676842171 +/- 0.0005317519306435602,-0.0007818317200297131 +/- 0.0008399489331852812,-0.0006329113924049779 +/- 0.0008165194415287057,0.0005956813104989079 +/- 0.0009300071479372114,0.0020848845867461386 +/- 0.0021721447722732484,-0.00182427401340276 +/- 0.0007342919926774562,0.0001489203276247353 +/- 0.0002469564251939807,-0.0025316455696202 +/- 0.00046500357396861815,0.00014892032762472417 +/- 0.00018238940750433613,0.002717795979151216 +/- 0.0009857187114574854,0.0011169024571854314 +/- 0.0008966191048989256,0.00018615040953092742 +/- 0.0005584512285926787,-0.0007818317200297021 +/- 0.0003512278902478092,-0.0009679821295606073 +/- 0.00053175193064354,3.723008190621435e-05 +/- 0.0006955153273368825,-0.0013402829486224067 +/- 0.0007666143068493845,-0.0013402829486224067 +/- 0.0005572088438978447,0.0012285927029039745 +/- 0.0007267022075928363,-0.0010796723752791615 +/- 0.0008232816227660302,0.0 +/- 0.0,-0.00014892032762467978 +/- 0.00018238940750428173,-0.0002606105733432007 +/- 0.00023838883981502944,3.7230081906181044e-05 +/- 0.00011169024571854314,-0.00048399106478025367 +/- 0.00023838883981505544,0.0002978406552494706 +/- 0.0005471682225129811,-0.0014519731943409496 +/- 0.00035122789024783396,0.005770662695457984 +/- 0.001444316064130358,-7.446016381233989e-05 +/- 0.00014892032762467978,0.0 +/- 0.0,0.0 +/- 0.0,3.7230081906181044e-05 +/- 0.00011169024571854314,0.0 +/- 0.0,1.1102230246251566e-17 +/- 0.0001664979879001867,-0.0023827252419954758 +/- 0.000835813265846767,-0.00022338049143703076 +/- 0.000246956425193954,-0.0003350707371555739 +/- 0.000351227890247781,-0.0017870439314965792 +/- 0.0004650035739686181,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-7.446016381233989e-05 +/- 0.00014892032762467978,0.000670141474311281 +/- 0.0009821970184864326,-0.0014892032762471308 +/- 0.0003329959758004231,-0.000595681310498819 +/- 0.0005050134015729633,-0.0018987341772151224 +/- 0.0004228524457036786,0.0 +/- 0.0,-0.0003350707371555739 +/- 0.00042285244570363457,-0.0007446016381235209 +/- 0.00055221135421412,-0.00014892032762469086 +/- 0.0002469564251939573,7.44601638123843e-05 +/- 0.0002786044219488867,0.00011169024571854314 +/- 0.00017060966846448044,0.002568875651526481 +/- 0.0013262481854472812,-0.00037230081906172165 +/- 0.0008810245395531644,-0.0001861504095308386 +/- 0.000730506957198355,0.0020476545048399575 +/- 0.0011684553109810555,-0.0020476545048398465 +/- 0.00038149481630528044,-0.0014892032762471418 +/- 0.000725747903559857,-0.002457185405807838 +/- 0.0007844865043077424,-0.002606105733432562 +/- 0.0009270215635137019,0.00249441548771413 +/- 0.0009857187114574854,-0.0009679821295606073 +/- 0.0005815524702834318,-0.0005584512285926047 +/- 0.00018615040953090525,-0.0004095309009679138 +/- 0.0005874807832486474,0.001600893521965785 +/- 0.0006874975916835373,-0.002568875651526381 +/- 0.0008562918838421641,-0.0029411764705881915 +/- 0.0006544451165765952,0.002271034996277044 +/- 0.0009913273980412995,-0.0018615040953089523 +/- 0.0009270215635136796,0.0004095309009679915 +/- 0.00030925628678027796,-0.00048399106478028695 +/- 0.0011420596910035536,0.0002978406552494706 +/- 0.0009240263325384069,-0.004169769173492144 +/- 0.0011511261975979334,-0.002606105733432562 +/- 0.0010661073018076457,2.2204460492503132e-17 +/- 0.00023546371259627552,-0.00022338049143701965 +/- 0.0005815524702834048,-0.0036113179448994392 +/- 0.0007638974135771793,-0.0016381236038718661 +/- 0.0011559325909352286,3.723008190620325e-05 +/- 0.0002606105733432324,-0.0028294862248696485 +/- 0.0008683472665443684,-0.0005212211466864569 +/- 0.0006905151523079178,-7.446016381233989e-05 +/- 0.00014892032762467978,-0.0016381236038718549 +/- 0.0007483153850425256,-0.0018615040953089412 +/- 0.000440512269776601,-0.0017125837676842171 +/- 0.0006701414743112589,0.00033507073715562943 +/- 0.0005118290053934413,0.0007073715562174621 +/- 0.0007529318099834808,-0.0004839910647802759 +/- 0.000472396781103822,0.0 +/- 0.0,-0.0013030528667162256 +/- 0.0005827429576507404,-0.0010424422933729804 +/- 0.0006405305485511794,-0.0002606105733432007 +/- 0.000601470380543657,-0.004616530156366305 +/- 0.000649128658755098,-0.0039091586001488874 +/- 0.0007853694381879684,-0.003350707371556183 +/- 0.0008156702271112118,0.001526433358153434 +/- 0.0007888912918993618,-0.0007818317200297021 +/- 0.0005382290504393392,0.0002606105733433006 +/- 0.0006240898962859088,-0.0018987341772151224 +/- 0.0008062698372192186,0.00044676098287417255 +/- 0.00027860442194892237,0.009568131049888361 +/- 0.0015711800332099074,0.008674609084140038 +/- 0.002447293883774369,0.0023454951600894057 +/- 0.0006240898962859491,-0.0004839910647802759 +/- 0.0005534649570855423,-0.0014892032762471418 +/- 0.0006659919516008213,-0.0010796723752791615 +/- 0.0008232816227660302,0.0008562918838421862 +/- 0.001383537168731345,-0.00048399106478028695 +/- 0.000865949616501312,-0.001749813849590398 +/- 0.0005278275085166846,-0.0012658227848100557 +/- 0.0009149818114254997,-0.0008190618019359164 +/- 0.0009089021307321909,-0.0021593447505583894 +/- 0.0008778723844044575,-0.001973194341027484 +/- 0.0006459177800781038,-0.0016381236038718661 +/- 0.0008358132658467453,-0.00435591958302306 +/- 0.0006459177800780827,-0.0003723008190617327 +/- 0.0006864887905653412,-0.0020104244229336653 +/- 0.0005572088438978446,0.0010424422933730693 +/- 0.0009821970184864647,-0.00014892032762467978 +/- 0.0010017590504149952,0.0014892032762472418 +/- 0.0006003170326357955,-0.0007073715562173621 +/- 0.000991327398041259,0.0002606105733433006 +/- 0.0005534649570855481,-0.002457185405807838 +/- 0.0007844865043077424,0.0001489203276247575 +/- 0.0006491286587550953,0.004095309009679871 +/- 0.001552989844721823,0.00562174236783326 +/- 0.0015118347359826402,0.000483991064780398 +/- 0.0013325041078312001
