,accy_pct_95,accx_perm_entropy,accy_rms,accy_iqr,bvp_n_above_mean,accy_energy,accy_max,accz_min,bvp_kurtosis,scr_ptp,accx_std,hrv_energy,hrv_sum,accz_pct_5,accx_iqr,accy_mean,bvp_min,scl_kurtosis,accx_iqr_5_95,accx_kurtosis,bvp_energy,accx_ptp,scr_max,accz_n_sign_changes,accz_iqr_5_95,scr_energy,accy_pct_5,scr_iqr_5_95,bvp_n_below_mean,scr_lineintegral,scr_kurtosis,accy_n_sign_changes,bvp_peaks,scl_std,accy_entropy,bvp_iqr_5_95,accy_kurtosis,hrv_pct_5,accy_peaks,scr_std,scl_pct_95,accy_std,scl_perm_entropy,scr_pct_5,hrv_n_sign_changes,hrv_peaks,hrv_skewness,hrv_n_below_mean,hrv_kurtosis,scr_entropy,bvp_entropy,bvp_sum,bvp_mean,scl_peaks,scr_n_below_mean,scl_n_sign_changes,scl_n_below_mean,scr_peaks,accz_peaks,scr_perm_entropy,scr_n_sign_changes,scr_min,accx_n_below_mean,accz_kurtosis,accz_n_below_mean,scr_mean,accy_iqr_5_95,hrv_perm_entropy,accx_n_sign_changes,bvp_max,accx_entropy,hrv_n_above_mean,bvp_pct_95,accz_n_above_mean,accy_svd_entropy,accy_skewness,scr_rms,scl_iqr_5_95,scr_svd_entropy,accx_n_above_mean,bvp_iqr,accy_n_below_mean,bvp_std,bvp_perm_entropy,hrv_svd_entropy,accx_skewness,accy_n_above_mean,scl_skewness,accz_ptp,accx_svd_entropy,accz_svd_entropy,scr_skewness,bvp_pct_5,bvp_lineintegral,hrv_ptp,accz_entropy,accx_pct_95,scl_pct_5,hrv_max,scr_iqr,accx_peaks,scl_n_above_mean,bvp_rms,scr_n_above_mean,hrv_iqr,scr_pct_95,hrv_lineintegral,accz_skewness,accz_lineintegral,scr_sum,hrv_pct_95,accz_pct_95,scl_ptp,bvp_svd_entropy,hrv_entropy,accz_std,scl_rms,accz_iqr,accy_min,accx_lineintegral,scl_iqr,accy_ptp,hrv_min,scl_max,hrv_mean,hrv_std,scl_svd_entropy,accz_max,accz_perm_entropy,accx_min,accx_energy,bvp_ptp,scl_min,bvp_skewness,accx_max,scl_lineintegral,accy_lineintegral,accx_mean,hrv_iqr_5_95,bvp_n_sign_changes,accy_sum,hrv_rms,accx_rms,scl_sum,scl_energy,accz_mean,scl_entropy,accz_sum,scl_mean,accz_energy,accy_perm_entropy,accz_rms,accx_pct_5,accx_sum
0,-0.011645161290322614 +/- 0.0024458761402925545,-0.0020645161290322677 +/- 0.0016836114000903088,-0.009129032258064529 +/- 0.0009354838709677382,-0.0013870967741935636 +/- 0.0009465419839433114,0.0015483870967741731 +/- 0.0007184212081070992,-0.007903225806451619 +/- 0.0010327619737794888,-0.00406451612903227 +/- 0.001307944189207315,0.005580645161290321 +/- 0.0018701332955659076,-0.0008387096774193469 +/- 0.0006154446460754431,-0.0027096774193548613 +/- 0.000980560267972276,-0.0025806451612903625 +/- 0.00043278735048383387,0.0035483870967741747 +/- 0.0007355970484510596,-0.0006129032258064493 +/- 0.0007277751079147478,-0.003451612903225809 +/- 0.0015937573325207211,-0.0020967741935484117 +/- 0.00038843853479974855,-0.02116129032258065 +/- 0.0012675408196379666,0.002064516129032257 +/- 0.00032896900087695294,-6.4516129032266e-05 +/- 0.000129032258064532,0.0002258064516129199 +/- 0.0008661755859417713,-0.000935483870967746 +/- 0.0005090236721954881,-0.0003870967741935516 +/- 0.00047409478892576526,0.0005161290322580725 +/- 0.0005038870758649364,-0.003000000000000014 +/- 0.0010205994851326707,6.4516129032266e-05 +/- 0.0005161290322580656,-0.005096774193548414 +/- 0.0005359112169624703,-0.0006774193548387042 +/- 0.00026795560848123177,-0.025774193548387114 +/- 0.0007828813612588249,-0.0011935483870967767 +/- 0.0009682794206324937,0.002354838709677398 +/- 0.0008898783370409037,-0.0015806451612903282 +/- 0.0014386518142566356,0.0003225806451612967 +/- 0.00024986989330369203,-0.0018709677419355031 +/- 0.0008135174330915285,-0.0012580645161290316 +/- 0.0008828343344131593,-0.0007741935483871143 +/- 0.0006321263852343829,-0.0001612903225806317 +/- 0.0003884385347997578,0.0014193548387096521 +/- 0.0006321263852343568,0.0005161290322580614 +/- 0.0005038870758649406,-0.0007419354838709591 +/- 0.0005956833971812879,-0.0009354838709677571 +/- 0.0006835361322715303,-0.0012258064516129097 +/- 0.0005359112169624582,0.0003870967741935405 +/- 0.0008135174330915056,-0.0023225806451613205 +/- 0.0008006241061929881,-0.0001612903225806539 +/- 0.0002600728305902871,0.0019032258064515916 +/- 0.00030432197200182454,0.0 +/- 0.0,0.0006774193548387042 +/- 0.0003663811836000021,0.0002903225806451526 +/- 0.0004193548387096829,0.0004516129032258176 +/- 0.0002580645161290168,0.000161290322580665 +/- 0.00026007283059030777,0.000129032258064532 +/- 0.00015803159630861156,0.0 +/- 0.0,-3.2258064516133e-05 +/- 0.00017371499377855375,0.0 +/- 0.0,0.0 +/- 0.0,0.000258064516129064 +/- 0.00012903225806453202,-0.0003225806451613078 +/- 0.0002498698933037064,9.6774193548399e-05 +/- 0.0002519435379325037,0.0 +/- 0.0,-0.0002580645161290307 +/- 0.0007184212081071053,-9.6774193548399e-05 +/- 0.00035483870967742263,0.0 +/- 0.0,0.0 +/- 0.0,0.0002258064516129088 +/- 0.00025194353793246677,-0.0013225806451612975 +/- 0.00048815309517487857,-0.000903225806451613 +/- 0.00019354838709679799,0.0001935483870967758 +/- 0.0006483790723303836,0.0002580645161290196 +/- 0.001179075282741743,-0.0001935483870967869 +/- 0.00021397579292615771,-0.0027096774193548613 +/- 0.0008436578600401203,-0.0015161290322580957 +/- 0.0007220332027612741,0.0003870967741935516 +/- 0.00037619044482872587,-3.2258064516133e-05 +/- 9.677419354839899e-05,-0.0012580645161290316 +/- 0.0005483870967741932,-0.0003225806451613078 +/- 0.00028852490032255177,-0.0012258064516129097 +/- 0.0006255070783763111,0.0006451612903225712 +/- 0.0007901579815429536,-0.0007741935483871254 +/- 0.0005436225660113749,0.0009999999999999788 +/- 0.0009725686084955619,0.00048387096774191727 +/- 0.000632948931301563,-0.0003870967741935627 +/- 0.00019354838709675362,-0.0007419354838709924 +/- 0.000577950737650612,-0.0006451612903225934 +/- 0.0005397806622800488,-3.22580645161219e-05 +/- 0.0006523789811663541,0.0007096774193548261 +/- 0.0004516129032257891,0.0018064516129032149 +/- 0.0002580645161290446,0.0009677419354838568 +/- 0.00040803582711848927,-0.0006774193548387153 +/- 0.0006681391992647737,6.4516129032266e-05 +/- 0.000193548387096798,-0.00829032258064517 +/- 0.0011635283094755706,0.004096774193548402 +/- 0.0005211449813356118,-0.0013548387096774194 +/- 0.0013971876017875946,6.4516129032266e-05 +/- 0.000129032258064532,0.0003225806451612856 +/- 0.0007213122508063633,0.0012258064516128763 +/- 0.0006735681618651829,-3.22580645161219e-05 +/- 0.0003937598585720497,0.0006451612903225823 +/- 0.0004997397866074056,-0.004903225806451616 +/- 0.001552414118131105,-0.002612903225806473 +/- 0.0007419354838709756,0.0039032258064515823 +/- 0.0007960621083389045,-0.0008387096774193581 +/- 0.0005624385733600822,0.0002258064516129199 +/- 0.0003548387096774095,-3.2258064516133e-05 +/- 9.677419354839899e-05,0.0001290322580644987 +/- 0.0007927874662867461,9.6774193548399e-05 +/- 0.0001478250224179485,-0.0005483870967741944 +/- 0.0002903225806451501,-0.0003870967741935516 +/- 0.00040290309667086774,0.0002903225806451637 +/- 0.0005290715957050578,0.0002903225806451526 +/- 0.0003663811836000197,-0.000935483870967746 +/- 0.0009618097752177893,0.00087096774193548 +/- 0.0008781069412139382,0.003677419354838707 +/- 0.0002580645161290418,0.003967741935483882 +/- 0.0008661755859417886,-0.0009032258064516352 +/- 0.0007606339433904409,-0.0006774193548387153 +/- 0.0005090236721954861,0.00064516129032256 +/- 0.0005770498006450911,-0.0006129032258064715 +/- 0.0007694748672178513,0.0003548387096774186 +/- 0.0003937598585720615,-0.004935483870967761 +/- 0.001384092771156457,-0.010451612903225826 +/- 0.0015348873875316647,-0.0017419354838709932 +/- 0.0006797195969582553,-0.0007096774193548483 +/- 0.0006255070783762939,-0.003741935483870995 +/- 0.0008679757449724904,0.0023225806451612763 +/- 0.0006419273787784731,-6.451612903227711e-05 +/- 0.0012393143685353772,0.0003548387096774297 +/- 0.000509023672195448,-0.0006129032258064604 +/- 0.0003663811836000177,-0.0010645161290322668 +/- 0.0007775465027867297,0.003677419354838707 +/- 0.0008312321759177506,0.0028709677419354817 +/- 0.0016286329756599078,0.0009032258064515907 +/- 0.0006419273787784519,-0.004483870967741954 +/- 0.0008709677419354849,0.003645161290322585 +/- 0.0007503034419105135,-0.0016774193548387273 +/- 0.0005734318978913327,0.0004193548387096513 +/- 0.000629652299869126,-0.0001935483870967758 +/- 0.0006483790723304001,0.0006774193548387042 +/- 0.0006196571842676777,0.0006129032258064381 +/- 0.0006362284813972803,0.0012903225806451535 +/- 0.0011808390463047237,0.0001290322580645209 +/- 0.0004827945015192064,0.0011935483870967433 +/- 0.000829352266592419,-0.011516129032258094 +/- 0.0016702701246451128,0.0005806451612903162 +/- 0.0006579380017538939,-0.0018709677419355031 +/- 0.0008510261908563219,-0.0013870967741935636 +/- 0.0005007798289116266,-0.0016774193548387162 +/- 0.0004955577901850717,0.004709677419354829 +/- 0.0008559031717046067,-0.0002258064516129088 +/- 0.000878106941213952,-0.002032258064516157 +/- 0.0010407913422517117,-0.002838709677419371 +/- 0.0009326988577290938,-0.001000000000000012 +/- 0.0009725686084955939,-0.005677419354838708 +/- 0.001920371105308027,-0.0012903225806451869 +/- 0.0007768770695995063,0.0029032258064515927 +/- 0.0016129032258064657,-0.002000000000000013 +/- 0.0007184212081070993
