,accy_pct_95,accy_energy,accx_perm_entropy,accz_mean,accz_sum,accy_max,bvp_iqr_5_95,accy_perm_entropy,bvp_n_below_mean,hrv_ptp,scl_std,accy_iqr_5_95,accx_rms,accx_pct_95,accy_iqr,accy_min,accz_pct_5,accz_lineintegral,bvp_kurtosis,accx_svd_entropy,accz_kurtosis,accz_pct_95,accx_std,accy_mean,accz_iqr,accy_rms,accz_perm_entropy,accy_ptp,scl_kurtosis,bvp_skewness,scl_ptp,scl_energy,hrv_max,scl_rms,accx_kurtosis,bvp_min,accx_n_above_mean,accz_min,accy_lineintegral,accx_n_sign_changes,scr_kurtosis,bvp_ptp,scl_perm_entropy,accx_pct_5,accy_skewness,accx_iqr,hrv_iqr,hrv_pct_5,hrv_iqr_5_95,hrv_perm_entropy,hrv_svd_entropy,hrv_n_sign_changes,hrv_rms,hrv_sum,hrv_n_below_mean,hrv_n_above_mean,hrv_std,accz_svd_entropy,bvp_pct_5,bvp_pct_95,bvp_entropy,bvp_perm_entropy,scl_mean,hrv_energy,hrv_min,accz_entropy,hrv_peaks,hrv_kurtosis,accy_sum,accx_entropy,accx_iqr_5_95,accz_energy,accy_entropy,accy_pct_5,scr_perm_entropy,accx_sum,accx_min,accy_kurtosis,accy_n_below_mean,accz_std,accy_n_above_mean,accy_peaks,accy_svd_entropy,accz_n_above_mean,accz_n_below_mean,accz_skewness,accz_ptp,accz_rms,accz_n_sign_changes,accz_iqr_5_95,bvp_mean,bvp_peaks,bvp_lineintegral,bvp_sum,bvp_n_sign_changes,scl_iqr,accx_ptp,scr_svd_entropy,accx_n_below_mean,accx_energy,accx_peaks,accx_lineintegral,accy_std,scr_n_sign_changes,scr_iqr,scr_entropy,scl_n_above_mean,scr_ptp,scr_std,scr_max,scr_mean,scl_svd_entropy,scr_pct_5,scr_pct_95,scr_n_above_mean,scr_rms,scr_peaks,scr_skewness,scr_sum,scr_energy,scr_n_below_mean,scr_iqr_5_95,bvp_iqr,scl_n_sign_changes,bvp_svd_entropy,scl_max,scl_min,bvp_n_above_mean,scl_lineintegral,scl_n_below_mean,scr_min,scl_sum,scl_skewness,scl_peaks,hrv_lineintegral,accx_mean,accx_max,bvp_energy,hrv_mean,accx_skewness,hrv_entropy,accz_peaks,bvp_std,hrv_pct_95,hrv_skewness,bvp_rms,scl_pct_5,scl_entropy,scr_lineintegral,bvp_max,accy_n_sign_changes,scl_pct_95,accz_max,scl_iqr_5_95
0,0.18748290013679886 +/- 0.006706635234886624,0.01378248974008205 +/- 0.0008924752633857484,0.05164158686730502 +/- 0.004069623742994137,0.007660738714090276 +/- 0.0010168309676688299,0.060807113543091616 +/- 0.004792356786758776,0.0020519835841312896 +/- 0.0007492784644393542,0.0008891928864568799 +/- 0.0009074212832709653,-0.002257181942544484 +/- 0.0019598561945135986,0.0015389876880984809 +/- 0.000653384855490518,0.0 +/- 0.0,0.0 +/- 0.0,0.11833105335157319 +/- 0.00445122281902162,3.419972640217317e-05 +/- 0.0010535514227598655,-0.0015047879616963077 +/- 0.0008944389077032931,0.0 +/- 0.0,0.0019493844049247254 +/- 0.0006127384701494031,0.0041723666210669915 +/- 0.0009648930218649734,0.0 +/- 0.0,-0.013885088919288658 +/- 0.0011767886822219745,0.005027359781121721 +/- 0.0011347920672392182,0.0 +/- 0.0,0.010191518467852245 +/- 0.0009403370099088723,0.002188782489740038 +/- 0.0007523939808481457,0.00030779753761968066 +/- 0.00023939808481532484,0.0 +/- 0.0,0.021956224350205167 +/- 0.0015806046522970363,0.00834473324213405 +/- 0.0018930714778519907,0.006668946648426799 +/- 0.0014848353861896296,0.0 +/- 0.0,-0.0010259917920656836 +/- 0.0009673143381485057,-0.00010259917920658612 +/- 0.00015672283498484004,0.0 +/- 0.0,0.001880984952120357 +/- 0.0006352317243846462,0.0 +/- 0.0,-0.002462380300957612 +/- 0.0007461499394415697,0.022093023255813936 +/- 0.001893071477851984,0.0 +/- 0.0,0.035909712722298204 +/- 0.004026282531535283,0.0 +/- 0.0,0.0010601915184678457 +/- 0.0004944197091245145,0.0 +/- 0.0,-0.02106703146374833 +/- 0.001326314598472324,0.0017441860465115977 +/- 0.0017931226715346583,0.0 +/- 0.0,-0.001983584131326954 +/- 0.0008891928864569226,0.0030437756497947777 +/- 0.0018946154561510972,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0008207934336525336 +/- 0.00043797019407883973,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.006429548563611475 +/- 0.0018276866232404254,0.0029411764705882027 +/- 0.0009575923392612936,0.04575923392612856 +/- 0.003297392829875218,0.0 +/- 0.0,-0.0029753761969904422 +/- 0.001049101344061402,0.0 +/- 0.0,0.0 +/- 0.0,0.0032831737346100897 +/- 0.00043797019407884326,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.004890560875512961 +/- 0.0010378926747943622,0.0 +/- 0.0,0.0 +/- 0.0,0.002428180574555372 +/- 0.0013803307845834673,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0006497948016416122 +/- 0.00010259917920655281,-0.009097127222982249 +/- 0.00038083203576131096,0.00037619699042404917 +/- 0.000539662579961,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.007216142270861803 +/- 0.001636234434186812,0.08488372093023254 +/- 0.00484092264821356,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.023461012311901473 +/- 0.0018109715861660352,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0029411764705882027 +/- 0.0005556797814388351,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.040766073871409014 +/- 0.002670208111620126,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0005813953488371992 +/- 0.00021898509703944678,0.00277017783857727 +/- 0.0004944197091245077,-3.4199726402206475e-05 +/- 0.0003570556261597461,0.00013679890560873708 +/- 0.00016754375805628282,0.002428180574555394 +/- 0.0006745240397850806,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.015287277701778356 +/- 0.003066744978083755,0.0 +/- 0.0,0.0 +/- 0.0,-0.015321477428180585 +/- 0.0012593674856034285,0.014056087551299567 +/- 0.0025613289115393703,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.020896032831737365 +/- 0.002270872134204366,0.0 +/- 0.0,0.0 +/- 0.0,-0.00318057455540357 +/- 0.00021898509703942076,6.839945280436854e-05 +/- 0.00013679890560873708,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0040013679890560485 +/- 0.001060191518467835,0.03286593707250339 +/- 0.004173067376286197,-0.00027359781121752966 +/- 0.0005026312741689164,0.0 +/- 0.0,-0.0003761969904241158 +/- 0.00044459644322845704,-0.019699042407660773 +/- 0.0015761584981946542,-3.4199726402195375e-05 +/- 0.00010259917920658612,0.0 +/- 0.0,0.0 +/- 0.0,-0.0003761969904241047 +/- 0.00032263957359974333,-0.002257181942544484 +/- 0.0015078938225067382,0.008789329685362501 +/- 0.0016044738858741231,0.0 +/- 0.0,-0.0022913816689466683 +/- 0.000852252790313083,-0.00010259917920659722 +/- 0.0004848648043351036,0.0 +/- 0.0,3.419972640218427e-05 +/- 0.00010259917920655281,0.004035567715458243 +/- 0.0013049783877112796,0.000683994528043741 +/- 0.0004588374782831197,0.0 +/- 0.0
