,accy_pct_5,accy_mean,accy_sum,accx_pct_95,accy_min,accz_iqr_5_95,accy_std,hrv_energy,accz_std,bvp_n_below_mean,accy_lineintegral,accz_ptp,accx_iqr,bvp_std,accz_svd_entropy,bvp_svd_entropy,hrv_mean,accy_skewness,accy_svd_entropy,scr_iqr,bvp_ptp,accx_entropy,accx_ptp,accx_sum,bvp_min,bvp_lineintegral,hrv_pct_5,hrv_min,scr_rms,accy_ptp,hrv_max,scl_n_sign_changes,accz_rms,accx_max,scr_entropy,scr_peaks,scr_iqr_5_95,scl_perm_entropy,hrv_peaks,hrv_skewness,accz_entropy,hrv_std,hrv_svd_entropy,hrv_n_sign_changes,hrv_n_below_mean,hrv_perm_entropy,scr_skewness,scr_min,scl_n_below_mean,scl_peaks,bvp_mean,bvp_kurtosis,hrv_kurtosis,hrv_iqr,accz_kurtosis,scr_perm_entropy,accx_mean,accx_skewness,accy_n_sign_changes,scr_sum,scr_n_above_mean,scr_n_below_mean,scr_n_sign_changes,accz_n_below_mean,scr_energy,scl_lineintegral,bvp_entropy,scr_kurtosis,bvp_energy,scl_kurtosis,scl_skewness,hrv_rms,hrv_iqr_5_95,bvp_pct_5,scl_mean,accy_kurtosis,bvp_iqr_5_95,bvp_sum,bvp_skewness,scr_std,hrv_pct_95,hrv_n_above_mean,scr_mean,scl_n_above_mean,accx_n_above_mean,accz_n_above_mean,accx_std,accz_pct_95,accy_entropy,scr_pct_5,scl_std,accx_kurtosis,scl_svd_entropy,accx_iqr_5_95,scl_rms,scr_pct_95,scr_ptp,scl_sum,accz_skewness,hrv_sum,scr_lineintegral,scl_entropy,accz_n_sign_changes,accz_iqr,scr_max,hrv_ptp,accy_iqr_5_95,bvp_iqr,accx_svd_entropy,hrv_lineintegral,accx_n_sign_changes,scl_min,bvp_rms,accz_peaks,bvp_peaks,scl_iqr,scl_iqr_5_95,accy_peaks,bvp_n_sign_changes,accx_n_below_mean,scl_max,accx_lineintegral,bvp_pct_95,hrv_entropy,scl_pct_95,accy_rms,scr_svd_entropy,scl_energy,accy_n_above_mean,accz_max,scl_ptp,scl_pct_5,bvp_perm_entropy,accx_min,accz_energy,bvp_max,accx_energy,accy_energy,accy_n_below_mean,accx_perm_entropy,accx_rms,accx_peaks,accz_perm_entropy,accy_iqr,accz_lineintegral,bvp_n_above_mean,accx_pct_5,accz_min,accz_sum,accy_perm_entropy,accz_mean,accy_pct_95,accy_max,accz_pct_5
0,0.001067415730337018 +/- 0.00039325842696626975,-0.0029213483146067866 +/- 0.0011458470817062505,-0.006741573033707915 +/- 0.0011784369080563358,0.0002808988764044673 +/- 0.0005756713913460283,0.0005617977528089568 +/- 0.0003553120966481123,-0.007584269662921384 +/- 0.0006764940774602305,-0.00011235955056181357 +/- 0.00022471910112362715,-0.0008988764044944308 +/- 0.00037265447082645496,-0.004325842696629256 +/- 0.000505617977528108,-5.617977528092899e-05 +/- 0.0003932584269663126,-0.0010112359550562334 +/- 0.00022471910112358272,-0.0012921348314607118 +/- 0.000359726080754634,0.0 +/- 0.0,0.0011797752808988093 +/- 0.0003025373487154044,0.0007303370786516439 +/- 0.000359726080754634,0.0005617977528089568 +/- 0.0003553120966481123,0.0 +/- 0.0,-0.00011235955056181357 +/- 0.00022471910112362715,-0.0007303370786517327 +/- 0.0006670978700583338,0.0008988764044943309 +/- 0.00037265447082642823,0.0 +/- 0.0,0.00016853932584268705 +/- 0.00025744807275031344,0.0003932584269662698 +/- 0.000359726080754634,-0.0005056179775281278 +/- 0.0005299989400031922,0.0006741573033707482 +/- 0.0004204109423341268,0.0 +/- 0.0,0.00016853932584268705 +/- 0.00025744807275031344,-0.0009550561797753265 +/- 0.00035972608075466347,0.0 +/- 0.0,0.0 +/- 0.0,5.617977528089568e-05 +/- 0.00016853932584268705,0.0 +/- 0.0,-0.0005617977528090346 +/- 0.0006154186039383945,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-5.6179775280906787e-05 +/- 0.00016853932584272037,0.0002808988764044784 +/- 0.0002808988764044784,0.0 +/- 0.0,-0.001067415730337129 +/- 0.00016853932584268705,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0008426966292135463 +/- 0.0002808988764044784,0.00016853932584267594 +/- 0.0003597260807546565,0.0 +/- 0.0,-0.00011235955056181357 +/- 0.00022471910112362715,0.0 +/- 0.0,-0.0008426966292135352 +/- 0.0003768653894662601,0.0 +/- 0.0,-5.6179775280906787e-05 +/- 0.00016853932584272037,0.0005056179775280612 +/- 0.00039325842696626975,0.0003370786516853741 +/- 0.0002752235666048358,0.0 +/- 0.0,0.0002808988764044784 +/- 0.0002808988764044784,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00022471910112358272 +/- 0.0002752235666048358,-0.0003932584269663475 +/- 0.00025744807275036435,0.0005056179775280612 +/- 0.00016853932584268705,0.0011235955056179137 +/- 0.0005617977528089568,-0.0005056179775281388 +/- 0.0003932584269663126,0.001235955056179705 +/- 0.0004204109423341268,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0003370786516853741 +/- 0.0002752235666048358,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0002808988764044784 +/- 0.0002808988764044784,0.0 +/- 0.0,-0.00039325842696633637 +/- 0.00035972608075468255,0.000337078651685363 +/- 0.000372654470826455,0.00022471910112358272 +/- 0.0002752235666048358,0.0 +/- 0.0,0.0 +/- 0.0,0.00022471910112358272 +/- 0.0002752235666048358,0.0 +/- 0.0,0.0 +/- 0.0,0.0007303370786516439 +/- 0.0006179775280898526,0.0 +/- 0.0,0.0 +/- 0.0,0.00044943820224716544 +/- 0.0004204109423341268,0.0 +/- 0.0,0.0 +/- 0.0,0.00022471910112358272 +/- 0.0002752235666048358,-0.0006179775280899302 +/- 0.00046666426196170714,0.00016853932584268705 +/- 0.00025744807275031344,-0.0011235955056180247 +/- 0.0003553120966481123,0.0 +/- 0.0,-0.0006179775280899524 +/- 0.00030253734871542705,-0.00044943820224723207 +/- 0.00042041094233417426,0.00016853932584268705 +/- 0.00025744807275031344,0.00011235955056179136 +/- 0.00022471910112358272,0.0 +/- 0.0,0.00011235955056179136 +/- 0.00022471910112358272,-0.00016853932584272037 +/- 0.00025744807275036435,0.0008988764044943309 +/- 0.0002752235666048358,0.0 +/- 0.0,0.0005056179775280612 +/- 0.00016853932584268705,0.0002808988764044784 +/- 0.0002808988764044784,0.0 +/- 0.0,0.0 +/- 0.0,0.0003932584269662698 +/- 0.00025744807275031344,5.617977528089568e-05 +/- 0.00016853932584268705,0.0005617977528089568 +/- 0.00043516666811316816,0.0 +/- 0.0,-1.1102230246251566e-17 +/- 0.00025124359297751497,-0.00011235955056181357 +/- 0.00022471910112362715,0.00022471910112354944 +/- 0.0006255915014415818,-0.0008426966292135352 +/- 0.0003768653894662601,0.0 +/- 0.0,0.0003932584269662698 +/- 0.000359726080754634,-0.00016853932584272037 +/- 0.0004387780716801683,0.00022471910112356052 +/- 0.00044943820224720436,0.0 +/- 0.0,0.0003370786516853741 +/- 0.0002752235666048358,0.0006179775280898525 +/- 0.0003932584269662698,0.0005056179775280612 +/- 0.00016853932584268705,-0.0009550561797753265 +/- 0.0005056179775280821,0.0003370786516853741 +/- 0.0002752235666048358,-0.0002808988764045339 +/- 0.0005756713913460608,-0.001685393258427015 +/- 0.00043516666811321115,-0.0006741573033708481 +/- 0.0003370786516853963,-0.00011235955056182467 +/- 0.0003370786516854185,-0.0008988764044944308 +/- 0.00044943820224718767,-0.00044943820224723207 +/- 0.00042041094233417426,-0.001629213483146108 +/- 0.0004666642619616924,-0.0013483146067416075 +/- 0.00037265447082642823,0.0007303370786516439 +/- 0.00025744807275031344,-0.0008988764044944419 +/- 0.0006741573033707852,-0.00016853932584270925 +/- 0.000505617977528103,-0.012191011235955118 +/- 0.0009746826726346685,0.0 +/- 0.0,-0.004943820224719142 +/- 0.0007865168539325935,-0.0007303370786517327 +/- 0.0005645997539955522,-0.01876404494382028 +/- 0.0011008942664194146,-0.00876404494382027 +/- 0.0007620595486657712,-0.00792134831460677 +/- 0.0005865340735343066
