,bvp_rms,accz_energy,accz_lineintegral,bvp_std,accy_energy,accx_energy,accy_lineintegral,accz_rms,accz_perm_entropy,hrv_energy,hrv_std,hrv_min,accy_pct_5,accy_std,scl_rms,hrv_sum,hrv_mean,accx_lineintegral,accy_rms,accz_svd_entropy,accz_peaks,hrv_lineintegral,accy_peaks,scl_energy,accx_svd_entropy,scl_svd_entropy,hrv_max,accx_sum,accx_mean,accx_pct_95,bvp_max,accy_sum,accy_mean,scl_mean,scl_sum,bvp_min,accx_iqr_5_95,hrv_rms,accx_min,accz_n_sign_changes,accy_ptp,accx_entropy,bvp_energy,accy_pct_95,accz_iqr,accz_entropy,hrv_n_above_mean,bvp_n_sign_changes,scl_max,accx_n_above_mean,hrv_svd_entropy,accy_iqr_5_95,bvp_perm_entropy,scr_rms,hrv_peaks,accy_perm_entropy,accy_n_sign_changes,scl_min,accy_n_above_mean,scl_perm_entropy,scl_n_sign_changes,bvp_svd_entropy,accx_kurtosis,accz_iqr_5_95,scl_std,accy_min,scr_iqr_5_95,accy_n_below_mean,scr_pct_95,scl_iqr,hrv_kurtosis,scr_ptp,scr_max,accz_n_below_mean,scr_iqr,scr_entropy,accy_kurtosis,accz_kurtosis,accz_ptp,accz_pct_5,bvp_lineintegral,bvp_kurtosis,hrv_skewness,scr_pct_5,bvp_skewness,scl_pct_5,accy_svd_entropy,hrv_n_sign_changes,scr_energy,scr_peaks,scr_min,scl_ptp,scl_peaks,bvp_entropy,scl_iqr_5_95,accx_skewness,scr_sum,scr_mean,scl_kurtosis,accx_peaks,bvp_mean,bvp_sum,accz_n_above_mean,accz_min,scl_lineintegral,scr_skewness,accy_skewness,accx_n_below_mean,scr_n_above_mean,scr_n_below_mean,hrv_perm_entropy,scr_perm_entropy,scl_n_above_mean,scl_n_below_mean,accy_max,accx_n_sign_changes,accx_iqr,scr_n_sign_changes,accx_pct_5,accx_perm_entropy,hrv_pct_5,bvp_ptp,accy_iqr,scl_pct_95,accz_skewness,scr_svd_entropy,bvp_iqr,scl_skewness,scr_kurtosis,hrv_entropy,scr_std,scr_lineintegral,accx_rms,bvp_pct_5,hrv_iqr_5_95,hrv_ptp,hrv_iqr,hrv_n_below_mean,bvp_n_above_mean,bvp_n_below_mean,bvp_iqr_5_95,accz_pct_95,accz_max,bvp_pct_95,bvp_peaks,hrv_pct_95,accy_entropy,scl_entropy,accx_ptp,accx_max,accz_std,accz_sum,accz_mean,accx_std
0,0.4862217438105489 +/- 0.0064459870491194275,0.48562970936490846 +/- 0.005806968028769838,0.08616792249730888 +/- 0.005226213027853548,0.44031216361679226 +/- 0.006246287457233519,0.18600645855758874 +/- 0.005274488697524219,0.2444025834230355 +/- 0.007760167402409253,0.06711517761033362 +/- 0.0035214936066643014,0.07427341227125939 +/- 0.0023583317868898566,0.18864370290635085 +/- 0.007137160720479429,0.08234660925726582 +/- 0.005333472181630775,0.19854682454251882 +/- 0.005932319819148951,0.06797631862217432 +/- 0.004085105039643898,0.026910656620021456 +/- 0.0018798976530218598,0.010548977395048387 +/- 0.002703951924021645,0.0028525296017221867 +/- 0.0010505501235706805,0.35855758880516675 +/- 0.008097559222757894,0.35855758880516675 +/- 0.008097559222757894,-0.001829924650161474 +/- 0.0009982366518294678,0.10263724434876205 +/- 0.005614210543825733,0.005974165769644701 +/- 0.0032063231450175592,0.012701829924650122 +/- 0.004170370425793461,0.11474703982777172 +/- 0.007754005796965349,0.008880516684607043 +/- 0.00442023406661513,-0.00016146393972013006 +/- 0.0002466402419244276,-0.0001614639397201745 +/- 0.0010777709577233668,0.022012917115177555 +/- 0.005016943255701899,0.0241119483315392 +/- 0.0020536904228567296,0.018137782561894487 +/- 0.0017858622199178704,0.018137782561894487 +/- 0.0017858622199178704,0.0005382131324003448 +/- 0.0006807917459996198,0.035037674919268 +/- 0.003891917371322072,0.02491926803013985 +/- 0.001865201663203827,0.02491926803013985 +/- 0.001865201663203827,-0.0011302475780409105 +/- 0.0008144642599796361,-0.0011302475780409105 +/- 0.0008144642599796361,0.007373519913885828 +/- 0.0017028301420405237,-0.003175457481162558 +/- 0.0013062067921971651,0.4701829924650161 +/- 0.00717743081944873,-0.008288482238966676 +/- 0.003587908140473423,0.005328310010764181 +/- 0.0017597182695664054,-0.003606027987082905 +/- 0.0007630488094056999,-0.005597416576964509 +/- 0.0008407157885798383,0.006673842841765265 +/- 0.0017222820236813873,0.09337997847147465 +/- 0.004612646686989418,0.001237890204520886 +/- 0.00034462455529778705,-0.002368137782561908 +/- 0.0009384066616879867,0.00979547900968778 +/- 0.0015746758706488564,0.003767491926802924 +/- 0.0007220886902582783,-1.1102230246251566e-17 +/- 0.00024069623008606797,-0.001668460710441344 +/- 0.0009762302016801483,0.007750269106566132 +/- 0.002910334948244532,0.005166846071044051 +/- 0.001134085441641851,-0.004198062432723382 +/- 0.0008941468097866655,0.010979547900968733 +/- 0.002397315118549,-0.0006996770721205636 +/- 0.0006390926849858979,0.06587728740581264 +/- 0.006605785142116806,0.004682454251883661 +/- 0.001341220214679998,-0.0003229278794402601 +/- 0.0002636695094492133,0.0022066738428416777 +/- 0.0014531754574811497,5.382131323999895e-05 +/- 0.0017431791970615,-0.0003767491926803257 +/- 0.0007240917140512976,-0.002475780409041994 +/- 0.0011082486696433861,0.001130247578040844 +/- 0.0010615222240750943,-0.0039827771797632085 +/- 0.0011082486696433861,0.002152852529601623 +/- 0.0013826945725150916,0.004682454251883661 +/- 0.0012046840304413087,-0.00021528525296021783 +/- 0.0009687836383207335,0.0038751345532830107 +/- 0.0017654703408887854,-5.3821313240076664e-05 +/- 0.0009762302016801036,-4.4408920985006264e-17 +/- 0.0008678425993862445,0.0010226049515607682 +/- 0.0014331030092243203,0.00016146393972007455 +/- 0.0009938743440591309,0.0001076426264800312 +/- 0.0010154985072181075,-3.3306690738754695e-17 +/- 0.0005895829467224236,-5.3821313240076664e-05 +/- 0.0007399207257732401,0.0 +/- 0.0,-0.0010226049515608237 +/- 0.0004470734048933327,-0.0010764262648008671 +/- 0.0004813924601721856,0.007481162540365916 +/- 0.0011404531808620671,-0.002583423035522081 +/- 0.0008941468097866654,0.0013993541442410163 +/- 0.0006892491105955742,-0.0007534983853606069 +/- 0.0004932804838488552,-0.0026372443487621246 +/- 0.0007399207257732829,-5.382131324004336e-05 +/- 0.0001614639397201301,-0.0027987082884822546 +/- 0.001097743705832683,-0.0003229278794402601 +/- 0.0002636695094492133,0.008234660925726523 +/- 0.0009337648855165538,0.0 +/- 0.0,-0.00010764262648008672 +/- 0.00021528525296017343,0.0 +/- 0.0,-0.00021528525296017343 +/- 0.0002636695094492133,0.000215285252960129 +/- 0.0005488718529162936,0.0 +/- 0.0,0.0 +/- 0.0,0.000538213132400378 +/- 0.0013615834919992614,-0.0008073196986006726 +/- 0.0010282547456696646,0.001345532831000995 +/- 0.0009399488265108982,0.001345532831000995 +/- 0.0009399488265108982,-5.382131324008776e-05 +/- 0.0006996770721205176,-0.00021528525296019563 +/- 0.0011082486696433495,-0.0003767491926803146 +/- 0.0006829159063750977,-0.0003767491926803146 +/- 0.0006829159063750977,0.0015608180839611686 +/- 0.0014729744007969635,0.007265877287405742 +/- 0.0011852914717731626,-0.00016146393972015226 +/- 0.0004203578942898822,-0.00043057050592034687 +/- 0.0002152852529601734,0.0010764262648007782 +/- 0.000833796199398774,-0.0010226049515608237 +/- 0.0005077492536090774,-0.0006996770721205747 +/- 0.0006829159063750837,-0.0006996770721205747 +/- 0.0006829159063750837,-0.0015069967707212139 +/- 0.0005796732838680876,0.0003767491926802369 +/- 0.0010226049515607782,-0.0010226049515608237 +/- 0.0006112926098816259,-0.0010226049515608237 +/- 0.0006112926098816259,-0.006189451022604986 +/- 0.0018527356811688486,0.0 +/- 0.0,-0.004036598493003252 +/- 0.0004962079901664661,0.0 +/- 0.0,-0.005758880516684639 +/- 0.0011302475780409105,0.0057050592034444845 +/- 0.0017053799265613506,-0.0002691065662002168 +/- 0.00036104434512913917,0.005274488697524138 +/- 0.0024404271364380403,0.005812701829924572 +/- 0.0006276589768401866,-0.0008073196986006614 +/- 0.0008761475024811346,-0.0013993541442411273 +/- 0.0008744928315001083,0.0007534983853605514 +/- 0.0015820170566952308,0.040258342303552144 +/- 0.004733828509643898,0.0004843918191603236 +/- 0.0008492859977426655,0.001076426264800756 +/- 0.0005382131324004336,0.007696447793326089 +/- 0.0024552195323911965,0.016146393972012896 +/- 0.0014837512112045531,0.013562970936490814 +/- 0.002475780409041994,-0.002099031216361713 +/- 0.002237957253637415,0.007804090419806176 +/- 0.001429054687551327,0.009364908503767432 +/- 0.0025946115808813813,0.030516684607104362 +/- 0.003554244775263541,0.006512378902045135 +/- 0.0015865880487603615,-0.00043057050592038015 +/- 0.0018140257853985428,0.007319698600645785 +/- 0.0018982983948921956,0.007319698600645785 +/- 0.0018982983948921956,0.01076426264800856 +/- 0.0021393548885201186,0.0023143164693217645 +/- 0.0011803935521776656,0.0016684607104412552 +/- 0.001061522224075101,0.014693218514531725 +/- 0.0023711938398181713,0.01620021528525293 +/- 0.0026196110922794276,0.005812701829924572 +/- 0.0017654703408887854,-0.008234660925726634 +/- 0.0014847270424255972,0.008611410118406826 +/- 0.0011543385677894153,-0.003175457481162558 +/- 0.0005077492536090773,0.0285791173304628 +/- 0.0034584120186043994,0.026749192680301327 +/- 0.003025983379304774,0.009041980624327173 +/- 0.0019375672766415609,0.009041980624327173 +/- 0.0019375672766415609,0.027233584499461717 +/- 0.002959682903093132
