,accz_pct_5,accx_perm_entropy,bvp_peaks,accz_perm_entropy,accx_lineintegral,accy_pct_95,accy_perm_entropy,scl_pct_95,accx_svd_entropy,accy_pct_5,accz_min,accy_mean,accz_skewness,bvp_perm_entropy,accx_n_sign_changes,accy_std,scl_min,accy_energy,scr_iqr_5_95,hrv_pct_95,hrv_entropy,hrv_iqr_5_95,hrv_iqr,hrv_n_sign_changes,hrv_pct_5,hrv_svd_entropy,bvp_iqr_5_95,bvp_n_sign_changes,accz_svd_entropy,accz_entropy,hrv_min,hrv_std,hrv_max,hrv_mean,hrv_kurtosis,hrv_ptp,hrv_sum,hrv_skewness,hrv_rms,hrv_peaks,hrv_lineintegral,hrv_n_above_mean,hrv_perm_entropy,hrv_n_below_mean,accz_sum,accz_max,accy_iqr,accz_mean,accy_entropy,accy_iqr_5_95,accy_lineintegral,accz_rms,accz_kurtosis,accz_std,accy_svd_entropy,accz_energy,accz_lineintegral,accz_iqr_5_95,accx_iqr,accy_kurtosis,accy_rms,accy_peaks,accy_n_above_mean,accy_n_below_mean,accy_n_sign_changes,accy_ptp,accy_max,accy_min,accy_sum,accx_entropy,accx_pct_95,accx_pct_5,accx_iqr_5_95,accy_skewness,scr_svd_entropy,accx_n_below_mean,accx_n_above_mean,accx_rms,accx_peaks,accx_skewness,accx_energy,accx_sum,scr_perm_entropy,accx_ptp,accx_min,accz_peaks,accz_ptp,accz_n_above_mean,accz_iqr,accz_n_below_mean,bvp_max,bvp_energy,bvp_n_above_mean,accx_mean,accx_std,scr_iqr,scr_pct_95,scr_entropy,scr_lineintegral,scr_peaks,scr_kurtosis,scr_skewness,scr_sum,scr_n_sign_changes,scr_n_below_mean,scr_pct_5,scl_n_below_mean,scr_max,scr_std,scr_min,scr_mean,scl_svd_entropy,scl_entropy,scl_pct_5,scl_lineintegral,scl_iqr_5_95,scl_iqr,scl_n_sign_changes,scl_n_above_mean,scr_energy,scr_ptp,scr_n_above_mean,bvp_std,bvp_min,bvp_sum,scl_skewness,scl_energy,scl_sum,scl_ptp,scl_peaks,scl_max,scl_std,scl_mean,bvp_svd_entropy,bvp_entropy,bvp_pct_95,bvp_pct_5,scl_kurtosis,bvp_ptp,bvp_lineintegral,bvp_mean,bvp_n_below_mean,bvp_rms,bvp_skewness,bvp_kurtosis,accx_max,accz_pct_95,scl_perm_entropy,accz_n_sign_changes,scl_rms,bvp_iqr,accx_kurtosis,scr_rms,hrv_energy
0,0.0 +/- 0.0,0.1348007414272474 +/- 0.006334926664133587,-0.060055607043558876 +/- 0.005511054215873391,0.061816496756255765 +/- 0.005227094959111603,0.0 +/- 0.0,0.07548656163113991 +/- 0.004940941283337756,0.02191844300278033 +/- 0.0024524779652269355,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.02581093605189988 +/- 0.0022988168220226856,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.006024096385542155 +/- 0.001277483665624671,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0014828544949026634 +/- 0.0006147589972855345,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.004216867469879482 +/- 0.00032437442075994305,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.027062094531974012 +/- 0.0023188129755693765,0.0 +/- 0.0,0.0 +/- 0.0,-0.017469879518072308 +/- 0.002203427882848709,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.012557924003707166 +/- 0.0009371523825837221,0.0006487488415198972 +/- 0.0005160115257488378,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0006024096385542687 +/- 0.00041705282669138744,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.01696014828544946 +/- 0.0028202268868772894,0.0 +/- 0.0,-0.0053290083410565845 +/- 0.0017245406919303352,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.006163113994439262 +/- 0.0005502475480554926,0.0 +/- 0.0,-9.26784059314234e-05 +/- 0.0002780352177942702,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.004958294717330902 +/- 0.0006888817769841877,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.035495829471733055 +/- 0.0027972916168279,0.0 +/- 0.0,0.00556070435588506 +/- 0.0033607904290025594,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.002085264133456899 +/- 0.0009553071421727591,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.01153846153846152 +/- 0.001318022488723621,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0378591288229842 +/- 0.001966551916026224,0.008711770157553278 +/- 0.002502316960148287,0.0 +/- 0.0,0.0 +/- 0.0
