,accy_pct_5,accy_mean,accy_sum,accx_pct_95,accy_min,accz_iqr_5_95,accy_std,hrv_energy,accz_std,bvp_n_below_mean,accy_lineintegral,accz_ptp,accx_iqr,bvp_std,accz_svd_entropy,bvp_svd_entropy,hrv_mean,accy_skewness,accy_svd_entropy,scr_iqr,bvp_ptp,accx_entropy,accx_ptp,accx_sum,bvp_min,bvp_lineintegral,hrv_pct_5,hrv_min,scr_rms,accy_ptp,hrv_max,scl_n_sign_changes,accz_rms,accx_max,scr_entropy,scr_peaks,scr_iqr_5_95,scl_perm_entropy,hrv_peaks,hrv_skewness,accz_entropy,hrv_std,hrv_svd_entropy,hrv_n_sign_changes,hrv_n_below_mean,hrv_perm_entropy,scr_skewness,scr_min,scl_n_below_mean,scl_peaks,bvp_mean,bvp_kurtosis,hrv_kurtosis,hrv_iqr,accz_kurtosis,scr_perm_entropy,accx_mean,accx_skewness,accy_n_sign_changes,scr_sum,scr_n_above_mean,scr_n_below_mean,scr_n_sign_changes,accz_n_below_mean,scr_energy,scl_lineintegral,bvp_entropy,scr_kurtosis,bvp_energy,scl_kurtosis,scl_skewness,hrv_rms,hrv_iqr_5_95,bvp_pct_5,scl_mean,accy_kurtosis,bvp_iqr_5_95,bvp_sum,bvp_skewness,scr_std,hrv_pct_95,hrv_n_above_mean,scr_mean,scl_n_above_mean,accx_n_above_mean,accz_n_above_mean,accx_std,accz_pct_95,accy_entropy,scr_pct_5,scl_std,accx_kurtosis,scl_svd_entropy,accx_iqr_5_95,scl_rms,scr_pct_95,scr_ptp,scl_sum,accz_skewness,hrv_sum,scr_lineintegral,scl_entropy,accz_n_sign_changes,accz_iqr,scr_max,hrv_ptp,accy_iqr_5_95,bvp_iqr,accx_svd_entropy,hrv_lineintegral,accx_n_sign_changes,scl_min,bvp_rms,accz_peaks,bvp_peaks,scl_iqr,scl_iqr_5_95,accy_peaks,bvp_n_sign_changes,accx_n_below_mean,scl_max,accx_lineintegral,bvp_pct_95,hrv_entropy,scl_pct_95,accy_rms,scr_svd_entropy,scl_energy,accy_n_above_mean,accz_max,scl_ptp,scl_pct_5,bvp_perm_entropy,accx_min,accz_energy,bvp_max,accx_energy,accy_energy,accy_n_below_mean,accx_perm_entropy,accx_rms,accx_peaks,accz_perm_entropy,accy_iqr,accz_lineintegral,bvp_n_above_mean,accx_pct_5,accz_min,accz_sum,accy_perm_entropy,accz_mean,accy_pct_95,accy_max,accz_pct_5
0,0.00010438413361169019 +/- 0.00020876826722338038,0.005845511482254662 +/- 0.0005113757291823082,0.005114822546972819 +/- 0.0010120417238864907,0.0 +/- 0.0,0.0 +/- 0.0,0.00020876826722338038 +/- 0.0002556878645911439,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0009394572025052117 +/- 0.0003905696645901787,0.00010438413361169019 +/- 0.00020876826722338038,0.00041753653444676075 +/- 0.00020876826722338038,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0006263048016701411 +/- 0.00031315240083507057,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,5.2192066805845094e-05 +/- 0.00015657620041753528,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00015657620041753528 +/- 0.00023917409681397723,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0010438413361169019 +/- 0.0006601832275925582,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00015657620041753528 +/- 0.0003341922879662212,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00036534446764091566 +/- 0.00033419228796622116,0.00010438413361169019 +/- 0.00020876826722338038,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00031315240083507057 +/- 0.00041753653444676075,0.0 +/- 0.0,0.0 +/- 0.0,0.00020876826722338038 +/- 0.0002556878645911439,0.0015657620041753528 +/- 0.000808556022172732,0.00010438413361169019 +/- 0.00031315240083507057,0.0 +/- 0.0,-0.00020876826722338038 +/- 0.0002556878645911439,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00010438413361169019 +/- 0.00020876826722338038,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00031315240083507057 +/- 0.000346203005256302,0.0007306889352818313 +/- 0.0002556878645911439,0.0 +/- 0.0,0.00031315240083507057 +/- 0.000346203005256302,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00036534446764091566 +/- 0.00033419228796622116,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00020876826722338038 +/- 0.0002556878645911439,0.0012004175365344372 +/- 0.0004076330728552501,0.0 +/- 0.0,-5.2192066805845094e-05 +/- 0.00028106288137444993,0.00026096033402922547 +/- 0.00026096033402922547,0.0 +/- 0.0,-0.001096033402922747 +/- 0.000637085366165637,0.0 +/- 0.0,0.0 +/- 0.0,0.00036534446764091566 +/- 0.0003341922879662212,0.0 +/- 0.0,0.0017223382045928881 +/- 0.00040763307285525006,0.00026096033402922547 +/- 0.0003501150277922399,0.0012004175365344372 +/- 0.000662243086662287,0.0 +/- 0.0,0.005480167014613746 +/- 0.0011254623514012525,0.002713987473903945 +/- 0.000692406010512604,0.0018789144050104234 +/- 0.000346203005256302
