,F1 Score,Accuracy,mAUC,mAP,mAUPRC,Kappa,mTPR@1%FPR,mTPR@5%FPR,mEER,Fitted Models,Test IX
0,0.5432289616672004,0.44450960083289964,0.6649904462434819,0.5101008935292496,0.5096319694739581,0.20507879242119176,0.2993568859372689,0.18015482218720066,0.36276485940950387,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[20284 20285 20286 ... 29213 29214 29215]
1,0.6750372542023664,0.5982073267684084,0.7937909606082404,0.6324161812099502,0.6314605181821639,0.4955220928777899,0.5537028908105682,0.38056274965980424,0.270813908313625,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[24741 24742 24743 ... 26977 26978 26979]
2,0.5111909587673564,0.4180840689606847,0.690557298971667,0.5256214242343809,0.5251737186179952,0.179551023611631,0.29007981522788834,0.21513482902550374,0.3564809091538132,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[ 6839  6840  6841 ... 31457 31458 31459]
3,0.6216642256421627,0.5516150127711281,0.7916748869423585,0.6128655653227774,0.6123677934856755,0.40299430638347433,0.4548915810123047,0.30852265406982843,0.27824104010339074,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[ 2314  2315  2316 ... 15939 15940 15941]
4,0.589133234657468,0.5308333886546593,0.7750721402492301,0.6083972706386449,0.6079596184015706,0.38356878574378483,0.42287528190058216,0.2735406977336498,0.284975948558949,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[4576 4577 4578 ... 6836 6837 6838]
5,0.6438729776355062,0.5381746574186297,0.6943301385609132,0.5476529829639882,0.5469964501979075,0.4279817680090847,0.3170358033891136,0.25746969470343967,0.34685002919293345,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[31460 31461 31462 ... 33690 33691 33692]
6,0.6298781346158637,0.5252117318903355,0.7349471822535952,0.5737981537360901,0.5731759778829933,0.39926758975286003,0.4196434875047151,0.26149902607157005,0.29815464258576924,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[15942 15943 15944 ... 18089 18090 18091]
7,0.8223424907530289,0.8021899629295038,0.9200430707792934,0.8193503575391352,0.8183466984346439,0.7040931587050576,0.8058660772077021,0.6785081548169147,0.14040074037149397,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[11371 11372 11373 ... 13627 13628 13629]
8,0.43934377962181426,0.374798837897989,0.6123408789700625,0.44975676967275247,0.4493578626858838,0.09551837159014254,0.20357226607563184,0.13792754542756502,0.42541280121175484,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[    0     1     2 ... 20281 20282 20283]
9,0.5446337701542451,0.5182271463826105,0.6690772208255146,0.504961678190854,0.5044498624690419,0.2802464470228744,0.2879323336861417,0.15382778438146413,0.36743064322029045,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[ 9102  9103  9104 ... 24738 24739 24740]
