,hrv_svd_entropy,hrv_entropy,hrv_n_sign_changes,hrv_std,hrv_ptp,hrv_iqr,hrv_min,hrv_n_below_mean,hrv_kurtosis,hrv_energy,hrv_n_above_mean,hrv_skewness,hrv_pct_5,hrv_peaks,hrv_mean,hrv_sum,hrv_iqr_5_95,hrv_perm_entropy,hrv_rms,hrv_max,hrv_pct_95,hrv_lineintegral
0,-0.005903614457831286 +/- 0.0018032083791681426,-0.014698795180722845 +/- 0.0019087927129825162,0.0 +/- 0.0,-0.012530120481927665 +/- 0.0010364247309689986,-0.01753012048192768 +/- 0.001558134597153912,-0.007469879518072264 +/- 0.0016867469879518285,-0.0012048192771083933 +/- 0.0017666118432066462,-0.000662650602409609 +/- 0.001092672117302238,4.4408920985006264e-17 +/- 0.0019613036862770722,-0.0034939759036144214 +/- 0.0010364247309689741,-0.00246987951807226 +/- 0.0007831325301204844,-0.004397590361445758 +/- 0.0025279681034165455,-0.008373493975903567 +/- 0.0023709239342354724,-0.0027710843373493833 +/- 0.0009409939368562341,-0.002590361445783096 +/- 0.001293428346601446,-0.004518072289156594 +/- 0.0016442583209585688,-0.015180722891566235 +/- 0.0013684116495904157,-0.01307228915662646 +/- 0.0011445783132530201,-0.009518072289156576 +/- 0.0007025243246801478,0.008072289156626545 +/- 0.0026008473668581835,-0.002590361445783096 +/- 0.0017676386447134027,-0.03698795180722887 +/- 0.002141733594533883
