,hrv_ptp,hrv_lineintegral,hrv_entropy,hrv_svd_entropy,hrv_iqr,hrv_max,hrv_std,hrv_mean,hrv_rms,hrv_n_above_mean,hrv_iqr_5_95,hrv_kurtosis,hrv_skewness,hrv_perm_entropy,hrv_n_below_mean,hrv_n_sign_changes,hrv_sum,hrv_pct_95,hrv_pct_5,hrv_peaks,hrv_min,hrv_energy
0,-0.014262023217247144 +/- 0.0025065304695974754,0.052625760088446626 +/- 0.007812961744192241,0.02078496406854613 +/- 0.002710370518989808,0.031896075179657236 +/- 0.0027423143736456396,-0.0009397457158651257 +/- 0.003932598432688201,0.08363736871199554 +/- 0.003362954377944734,-0.006688778330569434 +/- 0.0023511520528620208,0.017302377003869485 +/- 0.002098424864135163,0.031896075179657236 +/- 0.0039248203427307725,0.002377003869541172 +/- 0.0015249435294785692,0.000497512437810943 +/- 0.0005771313714157271,0.004643449419568802 +/- 0.0027771932973091017,0.008181315644002174 +/- 0.0042012161415146305,0.01448313985627413 +/- 0.0031543046141928434,0.006025428413488088 +/- 0.0019061293144905017,0.0 +/- 0.0,0.005693753454947459 +/- 0.0013324456377218235,0.0901603095632946 +/- 0.004334746250992912,0.04781647318960749 +/- 0.003382885855344247,-0.015367606412382573 +/- 0.001539899201457607,0.08231066887783302 +/- 0.008337629424313648,0.012548369264787118 +/- 0.001421222789627682
